Num_Acc;id_vehicule;num_veh;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;locp;actp;etatp
202000031553;154 686 904;A01;1;1;1;1;1992;1;1; -1; -1;0;0; -1
202000031784;154 686 493;A01;1;1;3;1;1991;5;2; -1; -1;0;0; -1
202000031785;154 686 491;B01;1;1;1;2;1973;5;1; -1; -1;0;0; -1
202000031785;154 686 492;A01;1;1;4;2;1987;0;2; -1; -1;0;0; -1
202000031818;154 686 438;B01;1;1;1;1;1964;0;1;8; -1; -1; -1; -1
202000031818;154 686 438;B01;2;2;4;2;1966;0;1;0; -1; -1; -1; -1
202000031818;154 686 439;A01;1;1;1;1;1990;0;8;0; -1; -1; -1; -1
202000031928;154 686 243;A01;2;2;1;2;1984;0;1;8; -1; -1; -1; -1
202000031928;154 686 243;A01;9;2;1;1;1996;0;1;8; -1; -1; -1; -1
202000031928;154 686 244;B01;1;1;4;2;1985;0;1;8; -1; -1; -1; -1
202000031928;154 686 244;B01;7;2;4;1;2013;0;1;8; -1; -1; -1; -1
202000031928;154 686 244;B01;3;2;4;2;2016;0;1;8; -1; -1; -1; -1
202000031929;154 686 241;B01;1;1;1;1;1989;0;1;0; -1; -1; -1; -1
202000031929;154 686 242;A01;1;1;4;1;1963;0;2;0; -1; -1; -1; -1
202000031930;154 686 239;B01;1;1;4;2;1961;0;1;8; -1; -1; -1; -1
202000031930;154 686 240;A01;1;1;4;1;2003;0;2;8; -1; -1; -1; -1
202000031931;154 686 237;B01;1;1;3;1;2002;5;2;0; -1; -1; -1; -1
202000031931;154 686 238;A01;1;1;1;2;1989;4;1;8; -1; -1; -1; -1
202000031932;154 686 235;B01;1;1;4;2;1979;0;2;8; -1; -1; -1; -1
202000031932;154 686 236;A01;1;1;1;1;1982;0;1;8; -1; -1; -1; -1
202000032027;154 686 079;A01;1;1;1;1;1972;4;1; -1; -1;0;0; -1
202000032027;154 686 079;A01;10;3;4;1;2008;2;0; -1; -1;2;3;1
202000032053;154 686 027;D01;1;1;1;1;1970;5;8;0; -1; -1; -1; -1
202000032053;154 686 028;C01;1;1;4;2;1977;0;1;0; -1; -1; -1; -1
202000032053;154 686 029;B01;1;1;4;2;1962;0;1;0; -1; -1; -1; -1
202000032053;154 686 029;B01;10;3;1;1;1986;4;0; -1; -1;7;9;1
202000032053;154 686 029;B01;10;3;4;1;1956;5;0; -1; -1;5;9;3
202000032053;154 686 029;B01;10;3;4;1;1962;5;0; -1; -1;5;9;3
202000032053;154 686 029;B01;10;3;4;1;1953;5;0; -1; -1;5;9;3
202000032053;154 686 030;A01;1;1;4;2;2007;0;0;0; -1; -1; -1; -1
202000032481;154 685 322;A01;1;1;1;1;1977;3;1; -1; -1;0;0; -1
202000032481;154 685 324;B01;1;1;4;2;1976;5;2; -1; -1;0;0; -1
202000032481;154 685 324;B01;2;2;4;1;1997;5;2; -1; -1;0;0; -1
202000032483;154 685 319;A01;1;1;4;1;1995;5;2; -1; -1;0;0; -1
202000032483;154 685 320;B01;1;1;1;1;1992;5;1; -1; -1;0;0; -1
202000032547;154 685 219;B01;1;1;4;1;1992;3;2;8; -1; -1; -1; -1
202000032547;154 685 220;A01;1;1;1;1;1975;1;1;8; -1; -1; -1; -1
202000032599;154 685 129;A01;1;1;1;1;1970;0;1; -1; -1;0;0; -1
202000032599;154 685 131;B01;1;1;4;1;2002;0;0; -1; -1;0;0; -1
202000033329;154 683 858;A01;1;1;2;1;1973;5;2; -1; -1;0;0; -1
202000033329;154 683 860;B01;1;1;1;1;1972;1;8; -1; -1;0;0; -1
202000033499;154 683 551;A01;1;1;2;1;1998;0;1; -1; -1;0;0; -1
202000033628;154 683 321;A01;1;1;3;2;2005;9;2;0; -1; -1; -1; -1
202000033628;154 683 324;B01;1;1;1;1;1992;0;1;0; -1; -1; -1; -1
202000034318;154 682 123;A01;1;1;1;2;1985;0;1;0; -1; -1; -1; -1
202000034318;154 682 124;B01;1;1;4;1;1963;0;2;0; -1; -1; -1; -1
202000034478;154 681 838;A01;1;1;4;1;1968;0;8; -1; -1; -1; -1; -1
202000034478;154 681 839;B01;1;1;4;1;1996;9;1; -1; -1; -1; -1; -1
202000034478;154 681 839;B01;2;2;4;2;1997;0;1; -1; -1; -1; -1; -1
202000034598;154 681 629;A01;1;1;3;1;2005;5;2; -1; -1;0;0; -1
202000034627;154 681 578;B01;1;1;3;1;1991;0;2; -1; -1;0;0; -1
202000034627;154 681 579;A01;1;1;1;2;1988;5;1; -1; -1;0;0; -1
202000034673;154 681 500;B01;1;1;3;1;1995;1;2;8; -1; -1; -1; -1
202000034673;154 681 502;A01;1;1;1;1;1988;0;1;8; -1; -1; -1; -1
202000034675;154 681 497;A01;1;1;1;1;1975;4;1;8; -1; -1; -1; -1
202000034675;154 681 498;B01;1;1;4;1;1959;0;2;8; -1; -1; -1; -1
202000034730;154 681 388;B01;1;1;1;1;1989;9;1;8; -1; -1; -1; -1
202000034730;154 681 390;A01;1;1;4;1;2002;0;2;8; -1; -1; -1; -1
202000034730;154 681 390;A01;2;2;4;1;1993;9;2;8; -1; -1; -1; -1
202000035035;154 680 847;A01;1;1;1;2;1968;1;1;8; -1; -1; -1; -1
202000035035;154 680 848;B01;1;1;4;2;2008;5;2;0; -1; -1; -1; -1
202000035134;154 680 669;A01;1;1;1;1;1964;5;1;8; -1; -1; -1; -1
202000035134;154 680 669;A01;10;3;4;1;1993;5;0; -1; -1;1;3;1
202000035158;154 680 626;A01;1;1;1;2;1988;0;1; -1; -1;0;0; -1
202000035158;154 680 627;B01;1;1;3;1;1988;0;2; -1; -1;0;0; -1
202000035768;154 679 532;A01;1;1;2;2;1982;4;1; -1; -1;0;0; -1
202000035768;154 679 533;B01;1;1;1;1;1959;1;1; -1; -1;0;0; -1
202000036039;154 679 045;A01;1;1;1;1;1999;0;1;8; -1; -1; -1; -1
202000036039;154 679 046;B01;1;1;4;1;1959;0;2;8; -1; -1; -1; -1
202000036040;154 679 041;A01;1;1;2;1;1993;0;2;8; -1; -1; -1; -1
202000036040;154 679 042;B01;1;1;1;1;1966;0;1;8; -1; -1; -1; -1
202000036040;154 679 043;C01;1;1;4;1;1990;0;1;8; -1; -1; -1; -1
202000036040;154 679 044;D01;1;1;1;1;1977;0;2;8; -1; -1; -1; -1
202000036041;154 679 039;B01;1;1;4;2;1963;0;2;8; -1; -1; -1; -1
202000036041;154 679 039;B01;2;2;1;1;1955;0;2;8; -1; -1; -1; -1
202000036159;154 678 826;B01;1;1;1;2;1974;0;1; -1; -1;0;0; -1
202000036159;154 678 827;A01;1;1;1;1;1998;0;1; -1; -1;0;0; -1
202000036159;154 678 828;C01;1;1;3;1;1960;1;2; -1; -1;0;0; -1
202000036184;154 678 780;A01;1;1;3;2;1980;0;2; -1; -1;0;0; -1
202000036184;154 678 781;C01;1;1;1;2;1987;5;1; -1; -1;0;0; -1
202000036184;154 678 782;B01;1;1;1;2;1998;0;1; -1; -1;0;0; -1
202000036646;154 677 945;B01;1;1;3;1;1996;0;0; -1; -1;0;0; -1
202000036646;154 677 946;A01;1;1;1;1;2000;3;1; -1; -1;0;0; -1
202000036655;154 677 930;B01;2;2;4;1;2005;0;0; -1; -1;0;0; -1
202000036655;154 677 930;B01;1;1;4;1;1999;0;0; -1; -1;0;0; -1
202000036655;154 677 931;C01;2;2;4;1;2003;0;0; -1; -1;0;0; -1
202000036655;154 677 931;C01;1;1;4;1;1999;0;0; -1; -1;0;0; -1
202000036702;154 677 836;B01;1;1;4;1;1992;9;8;0; -1; -1; -1; -1
202000036702;154 677 837;A01;1;1;1;1;1986;4;1;8; -1; -1; -1; -1
202000036819;154 677 643;A01;1;1;3;1;1981;0;8; -1; -1;0;0; -1
202000036820;154 677 641;A01;1;1;3;1;1997;4;2; -1; -1;0;0; -1
202000036820;154 677 642;B01;1;1;1;1;1971;0;1; -1; -1;0;0; -1
202000036846;154 677 594;B01;1;1;4;2;2006;2;2;0; -1; -1; -1; -1
202000036846;154 677 595;A01;1;1;1;2;1987;0;1;0; -1; -1; -1; -1
202000036847;154 677 592;B01;1;1;4;2;1977;9;2;0; -1; -1; -1; -1
202000036847;154 677 593;A01;1;1;1;1;1997;1;1;0; -1; -1; -1; -1
202000036937;154 677 434;A01;10;3;4;1;1953;0;0; -1; -1;3;3;1
202000036937;154 677 434;A01;1;1;1;1;1980;0;2;0; -1; -1; -1; -1
202000037310;154 676 813;A01;1;1;1;1;2005;9;2;0; -1; -1; -1; -1
202000037310;154 676 816;B01;1;1;4;1;1992;0;2;0; -1; -1; -1; -1
202000037318;154 676 799;B01;1;1;4;1;1998;9;2;0; -1; -1; -1; -1
202000037318;154 676 801;A01;1;1;2;1;1997;9;2;0; -1; -1; -1; -1
202000037319;154 676 795;A01;1;1;1;1;1982;9;1;0; -1; -1; -1; -1
202000037319;154 676 797;B01;1;1;4;1;1982;0;2;0; -1; -1; -1; -1
202000037994;154 675 574;B01;1;1;4;1;2003;0;2;8; -1; -1; -1; -1
202000037994;154 675 577;CA01;1;1;1;1;1990;0;1;8; -1; -1; -1; -1
202000037997;154 675 569;A01;1;1;4;1;1997;0;2;0; -1; -1; -1; -1
202000037997;154 675 570;B01;1;1;1;1;1973;9;1;0; -1; -1; -1; -1
202000038075;154 675 419;B01;1;1;4;1;1997;0;1;0; -1; -1; -1; -1
202000038075;154 675 420;A01;1;1;1;1;1967;0;1;0; -1; -1; -1; -1
202000038629;154 674 467;A01;1;1;4;1;1977;0;1;0; -1; -1; -1; -1
202000038629;154 674 469;B01;1;1;4;1;1977;0;1;0; -1; -1; -1; -1
202000038629;154 674 469;B01;3;2;3;1;2017;0;1;0; -1; -1; -1; -1
202000038631;154 674 463;A01;1;1;4;1;2001;0;8;0; -1; -1; -1; -1
202000038631;154 674 465;B01;1;1;1;2;1979;0;1;0; -1; -1; -1; -1
202000038889;154 674 007;B01;1;1;1;1;1974;0;1;8; -1; -1; -1; -1
202000038889;154 674 008;A01;1;1;4;2;1991;0;2;8; -1; -1; -1; -1
202000039288;154 673 287;A01;1;1;2;1;1990;9;0; -1; -1;0;0; -1
202000039290;154 673 285;A01;10;3;3;1;1980;0;9; -1; -1;9;1;1
202000039292;154 673 281;B01;1;1;2;1;1987;0;0; -1; -1;0;0; -1
202000039292;154 673 282;A01;1;1;3;1;1965;0;2; -1; -1;0;0; -1
202000039398;154 673 100;A01;1;1;1;2;1965;1;1;0; -1; -1; -1; -1
202000039398;154 673 102;B01;1;1;3;1;1987;0;2;0; -1; -1; -1; -1
202000039398;154 673 102;B01;2;2;3;1;2015;0;2;0; -1; -1; -1; -1
202000040244;154 671 632;B01;1;1;3;1;2000;0;1; -1; -1;0;0; -1
202000040244;154 671 632;B01;2;2;3;1;2000;0;8; -1; -1;0;0; -1
202000040244;154 671 632;B01;9;2;4;1;1998;0;0; -1; -1;0;0; -1
202000040244;154 671 632;B01;7;2;4;2;1999;5;0; -1; -1;0;0; -1
202000040244;154 671 633;A01;7;2;3;2;2013;5;1; -1; -1;0;0; -1
202000040244;154 671 633;A01;9;2;4;2;2017;5;3; -1; -1;0;0; -1
202000040244;154 671 633;A01;1;1;3;1;1979;5;1; -1; -1;0;0; -1
202000040272;154 671 586;A01;1;1;1;1;1964;0;1;8; -1; -1; -1; -1
202000040272;154 671 587;B01;1;1;4;2;1999;0;2;8; -1; -1; -1; -1
202000040370;154 671 424;A01;8;2;4;2;1980;5;0; -1; -1;0;0; -1
202000040370;154 671 424;A01;2;2;4;2;2020;5;3; -1; -1;0;0; -1
202000040370;154 671 424;A01;1;1;2;1;1984;5;0; -1; -1;0;0; -1
202000040476;154 671 227;B01;1;1;4;1;1990;1;2;0; -1; -1; -1; -1
202000040476;154 671 228;A01;1;1;1;1;1971;9;1;8; -1; -1; -1; -1
202000040477;154 671 225;A01;1;1;1;1;1996;9;1;0; -1; -1; -1; -1
202000040477;154 671 226;B01;1;1;4;1;1987;9;2;0; -1; -1; -1; -1
202000040478;154 671 224;A01;5;2;1;2;2009;2;2;0; -1; -1; -1; -1
202000040478;154 671 224;A01;1;1;1;1;1978;2;2;0; -1; -1; -1; -1
202000040478;154 671 224;A01;10;3;4;2;1994;2;0; -1; -1;3;3;1
202000040603;154 670 996;B01;10;3;2;1;1960;9;0; -1; -1;6;9; -1
202000040603;154 670 996;B01;1;1;1;1;1952;9;8; -1; -1;0;0; -1
202000040603;154 670 997;A01;1;1;1;1;1986;9;1; -1; -1;0;0; -1
202000040659;154 670 904;A01;1;1;1;1;1983;0;1;0; -1; -1; -1; -1
202000040659;154 670 904;A01;10;3;3;1;1997;9;8;8; -1;9;3;1
202000040946;154 670 387;A01;10;3;4;1;1992;0;0; -1; -1;3;3;1
202000040946;154 670 387;A01;1;1;1;1;1976;0;1;0; -1; -1; -1; -1
202000040949;154 670 382;B01;1;1;4;2;1993;9;2;0; -1; -1; -1; -1
202000040949;154 670 384;A01;1;1;1;2;1992;0;1;0; -1; -1; -1; -1
202000040953;154 670 378;B01;1;1;1;1;1962;1;1;0; -1; -1; -1; -1
202000040953;154 670 379;A01;2;2;4;2;2003;9;2;0; -1; -1; -1; -1
202000040953;154 670 379;A01;1;1;4;1;1987;9;2;0; -1; -1; -1; -1
202000041012;154 670 278;C01;1;1;4;1;1989;0;1;0; -1; -1; -1; -1
202000041012;154 670 280;B01;1;1;1;1;1999;0;0;0; -1; -1; -1; -1
202000041249;154 669 865;A01;1;1;1;2;1986;0;1;8; -1; -1; -1; -1
202000041249;154 669 867;B01;1;1;1;1;2001;0;1;0; -1; -1; -1; -1
202000041249;154 669 867;B01;3;2;4;2;2001;0;1;0; -1; -1; -1; -1
202000041253;154 669 862;B01;1;1;3;1;2000;0;8;0; -1; -1; -1; -1
202000041253;154 669 863;A01;1;1;4;1;2001;1;2;8; -1; -1; -1; -1
202000041266;154 669 835;A01;2;2;4;1;1987;9;8;0; -1; -1; -1; -1
202000041357;154 669 663;A01;1;1;1;2;1959;0;1;0; -1; -1; -1; -1
202000041357;154 669 664;B01;1;1;4;1;1992;0;2;0; -1; -1; -1; -1
202000041477;154 669 445;B01;2;2;1;1;1973;0;1; -1; -1;0;0; -1
202000041477;154 669 445;B01;1;1;1;1;1978;0;1; -1; -1;0;0; -1
202000041477;154 669 446;A01;1;1;2;1;1968;0;2; -1; -1;0;0; -1
202000041507;154 669 389;B01;1;1;4;1;1981;9;2;4; -1; -1; -1; -1
202000041507;154 669 390;A01;1;1;1;1;1955;0;1;0; -1; -1; -1; -1
202000041892;154 668 713;B01;1;1;1;1;1945;0;1;8; -1; -1; -1; -1
202000041892;154 668 714;A01;2;2;4;1;1957;0;2;8; -1; -1; -1; -1
202000041892;154 668 714;A01;1;1;4;2;1972;0;2;8; -1; -1; -1; -1
202000042384;154 667 801;A01;1;1;4;1;1982;1;8;0; -1; -1; -1; -1
202000042384;154 667 803;B01;1;1;1;2;1994;5;1;0; -1; -1; -1; -1
202000042598;154 667 431;A01;1;1;2;1;1991;0;1; -1; -1;0;0; -1
202000042711;154 667 228;A01;2;2;4;2;2009;0;2; -1; -1;0;0; -1
202000042711;154 667 228;A01;10;3;4;2;2002;2;0; -1; -1;1;1;1
202000042711;154 667 228;A01;1;1;4;2;1982;0;2; -1; -1;0;0; -1
202000042817;154 667 043;B01;1;1;3;1;2005;0;0; -1; -1;0;0; -1
202000042817;154 667 043;B01;2;2;4;1;2004;0;2; -1; -1;0;0; -1
202000042817;154 667 046;A01;1;1;1;1;1985;0;1; -1; -1;0;0; -1
202000042946;154 666 796;A01;1;1;4;1;1984;9;8;0; -1; -1; -1; -1
202000043085;154 666 544;A01;7;2;4;1;1970;4;0; -1; -1;0;0; -1
202000043085;154 666 544;A01;8;2;4;1;1966;4;0; -1; -1;0;0; -1
202000043085;154 666 544;A01;5;2;3;2;1987;4;0; -1; -1;0;0; -1
202000043085;154 666 544;A01;4;2;4;1;1984;4;0; -1; -1;0;0; -1
202000043085;154 666 544;A01;8;2;4;1;1996;4;0; -1; -1;0;0; -1
202000043085;154 666 544;A01;2;2;3;1;1967;4;8; -1; -1;0;0; -1
202000043085;154 666 544;A01;5;2;4;1;1987;4;0; -1; -1;0;0; -1
202000043085;154 666 544;A01;5;2;4;1;1984;4;0; -1; -1;0;0; -1
202000043085;154 666 544;A01;9;2;4;1;1985;4;0; -1; -1;0;0; -1
202000043085;154 666 544;A01;3;2;4;1;1979;4;0; -1; -1;0;0; -1
202000043085;154 666 544;A01;8;2;3;1;1971;4;0; -1; -1;0;0; -1
202000043085;154 666 544;A01;1;1;4;1;1993;4;8; -1; -1;0;0; -1
202000043535;154 665 729;A01;2;2;4;2;2001;5;1;0; -1; -1; -1; -1
202000043535;154 665 729;A01;1;1;4;1;1997;5;1;8; -1; -1; -1; -1
202000043535;154 665 729;A01;4;2;4;1;2002;0;1;8; -1; -1; -1; -1
202000043535;154 665 729;A01;3;2;4;1;1995;5;1;0; -1; -1; -1; -1
202000043566;154 665 682;B01;2;2;3;1;1996;5;0; -1; -1;0;0; -1
202000043566;154 665 682;B01;1;1;3;1;2000;5;0; -1; -1;0;0; -1
202000043566;154 665 683;A01;1;1;1;1;1984;5;1; -1; -1;0;0; -1
202000043566;154 665 683;A01;2;2;1;1;1998;4;1; -1; -1;0;0; -1
202000043592;154 665 629;B01;2;2;4;1;2015;0;2;0; -1; -1; -1; -1
202000043592;154 665 629;B01;2;2;4;2;2007;0;2;8; -1; -1; -1; -1
202000043592;154 665 629;B01;1;1;1;1;1980;0;2;8; -1; -1; -1; -1
202000043592;154 665 630;A01;1;1;1;1;1962;1;1;8; -1; -1; -1; -1
202000043825;154 665 239;B01;1;1;3;1;1991;9;2; -1; -1;0;0; -1
202000043825;154 665 240;A01;1;1;1;1;1998;1;1; -1; -1;0;0; -1
202000043826;154 665 237;A01;1;1;1;1;1964;0;1; -1; -1;0;0; -1
202000043826;154 665 238;B01;1;1;4;2;2005;0;0; -1; -1;0;0; -1
202000043869;154 665 148;A01;1;1;1;1;1980;5;1;8; -1; -1; -1; -1
202000043869;154 665 149;B01;1;1;3;2;2004;2;2;8; -1; -1; -1; -1
202000043870;154 665 146;A01;1;1;1;1;1994;9;1;0; -1; -1; -1; -1
202000043870;154 665 147;B01;1;1;4;1;1990;9;2;0; -1; -1; -1; -1
202000043871;154 665 144;B01;1;1;1;2;1972;0;1;8; -1; -1; -1; -1
202000043871;154 665 145;A01;1;1;4;2;2005;0;8;0; -1; -1; -1; -1
202000043888;154 665 117;CA01;10;3;4;2;2009;2;0; -1; -1;3;3;1
202000043888;154 665 117;CA01;1;1;1;2;1981;2;1;8; -1; -1; -1; -1
202000044047;154 664 837;A01;1;1;3;1;1998;0;0; -1; -1;0;0; -1
202000044047;154 664 837;A01;2;2;3;1;2000;9;0; -1; -1;0;0; -1
202000044052;154 664 825;A01;1;1;1;1;1989;0;1; -1; -1;0;0; -1
202000044052;154 664 825;A01;2;2;4;1;1992;5;1; -1; -1;0;0; -1
202000044052;154 664 826;B01;1;1;1;1;1994;0;1; -1; -1;0;0; -1
202000044052;154 664 826;B01;2;2;1;2;1996;0;1; -1; -1;0;0; -1
202000044150;154 664 658;A01;1;1;3;1;1999;0;1; -1; -1;0;0; -1
202000044150;154 664 658;A01;9;2;1;1;2011;0;1; -1; -1;0;0; -1
202000044179;154 664 596;B01;1;1;4;2;1947;3;1;0; -1; -1; -1; -1
202000044179;154 664 597;A01;1;1;4;1;1982;0;8;0; -1; -1; -1; -1
202000044188;154 664 582;B01;2;2;4;2;1968;0;2;8; -1; -1; -1; -1
202000044188;154 664 582;B01;1;1;1;1;1992;0;2;8; -1; -1; -1; -1
202000044188;154 664 585;A01;1;1;1;2;1996;0;1;8; -1; -1; -1; -1
202000044492;154 664 041;A01;1;1;1;1;1961;3;1; -1; -1;0;0; -1
202000044492;154 664 043;C01;1;1;1;2;1996;1;1; -1; -1;0;0; -1
202000044492;154 664 045;B01;2;2;3;1;1981;1;2; -1; -1;0;0; -1
202000044492;154 664 045;B01;1;1;3;1;1978;1;2; -1; -1;0;0; -1
202000044514;154 663 982;A01;1;1;1;2;1974;9;1;8; -1; -1; -1; -1
202000044514;154 663 984;B01;1;1;4;2;1997;0;2;8; -1; -1; -1; -1
202000044549;154 663 927;A01;1;1;1;2;1997;5;1; -1; -1;0;0; -1
202000044549;154 663 929;B01;1;1;4;1;2002;5;2; -1; -1;0;0; -1
202000044549;154 663 929;B01;2;2;4;2;2014;5;0; -1; -1;0;0; -1
202000044549;154 663 929;B01;2;2;4;2;1997;5;0; -1; -1;0;0; -1
202000045042;154 663 078;B01;1;1;1;1;1982;9;2;8; -1; -1; -1; -1
202000045042;154 663 078;B01;5;2;4;1;1985;9;2;8; -1; -1; -1; -1
202000045042;154 663 080;A01;1;1;1;1;1951;9;1;8; -1; -1; -1; -1
202000045079;154 663 004;A01;1;1;1;1;1986;9;8;0; -1; -1; -1; -1
202000045079;154 663 004;A01;2;2;3;1;2004;9;8;0; -1; -1; -1; -1
202000045079;154 663 005;B01;1;1;1;2;1999;5;1;8; -1; -1; -1; -1
202000045082;154 663 002;B01;2;2;4;2;1982;9;2;8; -1; -1; -1; -1
202000045082;154 663 002;B01;1;1;1;1;1976;9;2;8; -1; -1; -1; -1
202000045082;154 663 003;A01;1;1;1;2;1976;9;1;8; -1; -1; -1; -1
202000045111;154 662 952;B01;1;1;1;1;1987;5;8; -1; -1;0;0; -1
202000045111;154 662 960;A01;1;1;3;1;1996;5;8; -1; -1;0;0; -1
202000045111;154 662 960;A01;2;2;4;1;1981;5;8; -1; -1;0;0; -1
202000045383;154 662 489;A01;1;1;4;1;1986;5;2; -1; -1;0;0; -1
202000045573;154 662 180;A01;1;1;3;1;1974;5;2; -1; -1;0;0; -1
202000045593;154 662 145;A01;1;1;3;2;1984;5;1; -1; -1;0;0; -1
202000045593;154 662 145;A01;2;2;4;2;2005;5;1; -1; -1;0;0; -1
202000045593;154 662 145;A01;3;2;4;1;2009;5;1; -1; -1;0;0; -1
202000045593;154 662 145;A01;4;2;1;2;2015;5;1;3; -1;0;0; -1
202000045738;154 661 915;A01;1;1;3;1;1994;5;1; -1; -1;0;0; -1
202000045738;154 661 915;A01;2;2;4;2;1988;5;1; -1; -1;0;0; -1
202000045738;154 661 916;B01;1;1;1;1;1964;4;1; -1; -1;0;0; -1
202000045738;154 661 917;C01;1;1;1;1;1954;4;1; -1; -1;0;0; -1
202000045777;154 661 843;B01;2;2;4;2;2000;5;2;8; -1; -1; -1; -1
202000045777;154 661 843;B01;1;1;4;1;1995;5;2;8; -1; -1; -1; -1
202000045846;154 661 706;A01;1;1;4;2;1958;9;2;0; -1; -1; -1; -1
202000045846;154 661 707;B01;1;1;1;1;1960;0;1;0; -1; -1; -1; -1
202000045847;154 661 704;B01;1;1;4;1;1981;5;2;0; -1; -1; -1; -1
202000045847;154 661 705;A01;1;1;1;2;1989;1;1;8; -1; -1; -1; -1
202000045848;154 661 703;A01;10;3;4;1;1962;3;0; -1; -1;3;3;1
202000045848;154 661 703;A01;1;1;1;1;1990;0;2;8; -1; -1; -1; -1
202000045997;154 661 430;A01;1;1;4;1;1980;0;8; -1; -1;0;0; -1
202000046185;154 661 082;B01;1;1;4;2;1974;3;1;8; -1; -1; -1; -1
202000046185;154 661 083;A01;1;1;4;2;1974;5;1;8; -1; -1; -1; -1
202000046185;154 661 083;A01;2;2;4;2;1999;5;1;0; -1; -1; -1; -1
202000046186;154 661 080;B01;1;1;3;2;1984;0;1;0; -1; -1; -1; -1
202000046186;154 661 081;A01;1;1;1;1;1984;4;1;0; -1; -1; -1; -1
202000046708;154 660 154;B01;1;1;4;1;2004;9;8;0; -1; -1; -1; -1
202000046708;154 660 155;A01;1;1;1;2;1977;9;1;8; -1; -1; -1; -1
202000046716;154 660 147;B01;1;1;4;1;2004;9;2;8; -1; -1; -1; -1
202000046716;154 660 148;A01;1;1;1;1;1955;0;1;8; -1; -1; -1; -1
202000046957;154 659 728;B01;1;1;1;2;1986;0;1;0; -1; -1; -1; -1
202000046957;154 659 731;A01;1;1;3;1;1999;0;8;0; -1; -1; -1; -1
202000047332;154 659 074;B01;1;1;3;2;1958;5;1; -1; -1;0;0; -1
202000047332;154 659 075;A01;1;1;1;1;1967;5;8; -1; -1;0;0; -1
202000047390;154 658 981;B01;2;2;4;2;2016;0;0; -1; -1;0;0; -1
202000047390;154 658 981;B01;1;1;4;1;1969;0;0; -1; -1;0;0; -1
202000047390;154 658 992;A01;1;1;1;2;1975;0;1; -1; -1;0;0; -1
202000047527;154 658 741;B01;1;1;1;2;1989;5;1;8; -1; -1; -1; -1
202000047527;154 658 741;B01;10;3;4;2;1985;5;0; -1; -1;2;3;2
202000047536;154 658 733;A01;1;1;1;2;1971;1;1;8; -1; -1; -1; -1
202000047536;154 658 739;B01;1;1;4;2;2005;2;2;8; -1; -1; -1; -1
