Num_Acc;id_usager;id_vehicule;num_veh;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;locp;actp;etatp
202300012862;203 820 492;155 657 716;A01;10;3;4;1;1983;3;0; -1; -1;3;3;1
202300012862;203 820 494;155 657 716;A01;1;1;1;1;1977;5;1; -1; -1;0;0; -1
202300012933;203 820 327;155 657 591;A01;1;1;4;2;1987;0;1;8; -1;0;0; -1
202300012933;203 820 329;155 657 593;B01;1;1;1;1;1956;1;1;0; -1;0;0; -1
202300012937;203 820 314;155 657 581;A01;2;2;4;2;2002;0;1;0; -1;0;0; -1
202300012937;203 820 316;155 657 581;A01;1;1;4;2;1998;0;1;8; -1;0;0; -1
202300012937;203 820 318;155 657 584;B01;1;1;1;1;1975;0;1;8; -1;0;0; -1
202300012937;203 820 320;155 657 584;B01;2;2;4;2;1975;0;1;8; -1;0;0; -1
202300012942;203 820 306;155 657 575;A01;1;1;4;1;2002;0;2;8; -1;0;0; -1
202300012942;203 820 309;155 657 578;B01;1;1;1;1;2002;0;1;0; -1;0;0; -1
202300012945;203 820 297;155 657 570;A01;1;1;1;1;1971;0;1;0; -1;0;0; -1
202300012945;203 820 298;155 657 570;A01;10;3;4;2;1991;0;0; -1; -1;3;3;2
202300012945;203 820 300;155 657 570;A01;10;3;4;1;2019;0;0; -1; -1;3;3;2
202300013023;203 820 105;155 657 440;B01;2;2;3;2;1979;5;8; -1; -1;0;0; -1
202300013023;203 820 107;155 657 440;B01;1;1;4;1;1992;5;8; -1; -1;0;0; -1
202300013023;203 820 109;155 657 442;A01;1;1;1;1;1959;5;1; -1; -1;0;0; -1
202300013151;203 819 807;155 657 213;B01;1;1;4;2;1980;0;1;0; -1;0;0; -1
202300013151;203 819 808;155 657 213;B01;4;2;4;2;2002;0;1;0; -1;0;0; -1
202300013151;203 819 809;155 657 213;B01;2;2;1;1;2004;0;1;0; -1;0;0; -1
202300013151;203 819 811;155 657 213;B01;3;2;1;1;1982;0;1;0; -1;0;0; -1
202300013151;203 819 813;155 657 216;A01;1;1;1;1;1989;0;8;0; -1;0;0; -1
202300013479;203 819 046;155 656 648;A01;1;1;4;1;2008;0;2; -1; -1;0;0; -1
202300013479;203 819 047;155 656 650;B01;1;1;1;2;1982;0;8; -1; -1;0;0; -1
202300013491;203 819 010;155 656 627;A01;1;1;4;2;1985;9;2;8; -1;0;0; -1
202300013491;203 819 011;155 656 628;B01;1;1;1;2;1975;1;1;0; -1;0;0; -1
202300013492;203 819 006;155 656 624;A01;1;1;1;2;1969;0;1;0; -1;0;0; -1
202300013492;203 819 007;155 656 624;A01;10;3;3;2;1982;0;0; -1; -1;3;3;1
202300013575;203 818 814;155 656 477;B01;1;1;1;1;1998;1;1;0; -1; -1; -1; -1
202300013575;203 818 815;155 656 478;A01;1;1;4;1;2007;0;2;0; -1;0;0; -1
202300013576;203 818 812;155 656 476;A01;10;3;4;2;1955;5;8;8; -1;1;3;1
202300013576;203 818 813;155 656 476;A01;1;1;1; -1;; -1; -1; -1; -1;0;0; -1
202300013577;203 818 811;155 656 475;A01;1;1;4;1;1990;0;2;0; -1;0;0; -1
202300013709;203 818 508;155 656 237;A01;1;1;4;1;1997;5;1; -1; -1;0;0; -1
202300013709;203 818 509;155 656 238;B01;1;1;3;1;1993;0;2; -1; -1;0;0; -1
202300014056;203 817 689;155 655 636;B01;1;1;3;1;2001;0;0; -1; -1;0;0; -1
202300014056;203 817 692;155 655 639;A01;1;1;3;1;1997;0;0; -1; -1;0;0; -1
202300014124;203 817 552;155 655 521;A01;7;2;1;1;1992;0;1; -1; -1;0;0; -1
202300014124;203 817 554;155 655 521;A01;2;2;1;1;2003;0;1; -1; -1;0;0; -1
202300014124;203 817 556;155 655 521;A01;1;1;3;1;1970;0;1; -1; -1;0;0; -1
202300014124;203 817 558;155 655 525;B01;1;1;2;1;1985;0;2;6; -1;0;0; -1
202300014161;203 817 469;155 655 459;B01;1;1;3;1;2012;0;0; -1; -1;0;0; -1
202300014161;203 817 472;155 655 461;A01;1;1;1;1;1950;0;1; -1; -1;0;0; -1
202300014169;203 817 449;155 655 445;B01;2;2;3;1;1993;0;0; -1; -1;0;0; -1
202300014169;203 817 450;155 655 445;B01;1;1;4;1;1983;0;0; -1; -1;0;0; -1
202300014169;203 817 452;155 655 447;A01;1;1;1;1;1990;0;1; -1; -1;0;0; -1
202300014169;203 817 454;155 655 447;A01;9;2;1;2;1995;0;1; -1; -1;0;0; -1
202300014293;203 817 145;155 655 223;A01;1;1;4;1;1969;0;2;8; -1;0;0; -1
202300014296;203 817 138;155 655 216;A01;1;1;4;1;1996;1;1;0; -1;0;0; -1
202300014296;203 817 140;155 655 217;B01;1;1; -1; -1;; -1; -1; -1; -1; -1; -1; -1
202300014298;203 817 129;155 655 212;A01;1;1;1;1;1936;9;2;8; -1;0;0; -1
202300014298;203 817 132;155 655 213;B01;1;1;4;1;1948;9;2;8; -1;0;0; -1
202300014298;203 817 134;155 655 213;B01;2;2;4;2;2000;9;2;8; -1;0;0; -1
202300014353;203 817 000;155 655 120;A01;1;1;1;1;1989;0;2;6; -1;0;0; -1
202300014353;203 817 002;155 655 120;A01;10;3;4;1;1996;0;0; -1; -1;1;1;1
202300014463;203 816 756;155 654 934;A01;10;3;4;1;2007;5;0; -1; -1;3;3;1
202300014463;203 816 757;155 654 934;A01;1;1;1;2;1974;0;1; -1; -1;0;0; -1
202300014684;203 816 239;155 654 541;A01;1;1;4;2;1984;5;2;0; -1;0;0; -1
202300014684;203 816 242;155 654 543;B01;1;1;1;1;1959;4;1;0; -1;0;0; -1
202300014687;203 816 231;155 654 536;B01;1;1;1;1;1978;0;1;0; -1;0;0; -1
202300014687;203 816 234;155 654 538;A01;1;1;4;1;1998;0;8;0; -1;0;0; -1
202300014687;203 816 235;155 654 538;A01;2;2;4;1;2005;0;8;0; -1;0;0; -1
202300014691;203 816 224;155 654 530;A01;1;1;4;1;1986;0;2;0; -1;0;0; -1
202300014691;203 816 227;155 654 532;B01;1;1;1;1;1986;5;1;0; -1;0;0; -1
202300014929;203 815 675;155 654 110;A01;1;1;1;2;1976;0;1;0; -1;0;0; -1
202300014929;203 815 677;155 654 112;Z01;5;2;4;2;2013;0;2;8; -1;0;0; -1
202300014929;203 815 678;155 654 112;Z01;1;1;1;1;1990;2;2;0; -1;0;0; -1
202300014930;203 815 669;155 654 105;A01;1;1;4;1;1995;0;2;8; -1;0;0; -1
202300014930;203 815 672;155 654 107;Z01;1;1;1; -1;; -1; -1; -1; -1;0;0; -1
202300015090;203 815 303;155 653 849;A01;1;1;3;1;2004;5;0; -1; -1;0;0; -1
202300015191;203 815 073;155 653 687;A01;1;1;1;1;1986;9;1;8; -1;0;0; -1
202300015191;203 815 075;155 653 689;B01;1;1;4;1;1990;0;2;8; -1;0;0; -1
202300015191;203 815 076;155 653 689;B01;2;2;4;1;1985;9;2;8; -1;0;0; -1
202300015193;203 815 066;155 653 682;Z01;1;1;1; -1;; -1; -1; -1; -1;0;0; -1
202300015193;203 815 067;155 653 683;B01;2;2;4;1;1981;0;2;6; -1; -1; -1; -1
202300015193;203 815 068;155 653 683;B01;1;1;1;1;1982;0;2;6; -1;0;0; -1
202300015196;203 815 054;155 653 677;A01;1;1;1;1;1985;0;1;8; -1;0;0; -1
202300015196;203 815 055;155 653 677;A01;2;2;4;2;1985;0;1;0; -1;0;0; -1
202300015196;203 815 058;155 653 677;A01;3;2;1;2;2007;0;1;0; -1;0;0; -1
202300015196;203 815 060;155 653 677;A01;4;2;4;1;2009;0;1;0; -1;0;0; -1
202300015196;203 815 061;155 653 677;A01;5;2;4;1;2009;0;1;0; -1;0;0; -1
202300015196;203 815 062;155 653 679;B01;1;1;1;1;1981;9;1;8; -1;0;0; -1
202300015196;203 815 063;155 653 679;B01;2;2;4;1;1997;0;1;0; -1;0;0; -1
202300015443;203 814 447;155 653 227;B01;1;1;3;1;1980;0;2;6; -1;0;0; -1
202300015443;203 814 448;155 653 228;A01;1;1;1;1;1995;0;2; -1; -1;0;0; -1
202300015467;203 814 391;155 653 183;A01;1;1;4;1;1997;0;8;0; -1;0;0; -1
202300015475;203 814 371;155 653 170;A01;1;1;1;2;1992;0;1;0; -1;0;0; -1
202300015475;203 814 372;155 653 171;B01;1;1;4;1;2005;0;2;0; -1;0;0; -1
202300015476;203 814 369;155 653 168;B01;1;1;1;1;1966;0;8;0; -1;0;0; -1
202300015476;203 814 370;155 653 169;A01;1;1;3;2;2009;2;8;0; -1;0;0; -1
202300015720;203 813 793;155 652 721;A01;1;1;1;1;1984;1;1;0; -1;0;0; -1
202300015720;203 813 794;155 652 722;B01;1;1;1;1;2001;0;2;0; -1;0;0; -1
202300015720;203 813 795;155 652 722;B01;2;2;4;2;2001;0;2;0; -1;0;0; -1
202300015720;203 813 796;155 652 723;C01;1;1;1;1;1997;0;1;0; -1;0;0; -1
202300015721;203 813 791;155 652 719;A01;1;1;1;2;1989;9;1;0; -1;0;0; -1
202300015721;203 813 792;155 652 720;B01;1;1;3;2;1984;4;2;6; -1;0;0; -1
202300015927;203 813 303;155 652 343;A01;1;1;1;1;1960;5;1;0; -1;0;0; -1
202300015927;203 813 305;155 652 346;B01;1;1;4;1;2011;5;8;0; -1;0;0; -1
202300015931;203 813 292;155 652 332;B01;1;1;1;2;1957;0;1;0; -1;0;0; -1
202300015931;203 813 293;155 652 335;A01;1;1;4;1;2010;0;2;8; -1;0;0; -1
202300015936;203 813 277;155 652 322;A01;1;1;1;1;1996;5;1;0; -1;0;0; -1
202300015936;203 813 278;155 652 322;A01;2;2;4;2;2001;5;1;0; -1;0;0; -1
202300015936;203 813 281;155 652 326;B01;1;1;1;1;1977;0;1;0; -1;0;0; -1
202300015936;203 813 284;155 652 326;B01;2;2;4;2;1977;5;1;0; -1;0;0; -1
202300015992;203 813 141;155 652 220;A01;1;1;1;2;1995;9;8; -1; -1;0;0; -1
202300015992;203 813 142;155 652 220;A01;10;3;2;1;1988;0;0; -1; -1;1;3;1
202300016001;203 813 119;155 652 203;A01;1;1;4;1;1975;5;2; -1; -1;0;0; -1
202300016001;203 813 121;155 652 206;B01;1;1;1;1;1978;5;1; -1; -1;0;0; -1
202300016267;203 812 454;155 651 722;Z01;1;1;1; -1;; -1; -1; -1; -1;0;0; -1
202300016267;203 812 457;155 651 724;A01;1;1;4;1;2001;5;2;0; -1;0;0; -1
202300016267;203 812 460;155 651 724;A01;2;2;4;2;2002;5;2;0; -1;0;0; -1
202300016270;203 812 449;155 651 717;A01;10;3;4;2;2003;5;0; -1; -1;5;1;1
202300016273;203 812 439;155 651 711;A01;1;1;4;1;1994;0;2;8; -1;0;0; -1
202300016273;203 812 441;155 651 711;A01;10;3;4;2;1999;5;0; -1; -1;6;1;1
202300016276;203 812 429;155 651 702;A01;1;1;1;2;2003;0;1;8; -1;0;0; -1
202300016276;203 812 431;155 651 704;B01;1;1;1;1;1964;0;2;8; -1;0;0; -1
202300016276;203 812 432;155 651 704;B01;2;2;4;1;2003;0;2;8; -1;0;0; -1
202300016280;203 812 420;155 651 696;A01;1;1;4;2;2000;1;2;4; -1;0;0; -1
202300016658;203 811 584;155 651 050;B01;2;2;4;1;2005;0;2;0; -1;0;0; -1
202300016658;203 811 587;155 651 050;B01;1;1;4;1;2007;0;2;0; -1;0;0; -1
202300016658;203 811 591;155 651 055;A01;1;1;1;2;1968;1;1;0; -1;0;0; -1
202300016663;203 811 575;155 651 042;A01;1;1;4;1;1973;0;1;5; -1;0;0; -1
202300016663;203 811 579;155 651 045;B01;1;1;4;2;1982;0;1;0; -1;0;0; -1
202300016678;203 811 544;155 651 018;A01;1;1;1;1;1983;0;1;8; -1;0;0; -1
202300016678;203 811 549;155 651 021;B01;1;1;4;1;1948;0;1;8; -1;0;0; -1
202300016683;203 811 531;155 651 008;B01;1;1;1;1;1993;0;1;8; -1;0;0; -1
202300016683;203 811 537;155 651 014;A01;1;1;4;1;1979;0;2;8; -1;0;0; -1
202300016831;203 811 202;155 650 748;B01;1;1;1;2;1989;0;1;0; -1;0;0; -1
202300016831;203 811 209;155 650 753;A01;1;1;4;1;2003;9;2;0; -1;0;0; -1
202300016838;203 811 185;155 650 735;B01;1;1;1;1;1980;9;1;8; -1;0;0; -1
202300016838;203 811 194;155 650 742;A01;1;1;4;2;2005;9;2;8; -1;0;0; -1
202300017101;203 810 541;155 650 272;A01;1;1;3;1;1948;0;2; -1; -1;0;0; -1
202300017101;203 810 543;155 650 273;B01;1;1;1;1;1970;0;1; -1; -1;0;0; -1
202300017142;203 810 423;155 650 201;A01;1;1;1;1;2005;5;1;0; -1;0;0; -1
202300017142;203 810 425;155 650 204;B01;1;1;4;2;1983;5;2;0; -1;0;0; -1
202300017144;203 810 420;155 650 198;A01;1;1;4;2;2001;1;2;0; -1;0;0; -1
202300017144;203 810 421;155 650 200;Z01;1;1;1; -1;; -1; -1; -1; -1;0;0; -1
202300017146;203 810 416;155 650 194;B01;1;1;4;1;2003;5;2;0; -1;0;0; -1
202300017146;203 810 418;155 650 196;A01;1;1;1;1;1979;1;1;0; -1;0;0; -1
202300017253;203 810 168;155 650 007;B01;1;1;4;2;2003;0;2;0; -1;0;0; -1
202300017253;203 810 169;155 650 008;A01;1;1;1;2;1967;0;1;0; -1;0;0; -1
202300017254;203 810 166;155 650 005;A01;1;1;4;1;1999;5;2;0; -1;0;0; -1
202300017254;203 810 167;155 650 006;B01;1;1;1;2;1965;0;1;0; -1;0;0; -1
202300017397;203 809 821;155 649 738;Y01;1;1;3;2;1973;0;0; -1; -1;3;3;1
202300017397;203 809 822;155 649 739;A01;1;1;1;1;1963;0;1;0; -1;0;0; -1
202300017398;203 809 819;155 649 736;A01;1;1;1;1;1974;1;1;0; -1;0;0; -1
202300017398;203 809 820;155 649 737;B01;1;1;4;2;1990;2;2;0; -1;0;0; -1
202300017399;203 809 817;155 649 734;A01;1;1;4;1;1973;0;2;0; -1;0;0; -1
202300017399;203 809 818;155 649 735;B01;1;1;1;1;1980;0;1;0; -1;0;0; -1
202300017400;203 809 815;155 649 732;A01;1;1;1;2;1961;0;1;8; -1;0;0; -1
202300017400;203 809 816;155 649 733;B01;1;1;3;1;2004;0;2;0; -1;0;0; -1
202300017556;203 809 454;155 649 454;A01;1;1;1;2;1997;9;1;0; -1;0;0; -1
202300017556;203 809 455;155 649 455;B01;1;1;3;1;2007;0;2;0; -1;0;0; -1
202300017557;203 809 450;155 649 451;B01;1;1;4;1;1969;0;2;8; -1;0;0; -1
202300017557;203 809 451;155 649 452;Z01;1;1;1;1;1945;0;8;0; -1;0;0; -1
202300017559;203 809 445;155 649 447;B01;1;1;1;1;1950;0;1;8; -1;0;0; -1
202300017559;203 809 447;155 649 449;A01;1;1;4;2;2008;2;8;0; -1;0;0; -1
202300017561;203 809 441;155 649 442;B01;1;1;1;2;1986;9;1;0; -1;0;0; -1
202300017561;203 809 443;155 649 445;A01;1;1;4;1;1973;0;2;0; -1;0;0; -1
202300017649;203 809 251;155 649 296;A01;1;1;1;1;2002;1;8; -1; -1;0;0; -1
202300017649;203 809 252;155 649 297;B01;1;1;3;1;1958;0;0; -1; -1;0;0; -1
202300017653;203 809 239;155 649 288;A01;2;2;3;1;2006;5;1; -1; -1;0;0; -1
202300017653;203 809 240;155 649 288;A01;9;2;1;1;2006;5;0; -1; -1;0;0; -1
202300017653;203 809 241;155 649 288;A01;8;2;1;1;2006;5;0; -1; -1;0;0; -1
202300017653;203 809 242;155 649 288;A01;7;2;3;1;2003;5;1; -1; -1;0;0; -1
202300017653;203 809 243;155 649 288;A01;1;1;4;1;2004;5;1; -1; -1;0;0; -1
202300017653;203 809 244;155 649 289;B01;1;1;1;1;1985;1;1; -1; -1;0;0; -1
202300017722;203 809 055;155 649 157;A01;1;1;4;1;1989;5;2;0; -1;0;0; -1
202300017722;203 809 056;155 649 157;A01;2;2;4;1;1982;5;2;0; -1;0;0; -1
202300017955;203 808 502;155 648 731;A01;1;1;4;1;2000;0;1;0; -1;0;0; -1
202300017955;203 808 503;155 648 731;A01;2;2;4;1;2002;9;1;8; -1;0;0; -1
202300017955;203 808 505;155 648 731;A01;4;2;4;1;2002;0;1;8; -1;0;0; -1
202300018232;203 807 865;155 648 250;A01;1;1;4;2;1987;9;1;0; -1;0;0; -1
202300018318;203 807 670;155 648 098;B01;1;1;4;1;1999;0;2;6; -1; -1; -1; -1
202300018318;203 807 674;155 648 101;A01;1;1;1;2;1959;0;1;0; -1;0;0; -1
202300018323;203 807 659;155 648 090;A01;1;1;4;2;1966;9;1;8; -1;0;0; -1
202300018323;203 807 660;155 648 090;A01;10;3;4;2;1993;9;0; -1; -1;5;3;1
202300018323;203 807 664;155 648 093;B01;1;1;1;1;1989;9;1;8; -1;0;0; -1
202300018326;203 807 653;155 648 085;A01;1;1;3;1;1970;2;2;0; -1;0;0; -1
202300018326;203 807 654;155 648 087;B01;1;1;1;1;1990;1;1;0; -1;0;0; -1
202300018613;203 807 016;155 647 585;A01;1;1;4;1;2005;2;8;8; -1;0;0; -1
202300018613;203 807 021;155 647 589;B01;1;1;1;2;1984;9;1;8; -1;0;0; -1
202300018741;203 806 718;155 647 345;A01;1;1;4;1;1986;9;2;8; -1;0;0; -1
202300019033;203 806 053;155 646 830;B01;1;1;1;1;1980;9;1;0; -1;0;0; -1
202300019033;203 806 055;155 646 830;B01;2;2;4;2;1958;9;1;0; -1;0;0; -1
202300019033;203 806 056;155 646 833;A01;1;1;1;1;1985;5;1;0; -1;0;0; -1
202300019036;203 806 048;155 646 826;A01;1;1;1;2;1995;0;1;0; -1;0;0; -1
202300019036;203 806 050;155 646 828;B01;1;1;4;1;1996;9;2;0; -1;0;0; -1
202300019111;203 805 857;155 646 677;A01;1;1;4;1;2003;0;2;8; -1;0;0; -1
202300019245;203 805 546;155 646 443;A01;1;1;1;1;1943;0;1;8; -1;0;0; -1
202300019245;203 805 547;155 646 444;B01;1;1;3;2;1964;0;8;0; -1;0;0; -1
202300019297;203 805 425;155 646 345;B01;1;1;4;1;1977;4;8;0; -1;0;0; -1
202300019297;203 805 426;155 646 345;B01;2;2;4;1;1988;4;8;0; -1;0;0; -1
202300019297;203 805 427;155 646 345;B01;4;2;4;1;1978;0;8;0; -1;0;0; -1
202300019297;203 805 428;155 646 346;A01;1;1;1;2;1991;9;8;0; -1;0;0; -1
202300019399;203 805 170;155 646 162;A01;1;1;4;1;1991;5;2; -1; -1;0;0; -1
202300019399;203 805 171;155 646 163;B01;1;1;1;2;1994;5;1; -1; -1;0;0; -1
202300019437;203 805 076;155 646 098;A01;10;3;4;2;2015;3;8;8; -1;2;3;1
202300019437;203 805 077;155 646 098;A01;1;1;1;1;1984;5;1;0; -1;0;0; -1
202300019439;203 805 073;155 646 095;B01;1;1;1;1;1968;9;1;8; -1;0;0; -1
202300019439;203 805 074;155 646 096;A01;1;1;4;1;1983;9;8;0; -1;0;0; -1
202300019441;203 805 069;155 646 091;B01;1;1;4;1;2001;0;1;5; -1;0;0; -1
202300019441;203 805 070;155 646 092;A01;1;1;4;2;1995;0;2;8; -1;0;0; -1
202300019774;203 804 283;155 645 495;A01;10;3;2;1;2021;9;0; -1; -1;1;5;1
202300019774;203 804 284;155 645 495;A01;1;1;1;1;1995;4;1; -1; -1;0;0; -1
202300019776;203 804 279;155 645 491;A01;1;1;1;1;1993;5;2; -1; -1;0;0; -1
202300019776;203 804 281;155 645 493;B01;1;1;3;1;1974;5;2; -1; -1;0;0; -1
202300019778;203 804 277;155 645 489;A01;1;1;4;2;1954;0;1;0; -1;0;0; -1
202300020150;203 803 389;155 644 825;B01;1;1;3;1;1992;0;8; -1; -1;0;0; -1
202300020150;203 803 391;155 644 826;A01;1;1;1;2;2002;3;1; -1; -1;0;0; -1
202300020308;203 803 000;155 644 529;A01;1;1;4;1;2005;1;2;0; -1;0;0; -1
202300020308;203 803 002;155 644 531;B01;1;1;1;1;1938;9;1;0; -1;0;0; -1
202300020421;203 802 707;155 644 342;A01;4;2;4;2;2003;5;8; -1; -1;0;0; -1
202300020421;203 802 708;155 644 342;A01;3;2;1;1;2001;5;8; -1; -1;0;0; -1
202300020421;203 802 709;155 644 342;A01;2;2;4;2;2004;5;8; -1; -1;0;0; -1
202300020421;203 802 710;155 644 342;A01;1;1;1;1;2000;5;8; -1; -1;0;0; -1
202300020421;203 802 712;155 644 345;B01;1;1;4;1;1990;5;8; -1; -1;0;0; -1
202300020421;203 802 714;155 644 345;B01;2;2;4;2;2002;5;8; -1; -1;0;0; -1
202300020421;203 802 716;155 644 345;B01;9;2;4;1;2002;5;8; -1; -1;0;0; -1
202300020426;203 802 693;155 644 331;A01;1;1;4;1;1977;1;2; -1; -1;0;0; -1
202300020583;203 802 335;155 644 058;A01;1;1;1;2;2000;0;1;0; -1;0;0; -1
202300020583;203 802 338;155 644 058;A01;10;3;4;2;2017;5;0; -1; -1;6;5;1
202300020806;203 801 815;155 643 662;A01;1;1;3;1;1970;1;2; -1; -1;0;0; -1
202300020806;203 801 816;155 643 663;B01;1;1;1;2;1978;0;1; -1; -1;0;0; -1
202300020812;203 801 805;155 643 653;A01;1;1;4;1;2007;5;8;0; -1;0;0; -1
202300020815;203 801 796;155 643 647;A01;1;1;1;1;1981;0;1;8; -1;0;0; -1
202300020815;203 801 800;155 643 650;B01;1;1;4;2;1994;1;2;6; -1;0;0; -1
202300020964;203 801 450;155 643 377;C01;1;1;1;2;1983;0;1;0; -1;0;0; -1
202300020964;203 801 452;155 643 379;A01;1;1;4;1;1991;5;1;0; -1;0;0; -1
202300020964;203 801 455;155 643 380;B01;1;1;4;1;1983;0;1;0; -1;0;0; -1
202300020967;203 801 445;155 643 373;A01;1;1;4;1;1955;9;8;8; -1;0;0; -1
202300020970;203 801 439;155 643 369;A01;1;1;1;1;1998;0;8;0; -1;0;0; -1
202300020970;203 801 440;155 643 370;B01;2;2;3;2;1977;0;2;0; -1;0;0; -1
202300020970;203 801 441;155 643 370;B01;1;1;3;1;1997;0;2;0; -1;0;0; -1
202300021041;203 801 274;155 643 251;B01;1;1;1;1;2001;3;8; -1; -1;0;0; -1
202300021041;203 801 276;155 643 252;A01;1;1;3;1;1979;3;2; -1; -1;0;0; -1
202300021055;203 801 239;155 643 222;A01;10;3;3;1;1980;0;0; -1; -1;1;1;1
202300021055;203 801 240;155 643 222;A01;1;1;1; -1;; -1; -1; -1; -1; -1; -1; -1
202300021313;203 800 619;155 642 768;A01;1;1;3;2;1997;9;8;0; -1;0;0; -1
202300021313;203 800 620;155 642 769;B01;1;1;1;2;1945;0;1;8; -1;0;0; -1
202300021314;203 800 617;155 642 766;B01;1;1;4;1;1963;0;1;0; -1;0;0; -1
202300021314;203 800 618;155 642 767;A01;1;1;1;1;1977;0;1;0; -1;0;0; -1
202300021484;203 800 211;155 642 453;A01;10;3;4;1;1992;5;8;8; -1;5;9;2
202300021484;203 800 213;155 642 453;A01;1;1;1; -1;; -1; -1; -1; -1;0;0; -1
202300021487;203 800 202;155 642 448;A01;1;1;3;1;2006;0;2;8; -1;0;0; -1
202300021487;203 800 208;155 642 451;B01;1;1;1;2;1964;0;1;0; -1;0;0; -1
202300021514;203 800 132;155 642 398;A01;1;1;1;1;2003;0;8;0; -1;0;0; -1
202300021514;203 800 133;155 642 398;A01;2;2;1;1;1997;4;2;0; -1;0;0; -1
202300021514;203 800 135;155 642 400;B01;1;1;4;1;1967;0;2;0; -1;0;0; -1
202300021727;203 799 654;155 642 034;A01;4;2;3;2;2016;5;1; -1; -1;0;0; -1
202300021727;203 799 655;155 642 034;A01;1;1;1;2;1988;5;8; -1; -1;0;0; -1
202300021740;203 799 620;155 642 014;B01;1;1;1; -1;; -1; -1; -1; -1; -1; -1; -1
202300021740;203 799 622;155 642 016;A01;1;1;3;1;1976;0;2; -1; -1;0;0; -1
202300021787;203 799 510;155 641 933;A01;2;2;1;2;1996;5;1; -1; -1;0;0; -1
202300021787;203 799 511;155 641 933;A01;1;1;1;1;1987;5;1; -1; -1;0;0; -1
202300021787;203 799 512;155 641 933;A01;9;2;4;2;1992;5;1; -1; -1;0;0; -1
202300021787;203 799 513;155 641 934;B01;1;1;1;1;2002;4;1; -1; -1;0;0; -1
202300021787;203 799 515;155 641 934;B01;6;2;4;2;2006;4;1; -1; -1;0;0; -1
202300021787;203 799 517;155 641 937;C01;1;1;1;1;1971;9;1; -1; -1;0;0; -1
202300021843;203 799 379;155 641 833;A01;1;1;4;1;1976;9;2;8; -1;0;0; -1
202300021843;203 799 380;155 641 834;B01;1;1;1;1;1990;9;1;8; -1;0;0; -1
202300021843;203 799 381;155 641 834;B01;2;2;1;1;1982;0;1;8; -1;0;0; -1
202300021844;203 799 377;155 641 831;B01;1;1;1;1;1984;9;1;8; -1;0;0; -1
202300021844;203 799 378;155 641 832;A01;1;1;4;1;1982;0;2;8; -1;0;0; -1
202300021845;203 799 375;155 641 829;A01;1;1;4;2;1991;0;1;8; -1;0;0; -1
202300021845;203 799 376;155 641 830;B01;1;1;1;1;1963;0;1;8; -1;0;0; -1
202300021846;203 799 373;155 641 827;A01;1;1;1;2;1999;0;1;8; -1;0;0; -1
202300021846;203 799 374;155 641 828;B01;1;1;4;2;1973;0;1;8; -1;0;0; -1
202300021847;203 799 369;155 641 825;A01;1;1;4;1;1987;0;2;8; -1;0;0; -1
202300021847;203 799 370;155 641 825;A01;2;2;4;1;1995;0;2;8; -1;0;0; -1
202300021847;203 799 371;155 641 826;B01;1;1;1;2;1997;0;1;8; -1;0;0; -1
202300021847;203 799 372;155 641 826;B01;2;2;1;2;2000;0;1;8; -1;0;0; -1
202300021848;203 799 367;155 641 824;Z01;10;3;3;1;1996;1;0; -1; -1;3;3;1
202300021848;203 799 368;155 641 824;Z01;1;1;1; -1;; -1; -1; -1; -1;0;0; -1
202300021849;203 799 366;155 641 823;A01;1;1;4;2;2002;0;1;8; -1;0;0; -1
202300022048;203 798 870;155 641 470;A01;1;1;1;1;1982;9;1;0; -1;0;0; -1
202300022048;203 798 872;155 641 474;B01;1;1;4;2;1968;0;2;8; -1;0;0; -1
202300022145;203 798 625;155 641 296;A01;1;1;4;1;1974;9;2;8; -1;0;0; -1
202300022145;203 798 628;155 641 299;B01;1;1;1;1;1985;1;1;8; -1;0;0; -1
202300022331;203 798 164;155 640 969;A01;1;1;4;1;2007;5;2; -1; -1;0;0; -1
202300022331;203 798 168;155 640 971;B01;1;1;1;1;1987;5;0; -1; -1;0;0; -1
202300022393;203 798 028;155 640 860;A01;1;1;1;1;1969;5;1; -1; -1;0;0; -1
202300022393;203 798 031;155 640 862;B01;1;1;4;1;2002;0;2; -1; -1;0;0; -1
202300022404;203 798 001;155 640 842;A01;1;1;3;1;1982;9;1; -1; -1;0;0; -1
202300022410;203 797 985;155 640 832;A01;1;1;3;1;1979;5;2;0; -1;0;0; -1
202300022410;203 797 989;155 640 835;B01;1;1;1;1;1975;5;1;0; -1;0;0; -1
202300022431;203 797 928;155 640 791;A01;1;1;1;1;1995;0;1; -1; -1;0;0; -1
202300022431;203 797 932;155 640 793;B01;2;2;3;1;2018;0;2; -1; -1;0;0; -1
202300022431;203 797 933;155 640 793;B01;1;1;3;1;1974;0;2; -1; -1;0;0; -1
202300022641;203 797 432;155 640 438;A01;10;3;3;1;1997;9;0; -1; -1;1;2;1
202300022641;203 797 434;155 640 438;A01;1;1;1;1;1953;1;1; -1; -1;0;0; -1
202300022682;203 797 327;155 640 365;A01;1;1;4;2;2003;0;1;0; -1;0;0; -1
202300022682;203 797 330;155 640 365;A01;2;2;1;1;2001;0;1;0; -1;0;0; -1
202300022687;203 797 315;155 640 356;B01;1;1;1;1;1973;0;1;0; -1;0;0; -1
202300022687;203 797 318;155 640 358;A01;1;1;4;1;1971;0;2;8; -1;0;0; -1
