Date_RP#Annee;Age_personne#age_0_65;Sexe_personne#sexe;Lieu_domicile#commune_stable_ds_tps_0825_sansArr;Population__totale_ou_par_âge_et_ou_genre_
;1§2;masculin§feminin;;;;1§2;masculin§feminin;;;;1§2;masculin§feminin;;
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Grand Est;110999.20279017091
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Guadeloupe;7433.4261501431465
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Guyane;12778.914251923561
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Hauts-de-France;133663.57064419985
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Martinique;6229.658194363117
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Normandie;67128.00388211012
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Nouvelle-Aquitaine;107772.2729434371
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Occitanie;114309.08325123787
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Pays de la Loire;80439.9782705903
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Provence-Alpes-Côte d'Azur;102555.1057074666
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Réunion;23334.861806869507
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Île-de-France;307418.70932745934
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Auvergne-Rhône-Alpes;172303.57764422894
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Bourgogne-Franche-Comté;52085.84331840277
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Bretagne;63634.10738158226
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Centre-Val de Loire;51288.85268521309
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Corse;6554.717801570892
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Grand Est;108337.97258043289
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Guadeloupe;7268.991750895977
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Guyane;12656.641313254833
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Hauts-de-France;130541.41332179308
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Martinique;6232.272183537483
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Normandie;66093.79590821266
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Nouvelle-Aquitaine;106993.55954357982
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Occitanie;113538.80551066995
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Pays de la Loire;79671.03178226948
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Provence-Alpes-Côte d'Azur;101757.32576733828
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Réunion;23481.169494628906
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Île-de-France;302832.8102405071

Date_RP#Annee;Age_personne#age_0_65;Sexe_personne#sexe;Lieu_domicile#France;Population__totale_ou_par_âge_et_ou_genre__0_0
;1§2;masculin§feminin;;;;1§2;masculin§feminin;;;;1§2;masculin§feminin;;
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Departements d'outre mer;49852.19700437784
2020;Age : 0,1,2, ..., 65 ou +;Sexe;France métropolitaine;1400326.474042505
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Departements d'outre mer;49776.86040329933
2021;Age : 0,1,2, ..., 65 ou +;Sexe;France métropolitaine;1375626.6447230875
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Departements d'outre mer;49639.0747423172
2022;Age : 0,1,2, ..., 65 ou +;Sexe;France métropolitaine;1355633.8134858012

Date_RP#Annee;Age_personne#age_0_65;Sexe_personne#sexe;Lieu_domicile#France_avec_Mayotte;Population__totale_ou_par_âge_et_ou_genre__0_0
;1§2;masculin§feminin;France métropolitaine§Départements d'outre-mer (hors Mayotte)§Saint-Barthélémy§Saint-Martin;;;1§2;masculin§feminin;France métropolitaine§Départements d'outre-mer (hors Mayotte)§Saint-Barthélémy§Saint-Martin;;;1§2;masculin§feminin;France métropolitaine§Départements d'outre-mer (hors Mayotte)§Saint-Barthélémy§Saint-Martin;
2020;Age : 0,1,2, ..., 65 ou +;Sexe;France (y compris Mayotte);1451338.6385151446
2021;Age : 0,1,2, ..., 65 ou +;Sexe;France (y compris Mayotte);1426472.6518320143
2022;Age : 0,1,2, ..., 65 ou +;Sexe;France (y compris Mayotte);1406298.2207514644
