;;;Date_deces_Cim10#Annee;Cause_deces#Causes_de_deces_alphabetique;Lieu_domicile#commune;Nb_deces_standardises
;;;2019;Cancer de la trachée, des bronches et du poumon;Guadeloupe;63,57
;;;2019;Cancer du côlon-rectum;Guadeloupe;64,00
;;;2019;Cancer du sein;Guadeloupe;44,85
;;;2019;Cardiopathies ischémiques;Guadeloupe;92,84
;;;2019;Chap 10 : Maladies de l'appareil respiratoire;Guadeloupe;145,28
;;;2019;Diabète;Guadeloupe;319,84
;;;2019;Maladie chronique du foie;Guadeloupe;42,00
;;;2019;Maladie de Parkinson;Guadeloupe;57,12
;;;2019;Maladie hypertensive;Guadeloupe;380,73
;;;2019;Maladies vasculaires cérébrales;Guadeloupe;215,65
;;;2019;Sida;Guadeloupe;3,55
;;;2019;Alzheimer;Guyane;60,46
;;;2019;Asthme;Guyane;0,00
;;;2019;Cancer de la prostate;Guyane;116,97
;;;2019;Cancer de la trachée, des bronches et du poumon;Guyane;73,13
;;;2019;Cancer du côlon-rectum;Guyane;87,73
;;;2019;Cancer du sein;Guyane;25,92
;;;2019;Cardiopathies ischémiques;Guyane;95,12
;;;2019;Chap 10 : Maladies de l'appareil respiratoire;Guyane;157,97
;;;2019;Diabète;Guyane;237,82
;;;2019;Maladie chronique du foie;Guyane;40,38
;;;2019;Maladie de Parkinson;Guyane;37,97
;;;2019;Maladie hypertensive;Guyane;390,98
;;;2019;Maladies vasculaires cérébrales;Guyane;212,41
;;;2019;Sida;Guyane;13,72
;;;2019;Alzheimer;Hauts-de-France;133,14
;;;2019;Asthme;Hauts-de-France;4,95
;;;2019;Cancer de la prostate;Hauts-de-France;49,62
;;;2019;Cancer de la trachée, des bronches et du poumon;Hauts-de-France;157,81
;;;2019;Cancer du côlon-rectum;Hauts-de-France;92,32
;;;2019;Cancer du sein;Hauts-de-France;64,83
;;;2019;Cardiopathies ischémiques;Hauts-de-France;162,38
;;;2019;Chap 10 : Maladies de l'appareil respiratoire;Hauts-de-France;257,14
;;;2019;Diabète;Hauts-de-France;209,51
;;;2019;Maladie chronique du foie;Hauts-de-France;89,93
;;;2019;Maladie de Parkinson;Hauts-de-France;62,52
;;;2019;Maladie hypertensive;Hauts-de-France;273,47
;;;2019;Maladies vasculaires cérébrales;Hauts-de-France;153,74
;;;2019;Sida;Hauts-de-France;0,51
;;;2019;Alzheimer;Martinique;160,03
;;;2019;Asthme;Martinique;4,41
;;;2019;Cancer de la prostate;Martinique;100,58
;;;2019;Cancer de la trachée, des bronches et du poumon;Martinique;64,15
;;;2019;Cancer du côlon-rectum;Martinique;88,06
;;;2019;Cancer du sein;Martinique;50,46
;;;2019;Cardiopathies ischémiques;Martinique;93,77
;;;2019;Chap 10 : Maladies de l'appareil respiratoire;Martinique;157,26
;;;2019;Diabète;Martinique;321,05
;;;2019;Maladie chronique du foie;Martinique;29,74
;;;2019;Maladie de Parkinson;Martinique;66,62
;;;2019;Maladie hypertensive;Martinique;413,50
;;;2019;Maladies vasculaires cérébrales;Martinique;201,83
;;;2019;Sida;Martinique;6,49
;;;2019;Alzheimer;Normandie;121,68
;;;2019;Asthme;Normandie;3,57
;;;2019;Cancer de la prostate;Normandie;57,95
;;;2019;Cancer de la trachée, des bronches et du poumon;Normandie;151,33
;;;2019;Cancer du côlon-rectum;Normandie;82,60
;;;2019;Cancer du sein;Normandie;54,69
;;;2019;Cardiopathies ischémiques;Normandie;165,88
;;;2019;Chap 10 : Maladies de l'appareil respiratoire;Normandie;212,82
;;;2019;Diabète;Normandie;168,73
;;;2019;Maladie chronique du foie;Normandie;69,44
;;;2019;Maladie de Parkinson;Normandie;47,93
;;;2019;Maladie hypertensive;Normandie;254,53
;;;2019;Maladies vasculaires cérébrales;Normandie;145,36
;;;2019;Sida;Normandie;0,97
;;;2019;Alzheimer;Nouvelle-Aquitaine;100,58
;;;2019;Asthme;Nouvelle-Aquitaine;2,89
;;;2019;Cancer de la prostate;Nouvelle-Aquitaine;46,13
;;;2019;Cancer de la trachée, des bronches et du poumon;Nouvelle-Aquitaine;150,15
;;;2019;Cancer du côlon-rectum;Nouvelle-Aquitaine;79,71
;;;2019;Cancer du sein;Nouvelle-Aquitaine;49,26
;;;2019;Cardiopathies ischémiques;Nouvelle-Aquitaine;145,81
;;;2019;Chap 10 : Maladies de l'appareil respiratoire;Nouvelle-Aquitaine;202,11
;;;2019;Diabète;Nouvelle-Aquitaine;157,34
;;;2019;Maladie chronique du foie;Nouvelle-Aquitaine;47,54
;;;2019;Maladie de Parkinson;Nouvelle-Aquitaine;52,95
;;;2019;Maladie hypertensive;Nouvelle-Aquitaine;211,52
;;;2019;Maladies vasculaires cérébrales;Nouvelle-Aquitaine;146,35
;;;2019;Sida;Nouvelle-Aquitaine;0,77
;;;2019;Alzheimer;Occitanie;137,03
;;;2019;Asthme;Occitanie;3,18
;;;2019;Cancer de la prostate;Occitanie;44,07
;;;2019;Cancer de la trachée, des bronches et du poumon;Occitanie;143,33
;;;2019;Cancer du côlon-rectum;Occitanie;74,02
;;;2019;Cancer du sein;Occitanie;48,56
;;;2019;Cardiopathies ischémiques;Occitanie;145,04
;;;2019;Chap 10 : Maladies de l'appareil respiratoire;Occitanie;194,85
;;;2019;Diabète;Occitanie;153,44
;;;2019;Maladie chronique du foie;Occitanie;43,23
;;;2019;Maladie de Parkinson;Occitanie;47,78
;;;2019;Maladie hypertensive;Occitanie;197,71
;;;2019;Maladies vasculaires cérébrales;Occitanie;131,18
;;;2019;Sida;Occitanie;0,82
;;;2019;Alzheimer;Pays de la Loire;107,54
;;;2019;Asthme;Pays de la Loire;3,84
;;;2019;Cancer de la prostate;Pays de la Loire;54,69
;;;2019;Cancer de la trachée, des bronches et du poumon;Pays de la Loire;129,10
;;;2019;Cancer du côlon-rectum;Pays de la Loire;78,58
;;;2019;Cancer du sein;Pays de la Loire;52,23
;;;2019;Cardiopathies ischémiques;Pays de la Loire;142,78
;;;2019;Chap 10 : Maladies de l'appareil respiratoire;Pays de la Loire;191,85
;;;2019;Diabète;Pays de la Loire;136,22
;;;2019;Maladie chronique du foie;Pays de la Loire;63,45
;;;2019;Maladie de Parkinson;Pays de la Loire;50,71
;;;2019;Maladie hypertensive;Pays de la Loire;207,72
;;;2019;Maladies vasculaires cérébrales;Pays de la Loire;144,77
;;;2019;Sida;Pays de la Loire;0,31
;;;2019;Alzheimer;Provence-Alpes-Côte d'Azur;107,84
;;;2019;Asthme;Provence-Alpes-Côte d'Azur;3,08
;;;2019;Cancer de la prostate;Provence-Alpes-Côte d'Azur;38,71
;;;2019;Cancer de la trachée, des bronches et du poumon;Provence-Alpes-Côte d'Azur;144,42
;;;2019;Cancer du côlon-rectum;Provence-Alpes-Côte d'Azur;72,27
;;;2019;Cancer du sein;Provence-Alpes-Côte d'Azur;49,76
;;;2019;Cardiopathies ischémiques;Provence-Alpes-Côte d'Azur;127,49
;;;2019;Chap 10 : Maladies de l'appareil respiratoire;Provence-Alpes-Côte d'Azur;213,51
;;;2019;Diabète;Provence-Alpes-Côte d'Azur;146,12
;;;2019;Maladie chronique du foie;Provence-Alpes-Côte d'Azur;44,53
;;;2019;Maladie de Parkinson;Provence-Alpes-Côte d'Azur;50,31
;;;2019;Maladie hypertensive;Provence-Alpes-Côte d'Azur;197,15
;;;2019;Maladies vasculaires cérébrales;Provence-Alpes-Côte d'Azur;135,16
;;;2019;Sida;Provence-Alpes-Côte d'Azur;1,78
;;;2019;Alzheimer;Réunion;97,38
;;;2019;Asthme;Réunion;10,34
;;;2019;Cancer de la prostate;Réunion;46,36
;;;2019;Cancer de la trachée, des bronches et du poumon;Réunion;97,16
;;;2019;Cancer du côlon-rectum;Réunion;64,03
;;;2019;Cancer du sein;Réunion;28,91
;;;2019;Cardiopathies ischémiques;Réunion;202,46
;;;2019;Chap 10 : Maladies de l'appareil respiratoire;Réunion;215,21
;;;2019;Diabète;Réunion;395,60
;;;2019;Maladie chronique du foie;Réunion;64,81
;;;2019;Maladie de Parkinson;Réunion;39,34
;;;2019;Maladie hypertensive;Réunion;419,29
;;;2019;Maladies vasculaires cérébrales;Réunion;211,85
;;;2019;Sida;Réunion;1,14
;;;2019;Alzheimer;Île-de-France;101,72
;;;2019;Asthme;Île-de-France;3,65
;;;2019;Cancer de la prostate;Île-de-France;42,02
;;;2019;Cancer de la trachée, des bronches et du poumon;Île-de-France;124,87
;;;2019;Cancer du côlon-rectum;Île-de-France;68,86
;;;2019;Cancer du sein;Île-de-France;52,52
;;;2019;Cardiopathies ischémiques;Île-de-France;120,15
;;;2019;Chap 10 : Maladies de l'appareil respiratoire;Île-de-France;178,60
;;;2019;Diabète;Île-de-France;135,24
;;;2019;Maladie chronique du foie;Île-de-France;40,51
;;;2019;Maladie de Parkinson;Île-de-France;42,46
;;;2019;Maladie hypertensive;Île-de-France;216,82
;;;2019;Maladies vasculaires cérébrales;Île-de-France;116,06
;;;2019;Sida;Île-de-France;1,73
;;;2020;Alzheimer;97302 - Cayenne;115,70
;;;2020;Asthme;97302 - Cayenne;0,00
;;;2020;Cancer de la prostate;97302 - Cayenne;59,16
;;;2020;Cancer de la trachée, des bronches et du poumon;97302 - Cayenne;53,92
;;;2020;Cancer du côlon-rectum;97302 - Cayenne;48,44
;;;2020;Cancer du sein;97302 - Cayenne;80,00
;;;2020;Cardiopathies ischémiques;97302 - Cayenne;52,86
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;97302 - Cayenne;117,59
;;;2020;Diabète;97302 - Cayenne;325,77
;;;2020;Maladie chronique du foie;97302 - Cayenne;16,54
;;;2020;Maladie de Parkinson;97302 - Cayenne;109,64
;;;2020;Maladie hypertensive;97302 - Cayenne;454,14
;;;2020;Maladies vasculaires cérébrales;97302 - Cayenne;165,96
;;;2020;Sida;97302 - Cayenne;4,60
;;;2020;Alzheimer;97303 - Iracoubo;186,26
;;;2020;Asthme;97303 - Iracoubo;0,00
;;;2020;Cancer de la prostate;97303 - Iracoubo;0,00
;;;2020;Cancer de la trachée, des bronches et du poumon;97303 - Iracoubo;0,00
;;;2020;Cancer du côlon-rectum;97303 - Iracoubo;0,00
;;;2020;Cancer du sein;97303 - Iracoubo;0,00
;;;2020;Cardiopathies ischémiques;97303 - Iracoubo;0,00
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;97303 - Iracoubo;0,00
;;;2020;Diabète;97303 - Iracoubo;179,94
;;;2020;Maladie chronique du foie;97303 - Iracoubo;179,94
;;;2020;Maladie de Parkinson;97303 - Iracoubo;0,00
;;;2020;Maladie hypertensive;97303 - Iracoubo;476,57
;;;2020;Maladies vasculaires cérébrales;97303 - Iracoubo;0,00
;;;2020;Sida;97303 - Iracoubo;0,00
;;;2020;Alzheimer;97304 - Kourou;154,38
;;;2020;Asthme;97304 - Kourou;0,00
;;;2020;Cancer de la prostate;97304 - Kourou;80,12
;;;2020;Cancer de la trachée, des bronches et du poumon;97304 - Kourou;12,98
;;;2020;Cancer du côlon-rectum;97304 - Kourou;34,52
;;;2020;Cancer du sein;97304 - Kourou;0,00
;;;2020;Cardiopathies ischémiques;97304 - Kourou;11,90
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;97304 - Kourou;93,09
;;;2020;Diabète;97304 - Kourou;53,42
;;;2020;Maladie chronique du foie;97304 - Kourou;17,59
;;;2020;Maladie de Parkinson;97304 - Kourou;160,23
;;;2020;Maladie hypertensive;97304 - Kourou;231,80
;;;2020;Maladies vasculaires cérébrales;97304 - Kourou;47,78
;;;2020;Sida;97304 - Kourou;9,45
;;;2020;Alzheimer;97305 - Macouria;0,00
;;;2020;Asthme;97305 - Macouria;0,00
;;;2020;Cancer de la prostate;97305 - Macouria;45,42
;;;2020;Cancer de la trachée, des bronches et du poumon;97305 - Macouria;35,30
;;;2020;Cancer du côlon-rectum;97305 - Macouria;153,81
;;;2020;Cancer du sein;97305 - Macouria;0,00
;;;2020;Cardiopathies ischémiques;97305 - Macouria;284,48
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;97305 - Macouria;216,77
;;;2020;Diabète;97305 - Macouria;50,79
;;;2020;Maladie chronique du foie;97305 - Macouria;0,00
;;;2020;Maladie de Parkinson;97305 - Macouria;0,00
;;;2020;Maladie hypertensive;97305 - Macouria;295,96
;;;2020;Maladies vasculaires cérébrales;97305 - Macouria;197,16
;;;2020;Sida;97305 - Macouria;0,00
;;;2020;Alzheimer;97306 - Mana;0,00
;;;2020;Asthme;97306 - Mana;0,00
;;;2020;Cancer de la prostate;97306 - Mana;57,03
;;;2020;Cancer de la trachée, des bronches et du poumon;97306 - Mana;130,77
;;;2020;Cancer du côlon-rectum;97306 - Mana;0,00
;;;2020;Cancer du sein;97306 - Mana;0,00
;;;2020;Cardiopathies ischémiques;97306 - Mana;182,03
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;97306 - Mana;0,00
;;;2020;Diabète;97306 - Mana;182,03
;;;2020;Maladie chronique du foie;97306 - Mana;0,00
;;;2020;Maladie de Parkinson;97306 - Mana;0,00
;;;2020;Maladie hypertensive;97306 - Mana;284,14
;;;2020;Maladies vasculaires cérébrales;97306 - Mana;59,76
;;;2020;Sida;97306 - Mana;28,66
;;;2020;Alzheimer;97307 - Matoury;35,42
;;;2020;Asthme;97307 - Matoury;0,00
;;;2020;Cancer de la prostate;97307 - Matoury;73,80
;;;2020;Cancer de la trachée, des bronches et du poumon;97307 - Matoury;46,57
;;;2020;Cancer du côlon-rectum;97307 - Matoury;62,52
;;;2020;Cancer du sein;97307 - Matoury;11,26
;;;2020;Cardiopathies ischémiques;97307 - Matoury;206,60
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;97307 - Matoury;88,62
;;;2020;Diabète;97307 - Matoury;267,73
;;;2020;Maladie chronique du foie;97307 - Matoury;15,84
;;;2020;Maladie de Parkinson;97307 - Matoury;51,02
;;;2020;Maladie hypertensive;97307 - Matoury;413,46
;;;2020;Maladies vasculaires cérébrales;97307 - Matoury;106,95
;;;2020;Sida;97307 - Matoury;11,39
;;;2020;Alzheimer;97308 - Saint-Georges;0,00
;;;2020;Asthme;97308 - Saint-Georges;0,00
;;;2020;Cancer de la prostate;97308 - Saint-Georges;0,00
;;;2020;Cancer de la trachée, des bronches et du poumon;97308 - Saint-Georges;0,00
;;;2020;Cancer du côlon-rectum;97308 - Saint-Georges;0,00
;;;2020;Cancer du sein;97308 - Saint-Georges;0,00
;;;2020;Cardiopathies ischémiques;97308 - Saint-Georges;0,00
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;97308 - Saint-Georges;0,00
;;;2020;Diabète;97308 - Saint-Georges;493,76
;;;2020;Maladie chronique du foie;97308 - Saint-Georges;0,00
;;;2020;Maladie de Parkinson;97308 - Saint-Georges;0,00
;;;2020;Maladie hypertensive;97308 - Saint-Georges;161,40
;;;2020;Maladies vasculaires cérébrales;97308 - Saint-Georges;493,76
;;;2020;Sida;97308 - Saint-Georges;0,00
;;;2020;Alzheimer;97309 - Remire-Montjoly;27,94
;;;2020;Asthme;97309 - Remire-Montjoly;13,79
;;;2020;Cancer de la prostate;97309 - Remire-Montjoly;37,75
;;;2020;Cancer de la trachée, des bronches et du poumon;97309 - Remire-Montjoly;0,00
;;;2020;Cancer du côlon-rectum;97309 - Remire-Montjoly;170,98
;;;2020;Cancer du sein;97309 - Remire-Montjoly;9,62
;;;2020;Cardiopathies ischémiques;97309 - Remire-Montjoly;123,41
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;97309 - Remire-Montjoly;89,29
;;;2020;Diabète;97309 - Remire-Montjoly;118,65
;;;2020;Maladie chronique du foie;97309 - Remire-Montjoly;10,11
;;;2020;Maladie de Parkinson;97309 - Remire-Montjoly;0,00
;;;2020;Maladie hypertensive;97309 - Remire-Montjoly;209,86
;;;2020;Maladies vasculaires cérébrales;97309 - Remire-Montjoly;133,30
;;;2020;Sida;97309 - Remire-Montjoly;37,75
;;;2020;Alzheimer;97310 - Roura;0,00
;;;2020;Asthme;97310 - Roura;0,00
;;;2020;Cancer de la prostate;97310 - Roura;349,64
;;;2020;Cancer de la trachée, des bronches et du poumon;97310 - Roura;0,00
;;;2020;Cancer du côlon-rectum;97310 - Roura;0,00
;;;2020;Cancer du sein;97310 - Roura;0,00
;;;2020;Cardiopathies ischémiques;97310 - Roura;0,00
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;97310 - Roura;0,00
;;;2020;Diabète;97310 - Roura;0,00
;;;2020;Maladie chronique du foie;97310 - Roura;61,76
;;;2020;Maladie de Parkinson;97310 - Roura;0,00
;;;2020;Maladie hypertensive;97310 - Roura;86,47
;;;2020;Maladies vasculaires cérébrales;97310 - Roura;86,47
;;;2020;Sida;97310 - Roura;0,00
;;;2020;Alzheimer;97311 - Saint-Laurent-du-Maroni;0,00
;;;2020;Asthme;97311 - Saint-Laurent-du-Maroni;7,84
;;;2020;Cancer de la prostate;97311 - Saint-Laurent-du-Maroni;164,95
;;;2020;Cancer de la trachée, des bronches et du poumon;97311 - Saint-Laurent-du-Maroni;198,45
;;;2020;Cancer du côlon-rectum;97311 - Saint-Laurent-du-Maroni;23,54
;;;2020;Cancer du sein;97311 - Saint-Laurent-du-Maroni;0,00
;;;2020;Cardiopathies ischémiques;97311 - Saint-Laurent-du-Maroni;24,21
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;97311 - Saint-Laurent-du-Maroni;312,05
;;;2020;Diabète;97311 - Saint-Laurent-du-Maroni;282,99
;;;2020;Maladie chronique du foie;97311 - Saint-Laurent-du-Maroni;62,88
;;;2020;Maladie de Parkinson;97311 - Saint-Laurent-du-Maroni;0,00
;;;2020;Maladie hypertensive;97311 - Saint-Laurent-du-Maroni;378,50
;;;2020;Maladies vasculaires cérébrales;97311 - Saint-Laurent-du-Maroni;434,93
;;;2020;Sida;97311 - Saint-Laurent-du-Maroni;17,03
;;;2020;Alzheimer;97312 - Sinnamary;0,00
;;;2020;Asthme;97312 - Sinnamary;0,00
;;;2020;Cancer de la prostate;97312 - Sinnamary;0,00
;;;2020;Cancer de la trachée, des bronches et du poumon;97312 - Sinnamary;0,00
;;;2020;Cancer du côlon-rectum;97312 - Sinnamary;95,10
;;;2020;Cancer du sein;97312 - Sinnamary;0,00
;;;2020;Cardiopathies ischémiques;97312 - Sinnamary;0,00
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;97312 - Sinnamary;190,20
;;;2020;Diabète;97312 - Sinnamary;36,76
;;;2020;Maladie chronique du foie;97312 - Sinnamary;0,00
;;;2020;Maladie de Parkinson;97312 - Sinnamary;0,00
;;;2020;Maladie hypertensive;97312 - Sinnamary;0,00
;;;2020;Maladies vasculaires cérébrales;97312 - Sinnamary;0,00
;;;2020;Sida;97312 - Sinnamary;0,00
;;;2020;Alzheimer;97313 - Montsinéry-Tonnegrande;0,00
;;;2020;Asthme;97313 - Montsinéry-Tonnegrande;0,00
;;;2020;Cancer de la prostate;97313 - Montsinéry-Tonnegrande;0,00
;;;2020;Cancer de la trachée, des bronches et du poumon;97313 - Montsinéry-Tonnegrande;0,00
;;;2020;Cancer du côlon-rectum;97313 - Montsinéry-Tonnegrande;0,00
;;;2020;Cancer du sein;97313 - Montsinéry-Tonnegrande;0,00
;;;2020;Cardiopathies ischémiques;97313 - Montsinéry-Tonnegrande;88,76
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;97313 - Montsinéry-Tonnegrande;177,53
;;;2020;Diabète;97313 - Montsinéry-Tonnegrande;0,00
;;;2020;Maladie chronique du foie;97313 - Montsinéry-Tonnegrande;0,00
;;;2020;Maladie de Parkinson;97313 - Montsinéry-Tonnegrande;0,00
;;;2020;Maladie hypertensive;97313 - Montsinéry-Tonnegrande;0,00
;;;2020;Maladies vasculaires cérébrales;97313 - Montsinéry-Tonnegrande;118,13
;;;2020;Sida;97313 - Montsinéry-Tonnegrande;0,00
;;;2020;Alzheimer;97314 - Ouanary;0,00
;;;2020;Asthme;97314 - Ouanary;0,00
;;;2020;Cancer de la prostate;97314 - Ouanary;0,00
;;;2020;Cancer de la trachée, des bronches et du poumon;97314 - Ouanary;0,00
;;;2020;Cancer du côlon-rectum;97314 - Ouanary;0,00
;;;2020;Cancer du sein;97314 - Ouanary;0,00
;;;2020;Cardiopathies ischémiques;97314 - Ouanary;0,00
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;97314 - Ouanary;0,00
;;;2020;Diabète;97314 - Ouanary;0,00
;;;2020;Maladie chronique du foie;97314 - Ouanary;0,00
;;;2020;Maladie de Parkinson;97314 - Ouanary;0,00
;;;2020;Maladie hypertensive;97314 - Ouanary;0,00
;;;2020;Maladies vasculaires cérébrales;97314 - Ouanary;0,00
;;;2020;Sida;97314 - Ouanary;0,00
;;;2020;Alzheimer;97352 - Saül;0,00
;;;2020;Asthme;97352 - Saül;0,00
;;;2020;Cancer de la prostate;97352 - Saül;0,00
;;;2020;Cancer de la trachée, des bronches et du poumon;97352 - Saül;0,00
;;;2020;Cancer du côlon-rectum;97352 - Saül;0,00
;;;2020;Cancer du sein;97352 - Saül;0,00
;;;2020;Cardiopathies ischémiques;97352 - Saül;0,00
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;97352 - Saül;0,00
;;;2020;Diabète;97352 - Saül;0,00
;;;2020;Maladie chronique du foie;97352 - Saül;0,00
;;;2020;Maladie de Parkinson;97352 - Saül;0,00
;;;2020;Maladie hypertensive;97352 - Saül;0,00
;;;2020;Maladies vasculaires cérébrales;97352 - Saül;0,00
;;;2020;Sida;97352 - Saül;0,00
;;;2020;Alzheimer;97353 - Maripasoula;0,00
;;;2020;Asthme;97353 - Maripasoula;0,00
;;;2020;Cancer de la prostate;97353 - Maripasoula;0,00
;;;2020;Cancer de la trachée, des bronches et du poumon;97353 - Maripasoula;0,00
;;;2020;Cancer du côlon-rectum;97353 - Maripasoula;0,00
;;;2020;Cancer du sein;97353 - Maripasoula;0,00
;;;2020;Cardiopathies ischémiques;97353 - Maripasoula;0,00
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;97353 - Maripasoula;242,36
;;;2020;Diabète;97353 - Maripasoula;0,00
;;;2020;Maladie chronique du foie;97353 - Maripasoula;98,25
;;;2020;Maladie de Parkinson;97353 - Maripasoula;0,00
;;;2020;Maladie hypertensive;97353 - Maripasoula;0,00
;;;2020;Maladies vasculaires cérébrales;97353 - Maripasoula;0,00
;;;2020;Sida;97353 - Maripasoula;0,00
;;;2020;Alzheimer;97357 - Grand-Santi;0,00
;;;2020;Asthme;97357 - Grand-Santi;0,00
;;;2020;Cancer de la prostate;97357 - Grand-Santi;0,00
;;;2020;Cancer de la trachée, des bronches et du poumon;97357 - Grand-Santi;0,00
;;;2020;Cancer du côlon-rectum;97357 - Grand-Santi;0,00
;;;2020;Cancer du sein;97357 - Grand-Santi;0,00
;;;2020;Cardiopathies ischémiques;97357 - Grand-Santi;0,00
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;97357 - Grand-Santi;0,00
;;;2020;Diabète;97357 - Grand-Santi;92,50
;;;2020;Maladie chronique du foie;97357 - Grand-Santi;0,00
;;;2020;Maladie de Parkinson;97357 - Grand-Santi;0,00
;;;2020;Maladie hypertensive;97357 - Grand-Santi;92,50
;;;2020;Maladies vasculaires cérébrales;97357 - Grand-Santi;126,19
;;;2020;Sida;97357 - Grand-Santi;0,00
;;;2020;Alzheimer;97358 - Saint-Élie;0,00
;;;2020;Asthme;97358 - Saint-Élie;0,00
;;;2020;Cancer de la prostate;97358 - Saint-Élie;0,00
;;;2020;Cancer de la trachée, des bronches et du poumon;97358 - Saint-Élie;0,00
;;;2020;Cancer du côlon-rectum;97358 - Saint-Élie;0,00
;;;2020;Cancer du sein;97358 - Saint-Élie;0,00
;;;2020;Cardiopathies ischémiques;97358 - Saint-Élie;0,00
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;97358 - Saint-Élie;0,00
;;;2020;Diabète;97358 - Saint-Élie;0,00
;;;2020;Maladie chronique du foie;97358 - Saint-Élie;0,00
;;;2020;Maladie de Parkinson;97358 - Saint-Élie;0,00
;;;2020;Maladie hypertensive;97358 - Saint-Élie;0,00
;;;2020;Maladies vasculaires cérébrales;97358 - Saint-Élie;0,00
;;;2020;Sida;97358 - Saint-Élie;0,00
;;;2020;Alzheimer;97360 - Apatou;0,00
;;;2020;Asthme;97360 - Apatou;0,00
;;;2020;Cancer de la prostate;97360 - Apatou;0,00
;;;2020;Cancer de la trachée, des bronches et du poumon;97360 - Apatou;0,00
;;;2020;Cancer du côlon-rectum;97360 - Apatou;0,00
;;;2020;Cancer du sein;97360 - Apatou;0,00
;;;2020;Cardiopathies ischémiques;97360 - Apatou;35,17
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;97360 - Apatou;0,00
;;;2020;Diabète;97360 - Apatou;0,00
;;;2020;Maladie chronique du foie;97360 - Apatou;0,00
;;;2020;Maladie de Parkinson;97360 - Apatou;0,00
;;;2020;Maladie hypertensive;97360 - Apatou;17,17
;;;2020;Maladies vasculaires cérébrales;97360 - Apatou;17,17
;;;2020;Sida;97360 - Apatou;17,17
;;;2020;Alzheimer;Auvergne-Rhône-Alpes;142,00
;;;2020;Asthme;Auvergne-Rhône-Alpes;2,62
;;;2020;Cancer de la prostate;Auvergne-Rhône-Alpes;45,50
;;;2020;Cancer de la trachée, des bronches et du poumon;Auvergne-Rhône-Alpes;131,88
;;;2020;Cancer du côlon-rectum;Auvergne-Rhône-Alpes;71,67
;;;2020;Cancer du sein;Auvergne-Rhône-Alpes;52,92
;;;2020;Cardiopathies ischémiques;Auvergne-Rhône-Alpes;126,53
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;Auvergne-Rhône-Alpes;162,93
;;;2020;Diabète;Auvergne-Rhône-Alpes;207,47
;;;2020;Maladie chronique du foie;Auvergne-Rhône-Alpes;49,41
;;;2020;Maladie de Parkinson;Auvergne-Rhône-Alpes;65,68
;;;2020;Maladie hypertensive;Auvergne-Rhône-Alpes;301,39
;;;2020;Maladies vasculaires cérébrales;Auvergne-Rhône-Alpes;123,41
;;;2020;Sida;Auvergne-Rhône-Alpes;0,45
;;;2020;Alzheimer;Bourgogne-Franche-Comté;126,51
;;;2020;Asthme;Bourgogne-Franche-Comté;2,63
;;;2020;Cancer de la prostate;Bourgogne-Franche-Comté;42,11
;;;2020;Cancer de la trachée, des bronches et du poumon;Bourgogne-Franche-Comté;145,85
;;;2020;Cancer du côlon-rectum;Bourgogne-Franche-Comté;75,85
;;;2020;Cancer du sein;Bourgogne-Franche-Comté;52,22
;;;2020;Cardiopathies ischémiques;Bourgogne-Franche-Comté;152,92
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;Bourgogne-Franche-Comté;163,35
;;;2020;Diabète;Bourgogne-Franche-Comté;242,13
;;;2020;Maladie chronique du foie;Bourgogne-Franche-Comté;59,49
;;;2020;Maladie de Parkinson;Bourgogne-Franche-Comté;69,76
;;;2020;Maladie hypertensive;Bourgogne-Franche-Comté;373,45
;;;2020;Maladies vasculaires cérébrales;Bourgogne-Franche-Comté;139,55
;;;2020;Sida;Bourgogne-Franche-Comté;0,43
;;;2020;Alzheimer;Bretagne;106,64
;;;2020;Asthme;Bretagne;3,42
;;;2020;Cancer de la prostate;Bretagne;49,85
;;;2020;Cancer de la trachée, des bronches et du poumon;Bretagne;142,80
;;;2020;Cancer du côlon-rectum;Bretagne;78,22
;;;2020;Cancer du sein;Bretagne;50,89
;;;2020;Cardiopathies ischémiques;Bretagne;158,90
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;Bretagne;192,62
;;;2020;Diabète;Bretagne;136,96
;;;2020;Maladie chronique du foie;Bretagne;70,85
;;;2020;Maladie de Parkinson;Bretagne;45,61
;;;2020;Maladie hypertensive;Bretagne;236,22
