Date_RP#Annee;Nombre_personnes_menage_RP#nombre0_6plus;Lieu_domicile#commune_stable_ds_tps_0825_sansArr;Nombre_de_menages_selon_la_taille_du_menage;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#1;97358 - Saint-Élie;8.770974159240723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#1;97360 - Apatou;269.9816474914551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#1;97361 - Awala-Yalimapo;49.899773597717285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#1;97362 - Papaichton;101.13955307006836;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97301 - Régina;43.88881015777588;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97302 - Cayenne;6280.5095891952515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97303 - Iracoubo;111.73620223999023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97304 - Kourou;1901.8376750946045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97305 - Macouria;1597.9418530464172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97306 - Mana;421.99207293987274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97307 - Matoury;2671.43035364151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97308 - Saint-Georges;180.53737449645996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97309 - Remire-Montjoly;2815.2257500886917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97310 - Roura;265.3376922607422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97311 - Saint-Laurent-du-Maroni;1781.0657691955566;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97312 - Sinnamary;223.22103881835938;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97313 - Montsinéry-Tonnegrande;243.3730583190918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97314 - Ouanary;9.391050338745117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97352 - Saül;14.284549713134766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97353 - Maripasoula;243.27290952205658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97356 - Camopi;21.839865922927856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97357 - Grand-Santi;153.23171138763428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97358 - Saint-Élie;4.385487079620361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97360 - Apatou;160.51384925842285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97361 - Awala-Yalimapo;59.672447204589844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#2;97362 - Papaichton;103.02219581604004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97301 - Régina;45.02919101715088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97302 - Cayenne;4118.578918218613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97303 - Iracoubo;63.976656913757324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97304 - Kourou;1551.4846544265747;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97305 - Macouria;1329.1540307998657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97306 - Mana;353.58187782764435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97307 - Matoury;2133.409507036209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97308 - Saint-Georges;167.69231414794922;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97309 - Remire-Montjoly;1975.0221667289734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97310 - Roura;155.9460163116455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97311 - Saint-Laurent-du-Maroni;1568.9455399513245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97312 - Sinnamary;126.81934833526611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97313 - Montsinéry-Tonnegrande;166.64743041992188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97314 - Ouanary;9.391050338745117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97352 - Saül;7.142274856567383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97353 - Maripasoula;226.5490746498108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97356 - Camopi;43.17598104476929;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97357 - Grand-Santi;149.2384967803955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97358 - Saint-Élie;4.385487079620361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97360 - Apatou;157.03659915924072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97361 - Awala-Yalimapo;34.68843078613281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#3;97362 - Papaichton;104.61599349975586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97301 - Régina;41.06595993041992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97302 - Cayenne;2872.802825450897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97303 - Iracoubo;64.80875205993652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97304 - Kourou;1124.9626643657684;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97305 - Macouria;1178.7396726608276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97306 - Mana;383.4905505180359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97307 - Matoury;1699.3149993419647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97308 - Saint-Georges;159.2882742881775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97309 - Remire-Montjoly;1522.0304555892944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97310 - Roura;126.26202487945557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97311 - Saint-Laurent-du-Maroni;1430.6132097244263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97312 - Sinnamary;109.05536079406738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97313 - Montsinéry-Tonnegrande;199.02435207366943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97314 - Ouanary;9.391050338745117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97352 - Saül;7.142274856567383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97353 - Maripasoula;198.52773118019104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97356 - Camopi;67.72052574157715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97357 - Grand-Santi;146.61133432388306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97358 - Saint-Élie;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97360 - Apatou;163.38687419891357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97361 - Awala-Yalimapo;49.3833589553833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#4;97362 - Papaichton;111.23717308044434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97301 - Régina;15.799874782562256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97302 - Cayenne;1506.1592717170715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97303 - Iracoubo;50.50128507614136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97304 - Kourou;751.3162190914154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97305 - Macouria;714.473514676094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97306 - Mana;331.2392587661743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97307 - Matoury;1036.0333080291748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97308 - Saint-Georges;137.10122299194336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97309 - Remire-Montjoly;707.5593873262405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97310 - Roura;86.92883491516113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97311 - Saint-Laurent-du-Maroni;974.3824973106384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97312 - Sinnamary;96.87978935241699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97313 - Montsinéry-Tonnegrande;110.61548328399658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97314 - Ouanary;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97352 - Saül;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97353 - Maripasoula;183.75455915927887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97356 - Camopi;68.46086740493774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97357 - Grand-Santi;220.41066884994507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97358 - Saint-Élie;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97360 - Apatou;164.84262466430664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97361 - Awala-Yalimapo;39.369929790496826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#5;97362 - Papaichton;117.20460414886475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97301 - Régina;39.12898778915405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97302 - Cayenne;1287.371687412262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97303 - Iracoubo;83.75749254226685;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97304 - Kourou;841.353217124939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97305 - Macouria;790.0370305776596;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97306 - Mana;832.2384048700333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97307 - Matoury;1066.5849478244781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97308 - Saint-Georges;281.85554790496826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97309 - Remire-Montjoly;509.0225201845169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97310 - Roura;120.53135633468628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97311 - Saint-Laurent-du-Maroni;2938.58651638031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97312 - Sinnamary;109.39342832565308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97313 - Montsinéry-Tonnegrande;106.49657154083252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97314 - Ouanary;18.782100677490234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97352 - Saül;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97353 - Maripasoula;525.167888879776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97356 - Camopi;150.81707620620728;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97357 - Grand-Santi;720.0129518508911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97358 - Saint-Élie;8.770974159240723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97360 - Apatou;825.9440040588379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97361 - Awala-Yalimapo;102.02944469451904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Nombre : 1, 2, ?, 6 ou plus#6 ou plus;97362 - Papaichton;257.90167903900146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date_RP#Annee;Nombre_personnes_menage_RP#nombre0_6plus;Lieu_domicile#Regions_France_2017;Nombre_de_menages_selon_la_taille_du_menage_0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1;;;;2;;;;3;;;;4;;;;5;;;;6 ou plus;;;;1;;;;2;;;;3;;;;4;;;;5;;;;6 ou plus
2020;Nombre : 1, 2, ?, 6 ou plus#1;Auvergne-Rhône-Alpes;1366734.7261943817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#1;Bourgogne-Franche-Comté;508249.74135899544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#1;Bretagne;612272.6653110385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#1;Centre-Val de Loire;437686.85884833336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#1;Corse;50093.78490793705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#1;Grand Est;922212.6146625876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#1;Guadeloupe;66166.57794594765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#1;Guyane;20934.190673470497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#1;Hauts-de-France;879245.8409104943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#1;Martinique;65718.77171552181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#1;Normandie;558601.3448452353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#1;Nouvelle-Aquitaine;1096037.6824746728;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#1;Occitanie;1085849.7613770962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#1;Pays de la Loire;620206.4319098592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#1;Provence-Alpes-Côte d'Azur;907270.563572824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#1;Réunion;101101.33532309532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#1;Île-de-France;2016152.2902887613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#2;Auvergne-Rhône-Alpes;1180324.3427827954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#2;Bourgogne-Franche-Comté;447107.81567168236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#2;Bretagne;525679.1657264829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#2;Centre-Val de Loire;405018.9509013891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#2;Corse;54260.321542203426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#2;Grand Est;849223.3226168156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#2;Guadeloupe;53271.70777988434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#2;Guyane;18668.76625418663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#2;Hauts-de-France;835750.9611700773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#2;Martinique;51933.58356535435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#2;Normandie;515695.8501229882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#2;Nouvelle-Aquitaine;1002049.6040841937;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#2;Occitanie;947621.1037276387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#2;Pays de la Loire;588131.5467976332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#2;Provence-Alpes-Côte d'Azur;776399.8686527014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#2;Réunion;98033.89675796032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#2;Île-de-France;1469452.4241302758;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#3;Auvergne-Rhône-Alpes;474631.2053753157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#3;Bourgogne-Franche-Comté;157009.7330303192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#3;Bretagne;182411.4566669464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#3;Centre-Val de Loire;147270.5778245926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#3;Corse;26462.112730503082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nombre : 1, 2, ?, 6 ou plus#3;Grand Est;344610.9748353958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
