Date_RP#Annee;Age_personne#age_0_65;Sexe_personne#sexe;Lieu_domicile#commune_stable_ds_tps_0825_sansArr;Population__totale_ou_par_âge_et_ou_genre_
2021;Age : 0,1,2, ..., 65 ou +;Sexe;97362 - Papaichton;706.8263683319092
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97301 - Régina;210.69866156578064
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97302 - Cayenne;10530.920288085938
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97303 - Iracoubo;235.0
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97304 - Kourou;3839.666976928711
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97305 - Macouria;2864.3371047973633
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97306 - Mana;1960.3393211364746
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97307 - Matoury;5383.058181762695
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97308 - Saint-Georges;804.2586917877197
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97309 - Remire-Montjoly;3300.280258178711
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97310 - Roura;410.76166439056396
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97311 - Saint-Laurent-du-Maroni;8998.241973876953
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97312 - Sinnamary;398.65711784362793
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97313 - Montsinéry-Tonnegrande;369.8225178718567
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97314 - Ouanary;21.53264832496643
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97352 - Saül;18.717388153076172
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97353 - Maripasoula;1095.4508419036865
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97356 - Camopi;383.11114025115967
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97357 - Grand-Santi;1742.5089378356934
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97358 - Saint-Élie;16.42833524942398
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97360 - Apatou;2036.2160873413086
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97361 - Awala-Yalimapo;267.0
2022;Age : 0,1,2, ..., 65 ou +;Sexe;97362 - Papaichton;688.7839107513428

Date_RP#Annee;Age_personne#age_0_65;Sexe_personne#sexe;Lieu_domicile#Regions_France_2017;Population__totale_ou_par_âge_et_ou_genre__0
;16§17§18§19§20§21§22§23§24§25;masculin§feminin;;;;16§17§18§19§20§21§22§23§24§25;masculin§feminin;;;;16§17§18§19§20§21§22§23§24§25;masculin§feminin;;
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Auvergne-Rhône-Alpes;945011.5299624801
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Bourgogne-Franche-Comté;302665.5142533183
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Bretagne;375355.2642953396
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Centre-Val de Loire;273695.49517035484
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Corse;32583.636871427298
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Grand Est;651113.6474081874
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Guadeloupe;42474.018542289734
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Guyane;44703.53798788786
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Hauts-de-France;744564.450899303
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Martinique;37614.054580152035
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Normandie;376879.9751316011
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Nouvelle-Aquitaine;645340.3477898836
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Occitanie;679247.3282295167
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Pays de la Loire;438967.09051311016
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Provence-Alpes-Côte d'Azur;542763.2785605788
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Réunion;113713.54141426086
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Île-de-France;1583053.1912251115
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Auvergne-Rhône-Alpes;952282.915949285
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Bourgogne-Franche-Comté;303754.8150963187
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Bretagne;378871.2837533355
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Centre-Val de Loire;275287.8773608804
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Corse;32733.16955035925
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Grand Est;652309.2616621256
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Guadeloupe;42692.52890950441
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Guyane;45323.1501762867
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Hauts-de-France;747768.2258399129
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Martinique;37315.152030169964
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Normandie;378370.11899477243
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Nouvelle-Aquitaine;649175.4436249435
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Occitanie;687248.681604445
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Pays de la Loire;443955.7874035239
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Provence-Alpes-Côte d'Azur;545169.8811045885
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Réunion;113747.55003452301
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Île-de-France;1603695.3394991457
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Auvergne-Rhône-Alpes;958633.5895221531
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Bourgogne-Franche-Comté;304914.3705790937
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Bretagne;383399.2206386328
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Centre-Val de Loire;277711.00680848956
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Corse;32596.704183995724
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Grand Est;650895.0075753927
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Guadeloupe;42253.367608726025
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Guyane;45575.79204803705
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Hauts-de-France;751629.7246483862
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Martinique;36950.5509326458
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Normandie;380091.2495955825
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Nouvelle-Aquitaine;654582.4705432653
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Occitanie;695003.7565369606
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Pays de la Loire;451815.5342826843
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Provence-Alpes-Côte d'Azur;548776.8330581188
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Réunion;114903.91121292114
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Île-de-France;1626572.8282241821

Date_RP#Annee;Age_personne#age_0_65;Sexe_personne#sexe;Lieu_domicile#France;Population__totale_ou_par_âge_et_ou_genre__0_0
;16§17§18§19§20§21§22§23§24§25;masculin§feminin;;;;16§17§18§19§20§21§22§23§24§25;masculin§feminin;;;;16§17§18§19§20§21§22§23§24§25;masculin§feminin;;
2020;Age : 0,1,2, ..., 65 ou +;Sexe;Departements d'outre mer;238505.1525245905
2020;Age : 0,1,2, ..., 65 ou +;Sexe;France métropolitaine;7591240.750310212
2021;Age : 0,1,2, ..., 65 ou +;Sexe;Departements d'outre mer;239078.38115048409
2021;Age : 0,1,2, ..., 65 ou +;Sexe;France métropolitaine;7650622.801443636
2022;Age : 0,1,2, ..., 65 ou +;Sexe;Departements d'outre mer;239683.62180233002
2022;Age : 0,1,2, ..., 65 ou +;Sexe;France métropolitaine;7716622.296196938

Date_RP#Annee;Age_personne#age_0_65;Sexe_personne#sexe;Lieu_domicile#France_avec_Mayotte;Population__totale_ou_par_âge_et_ou_genre__0_0
;16§17§18§19§20§21§22§23§24§25;masculin§feminin;France métropolitaine§Départements d'outre-mer (hors Mayotte)§Saint-Barthélémy§Saint-Martin;;;16§17§18§19§20§21§22§23§24§25;masculin§feminin;France métropolitaine§Départements d'outre-mer (hors Mayotte)§Saint-Barthélémy§Saint-Martin;;;16§17§18§19§20§21§22§23§24§25;masculin§feminin;France métropolitaine§Départements d'outre-mer (hors Mayotte)§Saint-Barthélémy§Saint-Martin;
2020;Age : 0,1,2, ..., 65 ou +;Sexe;France (y compris Mayotte);7834346.921806246
2021;Age : 0,1,2, ..., 65 ou +;Sexe;France (y compris Mayotte);7894312.21116811
2022;Age : 0,1,2, ..., 65 ou +;Sexe;France (y compris Mayotte);7961007.680343628
