Num_Acc;id_usager;id_vehicule;num_veh;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;locp;actp;etatp
202200012634;1 069 940;791 532;A01;1;1;1;1;1975;9;8;0; -1; -1; -1; -1
202200012636;1 069 933;791 527;B01;1;1;1;1;1987;0;1;0; -1; -1; -1; -1
202200012636;1 069 934;791 528;A01;1;1;4;1;2000;0;2;0; -1; -1; -1; -1
202200012638;1 069 929;791 524;B01;1;1; -1; -1;; -1; -1; -1; -1; -1; -1; -1
202200012638;1 069 931;791 525;A01;1;1;2;1;1988;9;8;0; -1; -1; -1; -1
202200012653;1 069 891;791 492;A01;1;1;1;1;1996;5;2;0; -1;0;0; -1
202200012653;1 069 892;791 492;A01;2;2;4;2;1986;0;2;0; -1;0;0; -1
202200012653;1 069 893;791 493;B01;1;1;1;1;1990;5;1;0; -1;0;0; -1
202200012770;1 069 624;791 302;A01;2;2;4;1;2001;4;0; -1; -1;0;0; -1
202200012770;1 069 625;791 302;A01;1;1;1;1;1975;4;0; -1; -1;0;0; -1
202200012770;1 069 626;791 305;B01;1;1;4;1;1943;0;1; -1; -1;0;0; -1
202200012779;1 069 608;791 292;A01;1;1;1;2;1982;1;1; -1; -1;0;0; -1
202200012779;1 069 609;791 293;B01;1;1;3;1;1954;5;0; -1; -1;0;0; -1
202200012793;1 069 564;791 263;B01;2;2;3;2;1979;9;2;0; -1; -1; -1; -1
202200012793;1 069 565;791 263;B01;1;1;1;1;1977;9;2;0; -1; -1; -1; -1
202200012793;1 069 566;791 264;A01;1;1;1;1;1996;1;1;0; -1; -1; -1; -1
202200012835;1 069 446;791 182;A01;1;1;1;1;1989;5;1; -1; -1;0;0; -1
202200012835;1 069 447;791 182;A01;10;3;3;1;1992;9;0; -1; -1;1;9;1
202200012925;1 069 197;791 014;A01;2;2;1;1;1995;5;1; -1; -1;0;0; -1
202200012925;1 069 198;791 014;A01;9;2;4;1;2015;5;1;9; -1;0;0; -1
202200012925;1 069 199;791 014;A01;7;2;4;1;2016;5;1;9; -1;0;0; -1
202200012925;1 069 200;791 014;A01;8;2;1;1;2001;5;1; -1; -1;0;0; -1
202200012925;1 069 203;791 014;A01;1;1;4;1;1969;5;1; -1; -1;0;0; -1
202200012925;1 069 206;791 019;B01;1;1;1;1;1993;5;1; -1; -1;0;0; -1
202200012955;1 069 121;790 964;A01;1;1;1;1;1967;1;1;0; -1;0;0; -1
202200012955;1 069 123;790 966;B01;1;1;4;1;1975;9;2;0; -1;0;0; -1
202200012955;1 069 125;790 966;B01;2;2;4;2;1989;9;2;0; -1;0;0; -1
202200013010;1 068 989;790 859;B01;1;1;4;2;1993;1;2;0; -1; -1; -1; -1
202200013010;1 068 992;790 862;A01;1;1;1;1;1999;0;1;0; -1; -1; -1; -1
202200013259;1 068 444;790 436;A01;1;1;4;1;2007;5;8;0; -1; -1; -1; -1
202200013259;1 068 448;790 440;B01;1;1;1;1;1967;3;1;8; -1; -1; -1; -1
202200013263;1 068 435;790 429;A01;1;1;4;1;1962;9;2;8; -1; -1; -1; -1
202200013263;1 068 438;790 431;B01;1;1;4;1;1994;9;2;8; -1; -1; -1; -1
202200013267;1 068 426;790 421;B01;1;1;1;2;1997;9;1;8; -1; -1; -1; -1
202200013267;1 068 429;790 424;A01;1;1;4;1;2002;0;2;8; -1; -1; -1; -1
202200013614;1 067 663;789 825;A01;1;1;4;2;2000;5;2;0; -1; -1; -1; -1
202200013744;1 067 357;789 603;C01;9;2;1;2;2021;5;1;3; -1;0;0; -1
202200013744;1 067 360;789 603;C01;2;2;4;2;1994;5;1; -1; -1;0;0; -1
202200013744;1 067 362;789 603;C01;7;2;1;2;2020;5;1;3; -1;0;0; -1
202200013744;1 067 363;789 603;C01;1;1;1;1;1982;5;1; -1; -1;0;0; -1
202200013744;1 067 364;789 606;B01;2;2;4;2;2006;5;1; -1; -1;0;0; -1
202200013744;1 067 366;789 606;B01;1;1;4;1;1974;5;1; -1; -1;0;0; -1
202200013744;1 067 367;789 608;A01;1;1;1;1;1959;1;1; -1; -1;0;0; -1
202200013791;1 067 246;789 520;A01;10;3;4;2;1983;5;0; -1; -1;8;0;1
202200013791;1 067 247;789 520;A01;1;1;1;1;1963;9;1;8; -1; -1; -1; -1
202200013792;1 067 243;789 516;A01;1;1;1;1;1970;0;1;8; -1; -1; -1; -1
202200013792;1 067 244;789 518;B01;1;1;4;1;1988;0;2;8; -1; -1; -1; -1
202200014261;1 066 082;788 669;B01;1;1;4;1;2008;2;8;8; -1;0;0; -1
202200014261;1 066 085;788 671;A01;1;1;1;2;1984;9;1;8; -1;0;0; -1
202200014263;1 066 081;788 667;A01;1;1;4;1;1963;1;8;0; -1;0;0; -1
202200014626;1 065 193;788 005;A01;1;1;1;1;1976;5;1; -1; -1;0;0; -1
202200014626;1 065 194;788 006;B01;1;1;3;1;2005;5;0; -1; -1;0;0; -1
202200014626;1 065 195;788 006;B01;2;2;3;1;2005;5;0; -1; -1;0;0; -1
202200014724;1 064 962;787 820;A01;10;3;4;1;2007;5;0; -1; -1;6;1;1
202200014724;1 064 963;787 820;A01;1;1;1;1;1976;0;8;0; -1;0;0; -1
202200014956;1 064 405;787 421;A01;1;1;2;1;1955;5;0; -1; -1;0;0; -1
202200015008;1 064 283;787 326;A01;1;1;4;1;1948;0;1; -1; -1;0;0; -1
202200015071;1 064 102;787 214;A01;1;1;4;1;1962;0;2;8; -1; -1; -1; -1
202200015071;1 064 107;787 215;Z01;1;1;1;1;2000;9;1;0; -1; -1; -1; -1
202200015074;1 064 094;787 209;A01;1;1;1;1;1967;5;8; -1; -1;0;0; -1
202200015074;1 064 095;787 211;B01;1;1;3;1;1963;0;2; -1; -1;0;0; -1
202200015074;1 064 097;787 211;B01;2;2;3;1;1980;0;2; -1; -1;0;0; -1
202200015075;1 064 089;787 206;B01;1;1;4;1;1991;9;1;8; -1; -1; -1; -1
202200015075;1 064 092;787 208;A01;2;2;4;1;2014;0;1;8; -1; -1; -1; -1
202200015075;1 064 093;787 208;A01;1;1;4;2;1989;0;1;8; -1; -1; -1; -1
202200015079;1 064 079;787 198;B01;2;2;4;1;2014;0;2;0; -1; -1; -1; -1
202200015079;1 064 080;787 198;B01;1;1;4;1;1989;0;2;0; -1; -1; -1; -1
202200015079;1 064 083;787 201;A01;1;1;1;2;1977;0;1;0; -1; -1; -1; -1
202200015275;1 063 641;786 856;A01;2;2;1;1;1990;4;2;6; -1;0;0; -1
202200015275;1 063 644;786 856;A01;1;1;3;1;2000;4;2;6; -1;0;0; -1
202200015649;1 062 763;786 201;A01;1;1;4;1;1971;5;8;0; -1;0;0; -1
202200015652;1 062 757;786 196;B01;10;3;4;1;2019;9;8;8; -1;1;3;2
202200015652;1 062 759;786 196;B01;1;1;1;1;2001;9;1;8; -1;0;0; -1
202200015655;1 062 750;786 191;A01;1;1;1;1;1961;5;1;0; -1;0;0; -1
202200015655;1 062 752;786 193;B01;1;1;3;2;1986;5;2;0; -1;0;0; -1
202200015659;1 062 743;786 185;A01;1;1;1;1;1980;9;8;0; -1;0;0; -1
202200015659;1 062 746;786 187;B01;1;1;4;2;1982;5;1;8; -1;0;0; -1
202200015662;1 062 735;786 179;A01;2;2;4;1;2019;0;2;0; -1;0;0; -1
202200015662;1 062 736;786 179;A01;1;1;4;1;1965;0;2;0; -1;0;0; -1
202200015662;1 062 739;786 182;B01;1;1;1;2;1987;0;1;0; -1;0;0; -1
202200015681;1 062 693;786 145;A01;1;1;1;1;1999;0;2; -1; -1;0;0; -1
202200015681;1 062 694;786 146;B01;1;1;3;1;1972;0;2; -1; -1;0;0; -1
202200015718;1 062 604;786 075;A01;1;1;1;2;2002;3;8;0; -1; -1; -1; -1
202200015718;1 062 605;786 075;A01;2;2;1;1;2001;3;8;0; -1; -1; -1; -1
202200015718;1 062 606;786 075;A01;3;2;1;1;2002;3;8;0; -1; -1; -1; -1
202200015718;1 062 607;786 075;A01;10;3;2;1;1957;5;0; -1; -1;1;3;1
202200015790;1 062 428;785 953;A01;1;1;1;2;1999;9;1;8; -1; -1; -1; -1
202200015790;1 062 431;785 954;B01;1;1;4;1;1954;9;2;8; -1; -1; -1; -1
202200015837;1 062 307;785 865;A01;1;1;4;1;2004;0;2;8; -1; -1; -1; -1
202200015837;1 062 310;785 868;B01;1;1;1;1;1972;0;1;8; -1; -1; -1; -1
202200016091;1 061 667;785 411;A01;1;1;4;1;1958;0;2;8; -1; -1; -1; -1
202200016091;1 061 668;785 412;B01;1;1;1;2;1982;0;1;8; -1; -1; -1; -1
202200016502;1 060 694;784 677;A01;1;1;1;2;1976;0;1;8; -1; -1; -1; -1
202200016502;1 060 695;784 677;A01;7;2;4;2;2001;0;1;8; -1; -1; -1; -1
202200016502;1 060 696;784 678;B01;1;1;1;2;1967;0;1;8; -1; -1; -1; -1
202200016552;1 060 588;784 593;A01;1;1;1;1;1965;1;1;0; -1;0;0; -1
202200016552;1 060 590;784 595;B01;1;1;4;1;1984;9;2;0; -1;0;0; -1
202200016552;1 060 592;784 597;C01;1;1;4;2;1995;5;1;0; -1;0;0; -1
202200016553;1 060 584;784 591;A01;1;1;1;2;1965;9;1;0; -1;0;0; -1
202200016553;1 060 586;784 591;A01;10;3;4;2;2009;2;0; -1; -1;3;3;1
202200016757;1 060 115;784 216;B01;1;1;1;1;1991;5;1; -1; -1;0;0; -1
202200016757;1 060 117;784 218;A01;1;1;4;2;2007;5;0; -1; -1;0;0; -1
202200016757;1 060 119;784 218;A01;2;2;4;2;2007;5;0; -1; -1;0;0; -1
202200016760;1 060 108;784 210;B01;1;1;4;1;1991;5;1;5; -1;0;0; -1
202200016760;1 060 111;784 212;A01;2;2;3;1;1978;5;1;5; -1;0;0; -1
202200016760;1 060 113;784 212;A01;1;1;3;1;1995;5;1;5; -1;0;0; -1
202200016907;1 059 753;783 953;B01;1;1;1;2;1992;5;1;8; -1; -1; -1; -1
202200016907;1 059 756;783 955;A01;1;1;3;1;1992;1;8;0; -1; -1; -1; -1
202200016988;1 059 565;783 811;B01;1;1;1;2;1996;0;1;8; -1; -1; -1; -1
202200016988;1 059 570;783 815;A01;1;1;4;1;1967;0;2;8; -1; -1; -1; -1
202200016995;1 059 550;783 798;B01;1;1;1;1;2001;9;8;0; -1; -1; -1; -1
202200016995;1 059 553;783 802;A01;1;1;4;1;1992;5;2;0; -1; -1; -1; -1
202200017084;1 059 326;783 636;B01;1;1;3;1;2005;5;2; -1; -1;0;0; -1
202200017084;1 059 328;783 637;A01;1;1;1;1;1987;5;1; -1; -1;0;0; -1
202200017087;1 059 322;783 630;B01;1;1;3;1;1987;5;2; -1; -1;0;0; -1
202200017087;1 059 323;783 632;A01;1;1;1;2;1992;4;8; -1; -1;0;0; -1
202200017177;1 059 101;783 461;A01;1;1;4;2;1977;0;2;8; -1; -1; -1; -1
202200017180;1 059 095;783 455;A01;1;1;4;2;1987;5;2;0; -1; -1; -1; -1
202200017180;1 059 097;783 457;B01;1;1;1;1;1989;1;1;0; -1; -1; -1; -1
202200017302;1 058 810;783 232;B01;1;1;1;1;1999;5;8;8; -1; -1; -1; -1
202200017302;1 058 812;783 234;A01;1;1;4;1;1987;0;2;0; -1; -1; -1; -1
202200017485;1 058 381;782 916;A01;1;1;4;1;1995;4;1; -1; -1;0;0; -1
202200017563;1 058 203;782 776;A01;1;1;4;1;1967;5;2;0; -1; -1; -1; -1
202200017565;1 058 200;782 774;A01;1;1;4;1;2001;5;8;0; -1; -1; -1; -1
202200017845;1 057 513;782 263;B01;1;1;4;1;2002;1;1;0; -1; -1; -1; -1
202200017845;1 057 516;782 265;A01;2;2;4;2;1982;1;1;5; -1; -1; -1; -1
202200017845;1 057 517;782 265;A01;1;1;1;1;1987;1;1;5; -1; -1; -1; -1
202200017847;1 057 509;782 260;Z01;1;1;1; -1;; -1; -1; -1; -1; -1; -1; -1
202200017847;1 057 510;782 260;Z01;2;2;4;2;1973;0;8;0; -1; -1; -1; -1
202200017847;1 057 511;782 261;A01;1;1;1;1;2000;9;1;8; -1; -1; -1; -1
202200017899;1 057 377;782 165;B01;2;2;4;2;2003;5;2;0; -1; -1; -1; -1
202200017899;1 057 378;782 165;B01;2;2;4;2;1993;5;2;0; -1; -1; -1; -1
202200017899;1 057 379;782 165;B01;1;1;4;1;1997;5;2;0; -1; -1; -1; -1
202200017899;1 057 381;782 167;A01;2;2;1;2;2003;0;1;0; -1; -1; -1; -1
202200017899;1 057 382;782 167;A01;1;1;1;1;2001;5;1;0; -1; -1; -1; -1
202200018036;1 057 047;781 916;A01;1;1;4;1;2001;0;8;0; -1;0;0; -1
202200018036;1 057 048;781 917;B01;1;1;1;1;1981;0;1;8; -1;0;0; -1
202200018100;1 056 886;781 795;A01;1;1;4;1;1987;5;0; -1; -1;0;0; -1
202200018158;1 056 746;781 689;A01;1;1;1;1;1962;9;1;0; -1;0;0; -1
202200018158;1 056 747;781 690;B01;1;1;3;2;1953;3;2;0; -1;0;0; -1
202200018159;1 056 744;781 688;A01;2;2;4;1;1977;0;2;0; -1; -1; -1; -1
202200018159;1 056 745;781 688;A01;1;1;1;1;1987;5;2;0; -1; -1; -1; -1
202200018260;1 056 503;781 506;Z01;1;1;1;1;2000;9;8;0; -1;0;0; -1
202200018260;1 056 504;781 507;B01;1;1;4;1;1961;0;8;0; -1;0;0; -1
202200018261;1 056 501;781 504;A01;1;1;4;1;1994;0;2;0; -1;0;0; -1
202200018261;1 056 502;781 505;Z01;1;1;1; -1;; -1; -1; -1; -1;0;0; -1
202200018537;1 055 856;781 003;A01;1;1;1;2;2002;9;1;8; -1; -1; -1; -1
202200018537;1 055 858;781 003;A01;2;2;1;1;2001;5;1;8; -1; -1; -1; -1
202200018537;1 055 860;781 003;A01;5;2;1;2;2004;9;1;8; -1; -1; -1; -1
202200018537;1 055 864;781 008;B01;1;1;4;1;1984;9;1;8; -1; -1; -1; -1
202200018537;1 055 865;781 008;B01;3;2;3;2;2016;9;1;8; -1; -1; -1; -1
202200018960;1 054 796;780 221;B01;1;1;2;1;1978;5;0; -1; -1;0;0; -1
202200018960;1 054 798;780 223;A01;2;2;1;2;1989;5;1; -1; -1;0;0; -1
202200018960;1 054 800;780 223;A01;1;1;1;1;1979;5;1; -1; -1;0;0; -1
202200019066;1 054 569;780 044;A01;1;1;1;1;1970;0;1;8; -1; -1; -1; -1
202200019066;1 054 571;780 044;A01;10;3;4;2;2007;0;0; -1; -1;1;1;1
202200019433;1 053 731;779 420;A01;1;1;1;1;1958;5;1; -1; -1;0;0; -1
202200019433;1 053 733;779 422;B01;2;2;3;2;1984;0;2; -1; -1;0;0; -1
202200019433;1 053 735;779 422;B01;1;1;3;1;1981;0;2; -1; -1;0;0; -1
202200019436;1 053 726;779 415;A01;1;1;3;1;2000;5;0; -1; -1;0;0; -1
202200019438;1 053 723;779 413;A01;10;3;3;1;1989;5;0; -1; -1;6;1;1
202200019438;1 053 724;779 413;A01;1;1;3;1;1969;1;2; -1; -1;0;0; -1
202200019484;1 053 617;779 327;B01;1;1;1;2;1998;9;1;0; -1; -1; -1; -1
202200019484;1 053 618;779 328;A01;1;1;3;1;2002;5;2;0; -1; -1; -1; -1
202200019641;1 053 242;779 050;A01;1;1;1;1;1970;5;1; -1; -1;0;0; -1
202200019641;1 053 246;779 051;B01;1;1;4;1;1999;0;2; -1; -1;0;0; -1
202200019745;1 052 986;778 868;A01;1;1;1;1;2000;0;8;8; -1; -1; -1; -1
202200019745;1 052 987;778 869;B01;1;1;4;1;1973;0;8;0; -1; -1; -1; -1
202200019747;1 052 982;778 865;A01;1;1;4;1;2003;0;8;0; -1; -1; -1; -1
202200019747;1 052 983;778 865;A01;2;2;1;1;2004;0;8;0; -1; -1; -1; -1
202200019967;1 052 502;778 483;B01;1;1;4;1;2003;0;2;0; -1; -1; -1; -1
202200019967;1 052 504;778 485;A01;1;1;1;2;2000;0;1;8; -1; -1; -1; -1
202200020060;1 052 265;778 314;B01;1;1;4;2;2005;0;8;0; -1;0;0; -1
202200020060;1 052 266;778 315;Z01;1;1;1;2;2010;2;8;0; -1;0;0; -1
202200020061;1 052 263;778 313;A01;2;2;1;2;2016;9;8;0; -1;0;0; -1
202200020061;1 052 264;778 313;A01;1;1;4;2;1977;9;8;0; -1;0;0; -1
202200020433;1 051 381;777 637;A01;1;1;2;1;2001;0;2; -1; -1;0;0; -1
202200020433;1 051 382;777 639;B01;1;1;1;1;1998;0;1; -1; -1;0;0; -1
202200020439;1 051 364;777 625;A01;1;1;3;1;1995;0;2; -1; -1;0;0; -1
202200020439;1 051 366;777 627;B01;1;1;1;1;1958;0;1; -1; -1;0;0; -1
202200020544;1 051 127;777 420;A01;1;1;4;2;2006;2;0; -1; -1;0;0; -1
202200020544;1 051 128;777 421;B01;1;1;1;1;1967;5;0; -1; -1;0;0; -1
202200020705;1 050 720;777 156;B01;1;1;3;1;1968;1;1; -1; -1;0;0; -1
202200020705;1 050 723;777 158;A01;1;1;4;2;1995;5;1; -1; -1;0;0; -1
202200020705;1 050 724;777 158;A01;5;2;3;2;2001;5;0; -1; -1;0;0; -1
202200020705;1 050 725;777 158;A01;7;2;4;2;2010;5;0; -1; -1;0;0; -1
202200020705;1 050 726;777 158;A01;2;2;4;2;1974;5;1; -1; -1;0;0; -1
202200020705;1 050 727;777 158;A01;5;2;4;2;2014;5;0; -1; -1;0;0; -1
202200020705;1 050 729;777 158;A01;3;2;4;1;2016;5;0; -1; -1;0;0; -1
202200020707;1 050 717;777 153;A01;1;1;1;1;1989;1;8; -1; -1;0;0; -1
202200020707;1 050 718;777 154;B01;1;1;3;1;1984;1;2; -1; -1;0;0; -1
202200020755;1 050 609;777 072;A01;1;1;4;2;1980;9;2;0; -1; -1; -1; -1
202200020756;1 050 606;777 070;A01;1;1;4;1;1969;0;2;0; -1; -1; -1; -1
202200020758;1 050 603;777 066;A01;1;1;4;1;1997;0;2;0; -1; -1; -1; -1
202200020761;1 050 598;777 062;A01;1;1;1;2;1992;4;1;0; -1; -1; -1; -1
202200020761;1 050 600;777 064;B01;1;1;4;1;1995;9;2;0; -1; -1; -1; -1
202200020763;1 050 594;777 058;A01;1;1;1;1;2001;0;1;8; -1; -1; -1; -1
202200020763;1 050 595;777 059;B01;1;1;4;1;1969;9;2;8; -1; -1; -1; -1
202200020766;1 050 588;777 053;A01;2;2;4;2;2003;9;1;0; -1; -1; -1; -1
202200020766;1 050 590;777 053;A01;1;1;1;1;2001;9;1;0; -1; -1; -1; -1
202200020766;1 050 592;777 056;B01;1;1;1;2;1956;9;1;0; -1; -1; -1; -1
202200020768;1 050 582;777 049;B01;2;2;4;1;2001;0;2;6; -1; -1; -1; -1
202200020768;1 050 584;777 049;B01;1;1;4;1;2001;0;2;6; -1; -1; -1; -1
202200020768;1 050 586;777 051;A01;1;1;1;1;2002;0;1;0; -1; -1; -1; -1
202200020770;1 050 578;777 045;B01;1;1;4;2;1997;0;1;0; -1; -1; -1; -1
202200020770;1 050 580;777 047;A01;1;1;4;2;1983;0;1;0; -1; -1; -1; -1
202200021007;1 049 997;776 621;B01;1;1;1;1;1954;4;1;8; -1; -1; -1; -1
202200021007;1 049 999;776 623;A01;1;1;4;2;1971;0;2;8; -1; -1; -1; -1
202200021340;1 049 244;776 037;B01;1;1;4;2;1994;5;1;8; -1; -1; -1; -1
202200021340;1 049 245;776 038;A01;1;1;1;1;1992;5;1;8; -1; -1; -1; -1
202200021342;1 049 239;776 032;B01;1;1;1;1;;0;1;0; -1; -1; -1; -1
202200021342;1 049 241;776 034;A01;1;1;4;1;1975;0;1; -1; -1; -1; -1; -1
202200021654;1 048 452;775 465;A01;1;1;4;2;1999;0;1;0; -1; -1; -1; -1
202200021654;1 048 453;775 465;A01;3;2;1;2;2002;0;1;0; -1; -1; -1; -1
202200021654;1 048 455;775 465;A01;4;2;1;2;2007;0;1;0; -1; -1; -1; -1
202200021654;1 048 456;775 465;A01;2;2;1;2;2021;0;1;0; -1; -1; -1; -1
202200021654;1 048 458;775 468;B01;1;1;1;2;1986;0;1;0; -1; -1; -1; -1
202200021735;1 048 245;775 300;A01;2;2;3;1;2008;0;2;8; -1; -1; -1; -1
202200021735;1 048 246;775 300;A01;1;1;4;1;1976;5;2;8; -1; -1; -1; -1
202200021735;1 048 248;775 302;B01;1;1;1;2;1962;0;1;8; -1; -1; -1; -1
202200021975;1 047 696;774 903;A01;1;1;4;1;1993;0;2; -1; -1;0;0; -1
202200022006;1 047 613;774 839;A01;1;1;4;1;1962;0;8;0; -1;0;0; -1
202200022228;1 047 064;774 446;B01;1;1;3;1;1954;1;1; -1; -1;0;0; -1
202200022228;1 047 065;774 447;A01;1;1;1;1;1953;1;1; -1; -1;0;0; -1
202200022271;1 046 953;774 362;B01;1;1;3;1;1996;0;2;8; -1; -1; -1; -1
202200022271;1 046 955;774 364;A01;1;1;1;1;1968;0;1;8; -1; -1; -1; -1
202200022409;1 046 560;774 098;D01;1;1;1;2;1969;5;1;5; -1;0;0; -1
202200022409;1 046 561;774 099;C01;1;1;1;2;1972;5;1;5; -1;0;0; -1
202200022409;1 046 564;774 102;B01;2;2;4;1;2020;5;1;5; -1;0;0; -1
202200022409;1 046 566;774 102;B01;2;2;4;2;2013;5;1;5; -1;0;0; -1
202200022409;1 046 568;774 102;B01;2;2;4;2;1989;5;1;5; -1;0;0; -1
202200022409;1 046 569;774 102;B01;1;1;4;1;1980;3;1;5; -1;0;0; -1
202200022409;1 046 573;774 108;A01;1;1;4;1;1984;0;1;0; -1;0;0; -1
202200022473;1 046 377;773 982;A01;4;2;4;2;2008;2;1; -1; -1;0;0; -1
202200022473;1 046 378;773 982;A01;2;2;1;1;1991;0;1; -1; -1;0;0; -1
202200022473;1 046 380;773 982;A01;3;2;3;1;2010;2;1; -1; -1;0;0; -1
202200022473;1 046 382;773 982;A01;1;1;1;2;1982;9;1; -1; -1;0;0; -1
202200022473;1 046 385;773 986;B01;1;1;1;1;1988;5;1; -1; -1;0;0; -1
202200022473;1 046 387;773 986;B01;3;2;4;2;1947;5;1; -1; -1;0;0; -1
202200022473;1 046 389;773 986;B01;2;2;1;1;1981;5;1; -1; -1;0;0; -1
202200022685;1 045 881;773 605;B01;1;1;1;1;1972;0;1;0; -1; -1; -1; -1
202200022685;1 045 883;773 607;A01;1;1;4;1;1992;0;8;0; -1; -1; -1; -1
202200022687;1 045 875;773 602;B01;2;2;4;2;1993;0;2;0; -1; -1; -1; -1
202200022687;1 045 877;773 602;B01;1;1;1;1;1983;0;2;0; -1; -1; -1; -1
202200022687;1 045 879;773 603;A01;1;1;1;2;1989;0;1;0; -1; -1; -1; -1
202200022856;1 045 480;773 299;A01;1;1;1;1;1990;9;1;0; -1;0;0; -1
202200022856;1 045 482;773 301;B01;1;1;3;1;1994;0;8;0; -1;0;0; -1
202200022857;1 045 475;773 295;B01;2;2;3;2;1969;0;2;0; -1;0;0; -1
202200022857;1 045 476;773 295;B01;1;1;1;2;2002;0;2;0; -1;0;0; -1
202200022857;1 045 477;773 297;A01;1;1;1;1;1979;0;1;0; -1;0;0; -1
202200022859;1 045 472;773 292;A01;1;1;1;1;1975;5;1;0; -1;0;0; -1
202200022859;1 045 473;773 293;B01;1;1;3;1;1934;3;1;0; -1;0;0; -1
202200022861;1 045 468;773 290;A01;1;1;1;2;1948;9;1;0; -1;0;0; -1
202200022861;1 045 469;773 290;A01;10;3;3;2;2008;5;0; -1; -1;3;3;1
202200022862;1 045 465;773 287;A01;1;1;1;2;2002;1;1;0; -1;0;0; -1
202200022862;1 045 466;773 288;B01;1;1;4;2;2001;5;2;0; -1;0;0; -1
202200023266;1 044 502;772 603;A01;1;1;4;1;1994;1;1; -1; -1;0;0; -1
202200023266;1 044 503;772 604;B01;1;1;1;1;1991;5;1; -1; -1;0;0; -1
202200023266;1 044 504;772 604;B01;9;2;3;2;1992;5;1; -1; -1;0;0; -1
202200023266;1 044 505;772 604;B01;7;2;4;1;1996;5;1; -1; -1;0;0; -1
202200023266;1 044 507;772 604;B01;2;2;3;2;1992;5;1; -1; -1;0;0; -1
202200023266;1 044 509;772 606;C01;1;1;4;2;1998;5;1; -1; -1;0;0; -1
202200023267;1 044 498;772 600;A01;1;1;2;1;2002;0;2;6;9;0;0; -1
202200023267;1 044 500;772 602;B01;1;1;1;1;1995;0;1; -1; -1;0;0; -1
202200023408;1 044 155;772 347;B01;1;1;1;2;1992;4;1; -1; -1;0;0; -1
202200023408;1 044 157;772 349;A01;1;1;1; -1;; -1; -1; -1; -1; -1; -1; -1
202200023408;1 044 158;772 349;A01;9;2;1;2;2002;0;8; -1; -1;0;0; -1
202200023408;1 044 160;772 349;A01;2;2;4;2;1990;0;8; -1; -1;0;0; -1
202200023618;1 043 645;771 975;A01;1;1;4;1;1983;1;2;6; -1; -1; -1; -1
202200023888;1 043 021;771 503;A01;1;1;1;1;2000;5;1; -1; -1;0;0; -1
202200023888;1 043 022;771 504;B01;1;1;3;1;1993;0;0; -1; -1;0;0; -1
202200023904;1 042 982;771 472;A01;1;1;1;1;1968;9;1;8; -1; -1; -1; -1
202200023904;1 042 984;771 474;B01;1;1;4;1;2000;9;2;0; -1; -1; -1; -1
202200023906;1 042 978;771 469;A01;1;1;1; -1;; -1; -1; -1; -1; -1; -1; -1
202200023906;1 042 979;771 469;A01;2;2;4;2;1992;9;8;8; -1; -1; -1; -1
202200023906;1 042 980;771 470;B01;1;1;1;1;1978;9;1;8; -1; -1; -1; -1
202200024039;1 042 673;771 226;Z01;1;1;1; -1;; -1; -1; -1; -1;0;0; -1
202200024039;1 042 674;771 226;Z01;10;3;3;1;1989;0;8;8; -1;5;1;1
202200024043;1 042 660;771 216;A01;1;1;4;2;1963;0;8;0; -1;0;0; -1
202200024043;1 042 664;771 220;B01;1;1;1;1;1986;0;1;0; -1;0;0; -1
202200024043;1 042 667;771 221;C01;1;1;1;2;1985;0;1;0; -1;0;0; -1
202200024046;1 042 652;771 209;A01;1;1;4;2;1951;0;1;0; -1; -1; -1; -1
202200024046;1 042 656;771 212;Z01;1;1;1;1;1999;0;8;0; -1; -1; -1; -1
202200024376;1 041 889;770 642;A01;2;2;3;2;1978;5;1; -1; -1;0;0; -1
202200024376;1 041 890;770 642;A01;1;1;3;1;1987;5;0; -1; -1;0;0; -1
202200024606;1 041 342;770 241;A01;1;1;1;1;1987;0;1;8; -1;0;0; -1
202200024606;1 041 345;770 244;B01;1;1;4;1;1975;0;1;8; -1; -1; -1; -1
202200024613;1 041 326;770 229;A01;1;1;4;2;1995;0;2;0; -1;0;0; -1
202200024613;1 041 330;770 232;B01;1;1;1;1;1981;1;1;0; -1;0;0; -1
202200024618;1 041 312;770 220;A01;1;1;1;1;1994;0;1;8; -1;0;0; -1
202200024618;1 041 318;770 224;B01;1;1;4;1;1959;9;1;8; -1;0;0; -1
202200024686;1 041 141;770 098;A01;1;1;1;1;1963;5;1;8; -1; -1; -1; -1
202200024686;1 041 142;770 099;B01;1;1;1;1;1959;5;1;8; -1; -1; -1; -1
202200024686;1 041 143;770 099;B01;2;2;4;2;1985;5;8;8; -1; -1; -1; -1
202200024874;1 040 704;769 771;B01;1;1;4;1;1994;0;8;0; -1; -1; -1; -1
202200024874;1 040 708;769 774;A01;1;1;4;1;1985;0;2;0; -1; -1; -1; -1
202200024913;1 040 613;769 704;A01;2;2;1;1;1985;1;8; -1; -1;0;0; -1
202200024913;1 040 614;769 704;A01;1;1;3;1;2001;1;8; -1; -1;0;0; -1
202200025047;1 040 271;769 442;B01;2;2;4;2;2001;0;8;0; -1; -1; -1; -1
202200025047;1 040 272;769 442;B01;1;1;1;2;2001;0;8;0; -1; -1; -1; -1
202200025047;1 040 273;769 443;A01;1;1;1; -1;; -1; -1; -1; -1; -1; -1; -1
