Num_Acc;id_vehicule;num_veh;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;locp;actp;etatp
201900018954;138 271 032;A01;1;1;4;2;1980;0;1; -1; -1;0;0; -1
201900018954;138 271 033;B01;1;1;1;1;2000;2;2; -1; -1;0;0; -1
201900019041;138 270 869;B01;1;1;3;1;1995;1;1; -1; -1;0;0; -1
201900019041;138 270 870;A01;1;1;1;1;1992;4;1; -1; -1;0;0; -1
201900019090;138 270 768;A01;1;1;4;1;1976;0;2;8; -1; -1; -1; -1
201900019090;138 270 769;B01;1;1;1;2;1991;0;1;8; -1; -1; -1; -1
201900019159;138 270 619;A01;1;1;4;2;1971;0;1;0; -1;0;0; -1
201900019159;138 270 620;B01;1;1;1;1;1960;0;2;8; -1; -1; -1; -1
201900019297;138 270 366;A01;10;3;3;2;2001;0;8;0; -1;1;1;2
201900019297;138 270 366;A01;10;3;4;1;1992;0;8;0; -1;1;1;2
201900019297;138 270 366;A01;1;1;2;1;1986;0;8;0; -1; -1; -1; -1
201900019639;138 269 717;B01;1;1;1;1;1972;0;1; -1; -1;0;0; -1
201900019639;138 269 718;A01;1;1;3;1;1969;0;2;6;9;0;0; -1
201900020078;138 268 837;A01;1;1;1;2;1992;5;8; -1; -1;0;0; -1
201900020078;138 268 838;B01;1;1;2;1;1975;0;2; -1; -1;0;0; -1
201900020104;138 268 799;A01;1;1;1;1;1986;0;1;0; -1; -1;0; -1
201900020104;138 268 800;B01;1;1;4;1;1998;0;2;0; -1; -1;0; -1
201900020104;138 268 800;B01;2;2;4;2;1986;0;8;0; -1; -1;0; -1
201900020105;138 268 798;E01;1;1;3;1;1991;0;2; -1; -1;0;0; -1
201900020309;138 268 434;B01;1;1;3;1;1961;0;0; -1; -1;0;0; -1
201900020309;138 268 435;A01;1;1;1;1;2000;5;1; -1; -1;0;0; -1
201900020386;138 268 290;A01;1;1;1;1;1980;5;1;0; -1; -1; -1; -1
201900020386;138 268 291;B01;1;1;4;1;1987;5;2;0; -1; -1;0; -1
201900020387;138 268 289;Z01;10;3;3;1;2013;5;8;0; -1;3;3;2
201900020509;138 268 061;A01;2;2;1;2;1964;3;1; -1; -1;0;0; -1
201900020509;138 268 061;A01;1;1;1;2;1985;3;1; -1; -1;0;0; -1
201900020509;138 268 062;B01;1;1;2;1;1974;9;0; -1; -1;0;0; -1
201900020533;138 268 013;A01;1;1;3;1;1987;0;2;0; -1; -1;0; -1
201900020600;138 267 895;A01;1;1;1;1;1972;5;8; -1; -1;0;0; -1
201900020600;138 267 895;A01;10;3;4;1;2008;5;0; -1; -1;1;3;1
201900020720;138 267 658;B01;1;1;1;1;1958;0;1;0; -1; -1;0; -1
201900020720;138 267 658;B01;4;2;1;1;2011;0;1;0; -1; -1;0; -1
201900020720;138 267 658;B01;3;2;1;2;2014;0;3;0; -1; -1;0; -1
201900020720;138 267 659;A01;1;1;4;1;1997;0;2;0; -1; -1;0; -1
201900020721;138 267 657;A01;2;2;4;2;2003;0;2;8; -1; -1;0; -1
201900020721;138 267 657;A01;1;1;4;1;2001;9;2;8; -1; -1;0; -1
201900020721;138 267 657;A01;10;3;3;1;2012;2;8;0; -1;1;3;1
201900020722;138 267 655;A01;1;1;4;1;1958;0;8;0; -1; -1;0; -1
201900020722;138 267 656;B01;1;1;1;1;1981;0;8;0; -1; -1;0; -1
201900020855;138 267 428;A01;1;1;3;2;1994;0;8; -1; -1;0;0; -1
201900020855;138 267 429;B01;1;1;2;1;1993;0;1; -1; -1;0;0; -1
201900020856;138 267 425;A01;1;1;1;1;1997;5;8; -1; -1;0;0; -1
201900020856;138 267 426;B01;1;1;1;2;1992;5;8; -1; -1;0;0; -1
201900020856;138 267 427;C01;10;3;4;2;1956;3;0; -1; -1;1;3;1
201900020856;138 267 427;C01;1;1;1;2;1968;0;8; -1; -1;0;0; -1
201900020941;138 267 263;B01;2;2;4;2;1979;5;1; -1; -1;0;0; -1
201900020941;138 267 263;B01;1;1;4;1;1977;5;1; -1; -1;0;0; -1
201900020941;138 267 264;A01;1;1;1;1;1989;4;1; -1; -1;0;0; -1
201900021222;138 266 707;B01;1;1;4;1;2001;0;0;0; -1; -1;0; -1
201900021222;138 266 708;A01;1;1;1;1;1992;4;1;0; -1; -1;0; -1
201900021578;138 266 047;A01;1;1;3;1;1996;5;2;6;9;0;0; -1
201900021591;138 266 018;A01;1;1;3;1;1997;0;8; -1; -1;0;0; -1
201900022021;138 265 156;B01;1;1;4;2;2002;0;8;0; -1; -1;0; -1
201900022021;138 265 158;A01;1;1;1;1;1976;0;8;0; -1; -1;0; -1
201900022022;138 265 153;A01;1;1;1;1;2000;0;1;0; -1; -1;0; -1
201900022022;138 265 154;B01;1;1;1;1;2004;0;2;0; -1; -1; -1; -1
201900022022;138 265 154;B01;2;2;4;1;2015;0;8;0; -1; -1;0; -1
201900022024;138 265 149;B01;2;2;4;1;2003;0;2;8; -1; -1;0; -1
201900022024;138 265 149;B01;2;2;4;1;2017;0;2;8; -1; -1;0; -1
201900022024;138 265 149;B01;2;2;4;1;1997;0;2;8; -1; -1;0; -1
201900022024;138 265 151;A01;1;1;4;1;1964;0;2;8; -1; -1;0; -1
201900022027;138 265 144;B01;1;1;1;2;1972;0;1;8; -1; -1;0; -1
201900022027;138 265 146;A01;1;1;4;1;1986;0;2;8; -1; -1;0; -1
201900022221;138 264 795;A01;10;3;4;1;2001;5;0; -1; -1;9;1;1
201900022247;138 264 743;A01;1;1;1;1;1950;0;1;0; -1; -1;0; -1
201900022247;138 264 744;D01;1;1;1;1;1960;0;1;0; -1; -1;0; -1
201900022247;138 264 745;C01;1;1;4;1;1992;0;1;0; -1; -1;0; -1
201900022247;138 264 746;B01;1;1;4;2;1992;0;1;0; -1; -1;0; -1
201900022557;138 264 168;A01;1;1;3;1;1969;0;2; -1; -1;0;0; -1
201900022564;138 264 156;A01;1;1;4;2;1965;5;1; -1; -1;0;0; -1
201900022564;138 264 156;A01;2;2;1;1;2005;5;1; -1; -1;0;0; -1
201900022564;138 264 157;B01;1;1;1;1;1987;5;1; -1; -1;0;0; -1
201900022840;138 263 627;B01;1;1;3;1;1996;5;2;6; -1;0;0; -1
201900022840;138 263 628;A01;1;1;1;1;1986;5;1; -1; -1;0;0; -1
201900022845;138 263 617;B01;1;1;4;2;1963;5;1; -1; -1;0;0; -1
201900022845;138 263 618;A01;1;1;1;1;1988;5;0; -1; -1;0;0; -1
201900023001;138 263 304;B01;1;1;4;1;1998;0;1;0;0; -1;0; -1
201900023002;138 263 302;B01;1;1;4;2;1960;9;1;0; -1; -1;0; -1
201900023002;138 263 303;A01;1;1;1;1;1981;9;1;0; -1; -1;0; -1
201900023003;138 263 300;A01;1;1;1;2;1972;9;1;0; -1; -1;0; -1
201900023003;138 263 301;B01;2;2;4;2;1969;1;1;0; -1; -1;0; -1
201900023003;138 263 301;B01;1;1;4;2;1966;1;1;0; -1; -1;0; -1
201900023162;138 263 005;A01;1;1;1;1;1995;9;1;0; -1; -1; -1; -1
201900023162;138 263 006;C01;1;1;4;1;2002;9;8;0; -1; -1; -1; -1
201900023162;138 263 007;B01;1;1;4;1;1987;9;2;0; -1; -1; -1; -1
201900023163;138 263 003;B01;2;2;4;2;1989;9;2;8; -1; -1;0; -1
201900023163;138 263 003;B01;1;1;1;1;1984;9;2;8; -1; -1;0; -1
201900023163;138 263 004;A01;1;1;1;1;1955;0;1;8; -1; -1;0; -1
201900023164;138 263 000;A01;4;2;4;2;2015;0;1;0; -1; -1; -1; -1
201900023164;138 263 000;A01;1;1;4;2;1994;0;2;8; -1; -1; -1; -1
201900023164;138 263 000;A01;2;2;4;2;1993;0;2;8; -1; -1; -1; -1
201900023164;138 263 001;B01;1;1;1;1;1951;0;1;8; -1; -1; -1; -1
201900023165;138 262 998;B01;6;2;4;2;2004;9;8;0; -1; -1; -1; -1
201900023165;138 262 998;B01;1;1;1;1;2002;9;8;0; -1; -1; -1; -1
201900023165;138 262 999;Z01;1;1;1;1;1901;9;8;0; -1; -1; -1; -1
201900023166;138 262 997;Z01;10;3;4;2;1998;0;8;0; -1;6;1;1
201900023167;138 262 996;Z01;10;3;4;1;1981;0;8;0; -1;1;B;1
201900023167;138 262 996;Z01;1;1;1;1;1998;0;1;0; -1;0;0; -1
201900023413;138 262 461;B01;1;1;4;1;1993;5;2;8; -1; -1;0; -1
201900023413;138 262 462;A01;1;1;4;1;1952;5;1;8; -1; -1;0; -1
201900023414;138 262 459;B01;1;1;4;2;1990;5;2;8; -1; -1;0; -1
201900023414;138 262 460;A01;1;1;1;2;1957;5;1;8; -1; -1;0; -1
201900023415;138 262 458;A01;1;1;1;1;1995;0;1;0; -1;0;0; -1
201900023415;138 262 458;A01;10;3;4;2;1947;0;8;0; -1;1;3;1
201900023702;138 261 850;A01;10;3;4;2;1949;0;8;0; -1;9;3;1
201900023702;138 261 850;A01;1;1;1;1;1995;1;1;8; -1; -1;0; -1
201900023782;138 261 683;A01;1;1;3;1;1988;5;0; -1; -1;0;0; -1
201900023782;138 261 684;B01;1;1;1;1;1997;4;1; -1; -1;0;0; -1
201900023833;138 261 576;A01;1;1;4;2;1985;0;2;0; -1; -1; -1; -1
201900023997;138 261 231;A01;2;2;3;2;1989;0;1;8; -1; -1;0; -1
201900023997;138 261 231;A01;1;1;1;1;1997;9;1;8; -1; -1;0; -1
201900024124;138 260 979;A01;1;1;3;1;1971;9;2;8; -1; -1;0; -1
201900024211;138 260 827;A01;1;1;4;2;1972;0;2;8; -1; -1;0; -1
201900024211;138 260 827;A01;2;2;4;1;2010;0;2;8; -1; -1;0; -1
201900024211;138 260 828;B01;1;1;1;1;1998;0;1;8; -1; -1;0; -1
201900024212;138 260 826;A01;10;3;4;2;1963;0;8;0; -1;3;3;1
201900024212;138 260 826;A01;1;1;1;2;1973;0;1;0; -1; -1;0; -1
201900024524;138 260 233;A01;1;1;1;1;1964;5;1; -1; -1;0;0; -1
201900024524;138 260 233;A01;2;2;1;1;1989;5;1; -1; -1;0;0; -1
201900024524;138 260 234;B01;1;1;3;2;2011;5;0; -1; -1;0;0; -1
201900024558;138 260 159;A01;1;1;4;1;1976;9;2;0; -1; -1; -1; -1
201900024558;138 260 160;B01;1;1;1;1;1993;9;1;0; -1; -1; -1; -1
201900024559;138 260 157;B01;1;1;4;1;2009;0;0; -1; -1; -1;0; -1
201900024559;138 260 158;A01;1;1;1;1;1996;5;1;8; -1; -1;0; -1
201900024560;138 260 155;A01;1;1;1;1;1996;0;1;8; -1; -1;0; -1
201900024560;138 260 156;B01;1;1;3;1;1995;0;8;0; -1; -1;0; -1
201900024684;138 259 918;B01;1;1;4;1;2002;2;2; -1; -1;0;0; -1
201900024684;138 259 919;A01;1;1;1;1;1982;0;1; -1; -1;0;0; -1
201900024718;138 259 844;A01;2;2;4;2;2002;0;2;0; -1; -1;0; -1
201900024718;138 259 844;A01;1;1;4;1;1998;9;2;0; -1; -1;0; -1
201900024718;138 259 845;B01;1;1;1;1;1992;0;1;0; -1; -1;0; -1
201900024719;138 259 842;B01;1;1;4;2;1982;0;2;0; -1; -1; -1; -1
201900024719;138 259 842;B01;2;2;4;1;2002;0;2;0; -1; -1;0; -1
201900024719;138 259 843;A01;1;1;1;1;1984;0;1;0; -1; -1; -1; -1
201900024720;138 259 839;C01;1;1;1;2;1976;9;1;0; -1; -1;0; -1
201900024720;138 259 840;B01;1;1;4;2;1986;4;1;0; -1; -1;0; -1
201900024720;138 259 841;A01;1;1;1;1;1993;4;1;0; -1; -1;0; -1
201900025266;138 258 820;A01;1;1;2;1;1973;9;1; -1; -1;0;0; -1
201900025294;138 258 764;A01;1;1;3;1;2002;0;8;0; -1; -1;0; -1
201900025294;138 258 765;B01;1;1;4;1;1989;0;2;0; -1; -1;0; -1
201900025899;138 257 575;B01;1;1;4;1;2002;0;2;0; -1; -1; -1; -1
201900025899;138 257 576;A01;1;1;1;1;1974;0;1;0; -1; -1; -1; -1
201900026011;138 257 355;A01;1;1;1;2;1999;0;1;8; -1; -1;0; -1
201900026011;138 257 356;B01;1;1;3;2;1976;0;2;8; -1; -1;0; -1
201900026207;138 256 976;A01;1;1;1;2;1992;0;1;0; -1; -1;0; -1
201900026207;138 256 977;B01;1;1;4;2;1988;0;2;8; -1; -1;0; -1
201900026208;138 256 975;A01;1;1;1;1;1996;4;1;8; -1;0;0; -1
201900026208;138 256 975;A01;10;3;2;1;1976;0;8;0; -1;1;3;1
201900026209;138 256 973;B01;1;1;1;2;1978;4;1;0; -1; -1;0; -1
201900026209;138 256 973;B01;4;2;1;1;1968;0;1;0; -1; -1;0; -1
201900026209;138 256 973;B01;2;2;1;1;1972;4;1;0; -1; -1;0; -1
201900026209;138 256 974;A01;1;1;4;1;1945;9;1;0; -1; -1;0; -1
201900026210;138 256 971;B01;1;1;1;2;1981;9;1;8; -1; -1;0; -1
201900026210;138 256 972;A01;1;1;4;1;1981;0;2;8; -1; -1;0; -1
201900026211;138 256 969;B01;1;1;3;1;1967;1;2;4; -1; -1;0; -1
201900026211;138 256 970;A01;1;1;1;1;1992;1;1;0; -1; -1;0; -1
201900026732;138 256 032;B01;1;1;2;1;1955;9;8; -1; -1;0;0; -1
201900026732;138 256 033;A01;1;1;1;1;1988;5;1; -1; -1;0;0; -1
201900026732;138 256 033;A01;2;2;1;1;1998;5;1; -1; -1;0;0; -1
201900026733;138 256 031;A01;5;2;1;1;1987;5;1; -1; -1;0;0; -1
201900026733;138 256 031;A01;3;2;3;2;1987;5;1; -1; -1;0;0; -1
201900026733;138 256 031;A01;1;1;1;1;1996;5;1; -1; -1;0;0; -1
201900026733;138 256 031;A01;4;2;1;2;1998;5;1; -1; -1;0;0; -1
201900026733;138 256 031;A01;2;2;1;2;1997;5;1; -1; -1;0;0; -1
201900027432;138 254 712;C01;1;1;4;1;1991;9;2;8; -1; -1;0; -1
201900027432;138 254 713;B01;1;1;1;1;1951;9;1;8; -1; -1;0; -1
201900027432;138 254 713;B01;2;2;4;2;1992;0;1;8; -1; -1;0; -1
201900027432;138 254 713;B01;2;2;4;2;1991;9;1;8; -1; -1;0; -1
201900027432;138 254 714;A01;1;1;3;1;1997;9;1;8; -1; -1;0; -1
201900027804;138 254 040;B01;1;1;4;2;1974;1;0; -1; -1;0;0; -1
201900027847;138 253 953;A01;1;1;4;1;1993;0;2;8; -1; -1;0; -1
201900027847;138 253 954;B01;1;1;1;1;1974;0;1;8; -1; -1;0; -1
201900029294;138 251 252;B01;1;1;1;1;1976;4;0; -1; -1;0;0; -1
201900029294;138 251 253;A01;1;1;3;1;1993;9;2; -1; -1;0;0; -1
201900029462;138 250 888;B01;1;1;1;2;1968;0;1;8; -1; -1;0; -1
201900029462;138 250 889;A01;1;1;4;1;1970;4;2;8; -1; -1;0; -1
201900029463;138 250 885;A01;2;2;4;2;1963;0;1;8; -1; -1; -1; -1
201900029463;138 250 885;A01;1;1;4;1;1961;9;1;8; -1; -1;0; -1
201900029463;138 250 886;B01;1;1;1;1;1953;9;1;8; -1; -1;0; -1
201900029463;138 250 887;C01;2;2;4;2;1966;9;1;8; -1; -1;0; -1
201900029463;138 250 887;C01;1;1;1;2;1987;9;1;8; -1; -1;0; -1
201900029659;138 250 514;B01;1;1;4;1;1979;9;1;0; -1; -1;0; -1
201900029659;138 250 515;A01;2;2;1;1;1975;0;1;0; -1; -1;0; -1
201900029659;138 250 515;A01;1;1;1;1;1987;0;1;0; -1; -1;0; -1
201900029659;138 250 515;A01;4;2;1;1;1986;0;1;0; -1; -1;0; -1
201900029660;138 250 512;B01;1;1;1;2;1993;0;1;8; -1; -1;0; -1
201900029660;138 250 513;A01;1;1;4;1;1997;0;2;8; -1; -1;0; -1
201900029660;138 250 513;A01;2;2;4;1;1995;0;2;8; -1; -1;0; -1
201900029862;138 250 178;A01;1;1;4;1;1995;4;1; -1; -1;0;0; -1
201900029862;138 250 179;B01;1;1;3;1;1994;5;1; -1; -1;0;0; -1
201900029862;138 250 179;B01;2;2;3;2;1966;5;1; -1; -1;0;0; -1
201900029862;138 250 180;C01;1;1;4;1;1960;5;1; -1; -1;0;0; -1
201900029862;138 250 180;C01;2;2;4;2;1964;5;1; -1; -1;0;0; -1
201900029880;138 250 146;A01;1;1;3;1;1968;1;8; -1; -1;0;0; -1
201900029880;138 250 147;B01;1;1;1;1;1958;5;1; -1; -1;0;0; -1
201900029880;138 250 148;C01;1;1;2;1;1981;5;8; -1; -1;0;0; -1
201900029880;138 250 148;C01;7;2;3;2;1998;5;1; -1; -1;0;0; -1
201900029880;138 250 148;C01;7;2;3;1;2012;5;1; -1; -1;0;0; -1
201900029881;138 250 144;B01;1;1;4;2;1972;0;1; -1; -1;0;0; -1
201900029881;138 250 145;A01;1;1;1;1;1942;0;1; -1; -1;0;0; -1
201900029985;138 249 934;B01;1;1;4;1;1993;5;2;0; -1; -1; -1; -1
201900031189;138 247 692;A01;1;1;1;1;1967;9;1; -1; -1;0;0; -1
201900031189;138 247 693;B01;1;1;3;1;1973;0;0; -1; -1;0;0; -1
201900031457;138 247 222;A01;1;1;3;1;1972;0;1;0; -1; -1; -1; -1
201900031457;138 247 223;B01;1;1;3;1;1985;0;8;0; -1; -1; -1; -1
201900031737;138 246 705;A01;1;1;4;1;1998;0;0; -1; -1;0;0; -1
201900031737;138 246 705;A01;10;3;4;2;2002;2;0; -1; -1;3;3;1
201900031738;138 246 704;A01;1;1;4;1;1958;1;2;6; -1;0;0; -1
201900031967;138 246 269;B01;1;1;1;1;1994;0;2;0; -1; -1;0; -1
201900031967;138 246 270;A01;1;1;4;1;2000;1;8;0; -1; -1;0; -1
201900031969;138 246 263;A01;1;1;1;2;1987;0;0;0; -1; -1; -1; -1
201900031969;138 246 264;B01;1;1;4;1;1968;9;2;0; -1; -1; -1; -1
201900032052;138 246 081;B01;1;1;1;1;1959;0;1;0; -1; -1;0; -1
201900032052;138 246 083;A01;1;1;4;1;1999;0;2;8; -1; -1; -1; -1
201900032165;138 245 875;B01;2;2;4;1;1976;1;2; -1; -1;0;0; -1
201900032165;138 245 875;B01;1;1;4;1;1978;1;2; -1; -1;0;0; -1
201900032165;138 245 876;A01;1;1;1;2;1985;2;1; -1; -1;0;0; -1
201900032169;138 245 865;B01;1;1;1;2;1989;5;1; -1; -1;0;0; -1
201900032169;138 245 867;A01;1;1;3;1;2003;5;0; -1; -1;0;0; -1
201900032171;138 245 863;A01;1;1;3;1;1996;0;0; -1; -1;0;0; -1
201900032379;138 245 434;A01;10;3;3;1;2013;9;8;0; -1;3;3;2
201900032379;138 245 434;A01;1;1;1;1;1942;9;1;0; -1; -1;0; -1
201900032380;138 245 432;B01;1;1;1;1;1959;0;1;0; -1; -1;0; -1
201900032380;138 245 433;A01;1;1;3;1;1997;9;2;0; -1; -1;0; -1
201900033125;138 243 972;A01;1;1;4;1;1982;5;1; -1; -1;0;0; -1
201900033125;138 243 972;A01;2;2;3;1;1958;5;1; -1; -1;0;0; -1
201900033125;138 243 973;B01;2;1;1;1;1972;5;1; -1; -1;0;0; -1
201900033126;138 243 970;A01;1;1;1;1;1957;4;1; -1; -1;0;0; -1
201900033126;138 243 971;B01;10;3;3;1;1980;0;0; -1; -1;0;0; -1
201900033165;138 243 896;A01;1;1;1;1;1995;0;1;0; -1; -1;0; -1
201900033165;138 243 897;B01;2;1;4;1;1965;0;2;0; -1; -1;0; -1
201900033239;138 243 766;B01;1;1;4;1;1984;9;2;8; -1; -1;0; -1
201900033239;138 243 767;A01;1;1;1;1;1977;4;1;8; -1; -1;0; -1
201900034076;138 242 151;A01;10;3;4;1;1959;9;8;0; -1;4;3;1
201900034076;138 242 151;A01;1;1;1;1;1942;0;1;0; -1;0;0; -1
201900034152;138 242 002;A01;1;1;1;2;1988;0;1;8; -1; -1;0; -1
201900034152;138 242 003;B01;1;1;4;1;1968;0;2;0; -1; -1;0; -1
201900034339;138 241 649;B01;1;1;1;1;1965;1;8; -1; -1;0;0; -1
201900034339;138 241 650;A01;1;1;4;1;1975;5;2; -1; -1;0;0; -1
201900034341;138 241 647;A01;2;2;4;1;1963;5;1; -1; -1;0;0; -1
201900034341;138 241 647;A01;1;1;3;1;1963;0;1; -1; -1;0;0; -1
201900034377;138 241 578;A01;1;1;1;1;1972;0;1;0; -1;0;0; -1
201900034377;138 241 578;A01;10;3;4;1;1955;0;8;0; -1;3;3;1
201900034378;138 241 576;B01;1;1;1;2;1987;1;1;8; -1; -1;0; -1
201900034378;138 241 577;A01;1;1;4;2;1993;1;2;8; -1; -1;0; -1
201900034744;138 240 875;B01;1;1;4;1;1994;9;1;0; -1; -1; -1; -1
201900034975;138 240 389;A01;1;1;1;2;1997;0;1;0; -1;0; -1; -1
201900034975;138 240 390;B01;1;1;4;1;2001;9;2;0; -1; -1; -1; -1
201900035350;138 239 670;A01;1;1;4;1;1999;9;2;0; -1; -1;0; -1
201900035350;138 239 671;B01;2;2;1;2;1995;9;1;0; -1; -1;0; -1
201900035350;138 239 671;B01;1;1;1;1;1996;9;1;0; -1; -1;0; -1
201900035351;138 239 668;A01;1;1;1;1;1936;9;1;0; -1; -1;0; -1
201900035351;138 239 669;B01;1;1;3;1;1980;9;8;0; -1; -1;0; -1
201900035596;138 239 187;A01;1;1;2;1;2000;5;2; -1; -1;0;0; -1
201900035628;138 239 125;A01;1;1;2;1;1995;0;2;0; -1; -1; -1; -1
201900035664;138 239 048;B01;1;1;3;1;1970;9;2;8; -1; -1;0; -1
201900035664;138 239 049;A01;1;1;1;2;1979;0;1;8; -1; -1;0; -1
201900035665;138 239 046;A01;1;1;4;1;1983;0;1;0; -1; -1; -1; -1
201900035665;138 239 047;B01;1;1;1;1;1947;0;1;0; -1; -1; -1; -1
201900035666;138 239 044;B01;1;1;4;2;1983;0;2;0; -1; -1;0; -1
201900035666;138 239 045;A01;1;1;1;2;1992;0;1;0; -1; -1;0; -1
201900035667;138 239 043;A01;10;3;4;1;1970;9;8;0; -1;1;3;1
201900035667;138 239 043;A01;1;1;1;1;1994;0;2;0; -1; -1; -1; -1
201900035668;138 239 041;A01;1;1;3;1;1991;9;2;0; -1; -1;0; -1
201900035668;138 239 042;B01;1;1;1;2;1974;5;1;0; -1; -1;0; -1
201900035669;138 239 037;A01;1;1;1;2;1958;0;1;0; -1; -1;0; -1
201900035669;138 239 038;B01;1;1;4;2;1963;0;1;0; -1; -1; -1; -1
201900036086;138 238 281;A01;1;1;1;1;1943;0;1; -1; -1;0;0; -1
201900036086;138 238 281;A01;10;3;2;1;1963;1;0; -1; -1;6;1;1
201900036335;138 237 818;B01;1;1;4;2;1970;0;1;5; -1;0;0; -1
201900036335;138 237 819;A01;1;1;1;1;1983;0;1;5; -1;0;0; -1
201900036684;138 237 143;A01;1;1;1;2;1936;0;1;8; -1; -1;0; -1
201900036684;138 237 143;A01;10;3;4;2;2008;0;8;0; -1;3;3;1
201900036685;138 237 141;B01;1;1;4;1;1986;0;2;8; -1; -1;0; -1
201900036685;138 237 142;Z01;1;1;1;1;1901;9;8;0; -1; -1;0; -1
201900036686;138 237 139;A01;1;1;1;1;1984;0;1;8; -1; -1;0; -1
201900036686;138 237 140;B01;1;1;4;1;1993;0;2;0; -1; -1;0; -1
201900037000;138 236 512;B01;1;1;1;1;1984;1;1; -1; -1;0;0; -1
201900037000;138 236 512;B01;2;2;3;2;2009;5;1; -1; -1;0;0; -1
201900037261;138 236 009;A01;1;1;1;1;1966;0;1;0; -1; -1; -1; -1
201900037261;138 236 010;B01;1;1;4;1;1966;0;2;0; -1; -1; -1; -1
201900037269;138 235 995;A01;1;1;1;1;2001;0;8;0; -1; -1;0; -1
201900037269;138 236 001;B01;1;1;4;1;1982;9;1;0; -1; -1;0; -1
201900037681;138 235 176;A01;1;1;3;1;2005;1;0; -1; -1;0;0; -1
201900037681;138 235 177;B01;1;1;1;1;2007;2;0; -1; -1;0;0; -1
201900037762;138 235 016;A01;1;1;1;1;1987;9;1;0; -1; -1;0; -1
201900037762;138 235 017;B01;1;1;4;2;1996;9;2;0; -1; -1;0; -1
201900037763;138 235 014;A01;1;1;4;1;1997;0;2;0; -1; -1; -1; -1
201900037763;138 235 015;B01;1;1;1;1;1992;0;1;0; -1; -1; -1; -1
201900037764;138 235 012;B01;1;1;4;1;1999;5;2;0; -1;0;0; -1
201900037764;138 235 013;A01;1;1;3;1;2003;5;2;0; -1;0;0; -1
201900037764;138 235 013;A01;2;2;3;1;2003;5;8;0; -1;0;0; -1
201900039058;138 232 671;B01;1;1;1;1;1977;0;1; -1; -1;0;0; -1
201900039058;138 232 672;A01;1;1;4;1;1971;1;2;6;9;0;0; -1
201900040325;138 230 329;B01;1;1;1;1;1977;0;1; -1; -1;0;0; -1
201900040325;138 230 330;A01;2;2;4;1;1971;0;1; -1; -1;0;0; -1
201900040325;138 230 330;A01;1;1;4;2;1971;0;1; -1; -1;0;0; -1
201900040326;138 230 327;A01;1;1;1;1;1997;9;1; -1; -1;0;0; -1
201900040326;138 230 328;B01;1;1;2;1;1979;0;2; -1; -1;0;0; -1
201900040550;138 229 923;A01;1;1;2;1;1994;5;1; -1; -1;0;0; -1
201900040550;138 229 924;B01;1;1;3;1;1986;5;1; -1; -1;0;0; -1
201900040550;138 229 924;B01;2;2;4;2;1990;5;1; -1; -1;0;0; -1
201900040550;138 229 925;C01;1;1;1;1;1979;5;1; -1; -1;0;0; -1
201900040550;138 229 926;D01;1;1;1;1;1996;5;1; -1; -1;0;0; -1
201900040665;138 229 691;B01;1;1;4;1;1999;9;8;0; -1; -1;0; -1
201900040665;138 229 692;A01;1;1;1;1;1987;4;1;8; -1; -1;0; -1
201900040665;138 229 692;A01;2;2;1;2;1975;4;1;8; -1; -1;0; -1
201900041426;138 228 300;A01;1;1;3;2;1995;2;0; -1; -1;0;0; -1
201900041426;138 228 300;A01;2;2;4;1;2014;2;0; -1; -1;0;0; -1
201900041727;138 227 759;A01;10;3;3;1;2003;5;0; -1; -1;3;5;1
201900041727;138 227 759;A01;1;1;1;1;1981;5;1; -1; -1;0;0; -1
201900041728;138 227 758;A01;1;1;2;1;1968;0;1; -1; -1;0;0; -1
201900041729;138 227 756;A01;1;1;1;1;1986;1;1; -1; -1;0;0; -1
201900041729;138 227 757;B01;2;2;3;1;2003;2;2; -1; -1;0;0; -1
201900041729;138 227 757;B01;1;1;4;1;1975;2;2; -1; -1;0;0; -1
201900042214;138 226 785;B01;1;1;1;2;1992;5;1;8; -1; -1;0; -1
201900042214;138 226 785;B01;2;2;1;2;1999;5;1;8; -1; -1;0; -1
201900042214;138 226 786;A01;1;1;4;1;1983;5;2;8; -1; -1;0; -1
201900042214;138 226 786;A01;2;2;4;2;1962;5;2;8; -1; -1;0; -1
201900042215;138 226 783;A01;1;1;1;1;1994;0;1;8; -1; -1;0; -1
201900042215;138 226 784;B01;1;1;4;2;1965;0;2;8; -1;0;0; -1
201900042216;138 226 781;A01;1;1;4;1;1985;9;2;8; -1;0;0; -1
201900042216;138 226 782;B01;1;1;1;1;1997;9;1;8; -1; -1;0; -1
201900042217;138 226 777;B01;1;1;1;1;1952;0;1;8; -1; -1;0; -1
201900042217;138 226 778;A01;2;1;4;1;1992;0;2;0; -1; -1;0; -1
201900042218;138 226 775;A01;1;1;1;2;1993;9;1;0; -1; -1;0; -1
201900042218;138 226 776;B01;1;1;4;1;1959;0;2;0; -1; -1;0; -1
201900042219;138 226 773;A01;1;1;1;1;1972;0;1;8; -1; -1;0; -1
201900042219;138 226 774;B01;1;1;1;1;1987;0;2;8; -1; -1;0; -1
201900042219;138 226 774;B01;2;2;4;2;1991;0;2;8; -1; -1;0; -1
201900042220;138 226 772;D01;10;3;4;1;1970;0;8; -1; -1;1;9;1
201900042276;138 226 653;B01;1;1;3;1;1985;9;2;8; -1; -1;0; -1
