Num_Acc;id_vehicule;num_veh;senc;catv;obs;obsm;choc;manv;motor;occutc
202400023066;155 741 156;A01;2;7;0;2;1;1;1;
202400023066;155 741 159;B01;1;50;0;0;4;14;3;
202400023120;155 741 051;A01;1;7;0;2;6;2;1;
202400023120;155 741 053;Z01;1;30;0;2;1;2;0;
202400023121;155 741 046;A01;1;10;0;2;4;26;1;
202400023121;155 741 048;Z01;1;2;0;2;4;26;1;
202400023343;155 740 653;A01;3;7;1;0;2;1;1;
202400023343;155 740 654;B01;2;2;0;0;4;23;1;
202400023388;155 740 565;A01;1;7;0;2;3;15;1;
202400023388;155 740 567;B01;2;2;0;2;1;1;1;
202400023389;155 740 563;A01;2;37;0;1;1;1;1;1
202400023483;155 740 398;A01;2;7;0;2;3;15;1;
202400023483;155 740 399;B01;2;2;0;2;2;17;1;
202400023529;155 740 313;A01;1;7;0;0;9;1;1;
202400023599;155 740 183;A01;1;37;0;1;1;1;1;1
202400023601;155 740 176;A01;3;1;0;0;1;1;5;
202400023977;155 739 516;A01;1;7;13;2;1;13;1;
202400023977;155 739 519;B01;1;7;0;2;2;23;1;
202400024214;155 739 102;A01;1;7;0;2;3;1;1;
202400024214;155 739 107;B01;3;7;0;2;2;1;1;
202400024364;155 738 852;A01;1;2;0;1;1;1;1;
202400024674;155 738 312;A01;1;1;0;2;7;19;5;
202400024674;155 738 313;B01;2;34;0;2;1;1;1;
202400024675;155 738 310;A01;2;7;0;9;2;16;1;
202400024675;155 738 311;B01;1;50;0;2;1;2;3;
202400024676;155 738 307;C01;1;7;0;9;6;24;1;
202400024676;155 738 308;A01;1;7;0;2;3;15;1;
202400024676;155 738 309;B01;2;30;1;2;1;1;1;
202400024677;155 738 305;A01;1;2;0;2;5;9;1;
202400024677;155 738 306;Z01;1;7;0;2;5;0;0;
202400024748;155 738 182;A01;1;2;0;1;1;1;1;
202400024886;155 737 954;A01;2;7;0;2;3;9;1;
202400024886;155 737 955;B01;1;2;0;2;7;1;1;
202400025701;155 736 468;A01;3;7;0;2;6;14;1;
202400025701;155 736 469;B01;3;50;0;2;1;14;3;
202400025731;155 736 417;A01;1;50;0;2;1;19;3;
202400025731;155 736 420;B01;1;1;0;2;7;1;5;
202400025837;155 736 235;A01;1;7;2;0;1;0;1;
202400025958;155 736 019;A01;1;7;0;2;2;19;1;
202400025958;155 736 022;B01;1;2;0;2;1;1;1;
202400025965;155 736 004;A01;1;10;0;2;7;12;1;
202400025965;155 736 008;B01;1;33;0;2;1;1;1;
202400025965;155 736 011;C01;1;7;0;2;6;1;1;
202400026099;155 735 757;B01;1;2;0;2;4;1;1;
202400026099;155 735 760;A01;1;2;0;2;1;1;1;
202400026100;155 735 750;A01;1;7;16;0;6;11;1;
202400026100;155 735 754;B01;2;2;0;2;7;1;1;
202400026155;155 735 654;A01;3;50;0;1;1;1;3;
202400026371;155 735 289;A01;3;7;0;1;3;15;1;
202400026420;155 735 198;B01;2;1;0;2;0;19;5;
202400026420;155 735 199;A01;1;10;0;2;0;1;1;
202400026425;155 735 189;Z01;3;50;0;1;1;1;3;
202400026426;155 735 187;A01;1;30;12;0;8;1;1;
202400026616;155 734 860;A01;1;50;0;0;0;1;3;
202400026617;155 734 858;A01;2;50;0;2;7;17;3;
202400026617;155 734 859;B01;2;7;0;2;3;15;1;
202400026618;155 734 857;A01;3;2;0;0;0;1;0;
202400026619;155 734 856;A01;3;50;14;0;1;1;3;
202400026620;155 734 854;B01;2;7;0;2;3;13;1;
202400026620;155 734 855;A01;1;7;0;2;3;1;1;
202400026621;155 734 852;A01;1;7;0;9;8;17;1;
202400026621;155 734 853;B01;2;32;0;2;5;1;1;
202400026735;155 734 650;A01;2;30;0;2;1;3;1;
202400026735;155 734 652;B01;1;7;0;9;5;15;1;
202400027026;155 734 130;B01;3;7;0;2;6;1;1;
202400027026;155 734 131;A01;3;7;0;2;1;19;1;
202400027026;155 734 132;C01;3;7;0;2;4;23;1;
202400027027;155 734 128;A01;2;30;0;2;8;1;1;
202400027027;155 734 129;B01;2;10;0;2;4;1;1;
202400027140;155 733 913;A01;2;2;0;2;1;26;3;
202400027140;155 733 915;B01;1;7;0;2;2;0;1;
202400027142;155 733 910;B01;2;2;0;2;1;1;1;
202400027142;155 733 911;A01;1;7;0;2;2;15;1;
202400027270;155 733 691;A01;1;7;0;2;5;1;1;
202400027270;155 733 692;B01;1;1;0;2;2;2;5;
202400027273;155 733 687;A01;3;50;0;2;2;9;3;
202400027273;155 733 689;B01;1;7;0;2;7;1;1;
202400027275;155 733 684;B01;1;33;0;2;1;21;1;
202400027275;155 733 686;A01;2;10;0;2;1;15;1;
202400027276;155 733 682;A01;1;2;0;0;0;26;1;
202400027309;155 733 622;B01;1;2;1;2;2;1;1;
202400027309;155 733 624;A01;1;7;0;2;3;20;1;
202400027311;155 733 619;A01;2;7;9;0;6;26;2;
202400027316;155 733 612;A01;1;7;0;2;3;15;1;
202400027316;155 733 615;B01;2;2;0;2;2;1;1;
202400027318;155 733 607;A01;1;7;0;2;7;1;2;
202400027318;155 733 609;B01;2;50;0;2;1;9;3;
202400027759;155 732 849;Z01;3;2;0;1;0;0;0;
202400028040;155 732 354;A01;3;7;8;9;1;1;1;
202400028045;155 732 348;A01;1;50;0;2;8;19;3;
202400028045;155 732 351;B01;1;7;0;2;1;1;3;
202400028048;155 732 342;A01;2;30;0;1;1;13;1;
202400028133;155 732 199;A01;1;30;12;2;7;11;1;
202400028133;155 732 201;B01;2;7;0;2;2;21;0;
202400028194;155 732 091;B01;1;7;0;2;2;2;1;
202400028194;155 732 093;A01;1;2;0;0;6;0;1;
202400028233;155 732 032;A01;1;32;0;2;7;17;1;
202400028233;155 732 035;B01;1;7;0;9;2;19;1;
202400028297;155 731 923;B01;3;2;0;2;1;15;1;
202400028297;155 731 927;A01;3;7;0;2;7;1;0;
202400028602;155 731 407;A01;1;7;0;2;0;9;1;
202400028602;155 731 408;B01;1;2;0;2;1;1;3;
202400028616;155 731 382;B01;3;7;0;2;3;26;1;
202400028616;155 731 383;A01;3;30;0;2;2;15;1;
202400028874;155 730 936;A01;0;7;0;9;2;1;1;
202400028874;155 730 937;B01;0;80;1;0;4;0;3;
202400028919;155 730 859;A01;2;7;0;2;7;17;1;
202400028919;155 730 860;B01;2;2;0;2;8;1;1;
202400029085;155 730 561;A01;3;10;0;2;3;15;1;
202400029085;155 730 563;B01;1;10;0;2;3;23;1;
202400029212;155 730 325;A01;2;10;0;2;3;15;1;
202400029212;155 730 326;B01;1;2;0;2;1;1;1;
202400029323;155 730 136;B01;1;7;0;2;3;9;1;
202400029323;155 730 139;A01;1;2;0;2;2;1;1;
202400029338;155 730 109;A01;1;2;0;0;0;2;1;
202400029578;155 729 672;A01;3;7;0;2;1;15;1;
202400029578;155 729 675;B01;3;50;0;2;1;1;3;
202400029826;155 729 235;B01;3;2;0;2;7;9;1;
202400029826;155 729 239;A01;1;7;0;2;0;0;0;
202400030083;155 728 792;A01;2;30;0;2;7;1;1;
202400030083;155 728 794;Z01;3;7;0;2;7;0;0;
202400030086;155 728 789;A01;1;33;0;0;0;13;1;
202400030197;155 728 582;A01;2;3;0;1;1;1;1;
202400030420;155 728 190;A01;2;7;0;1;3;1;1;
202400030421;155 728 188;A01;2;7;0;9;2;0;1;
202400030421;155 728 189;B01;1;50;0;2;7;0;3;
202400030422;155 728 186;A01;1;7;0;2;7;15;1;
202400030422;155 728 187;B01;2;2;0;2;1;1;1;
202400030631;155 727 843;A01;1;10;4;0;1;1;1;
202400030649;155 727 806;A01;2;7;0;2;2;0;1;
202400030649;155 727 807;B01;1;7;0;2;1;0;1;
202400030680;155 727 756;A01;1;50;0;0;0;1;3;
202400030682;155 727 752;A01;1;7;0;2;1;2;1;
202400030682;155 727 753;B01;1;7;0;2;4;2;1;
202400030928;155 727 319;B01;1;10;0;2;3;1;0;
202400030928;155 727 321;A01;1;7;0;2;1;19;2;
202400031002;155 727 177;B01;1;2;0;2;7;10;1;
202400031002;155 727 179;A01;2;7;0;2;3;1;1;
202400031164;155 726 891;A01;1;2;0;2;1;1;1;
202400031164;155 726 892;B01;2;7;0;2;3;15;1;
202400031223;155 726 782;A01;1;7;0;0;7;6;1;
202400031223;155 726 783;B01;2;2;0;2;1;1;1;
202400031286;155 726 664;B01;2;2;0;2;7;1;1;
202400031286;155 726 665;A01;1;7;0;9;3;9;1;
202400031572;155 726 159;A01;2;7;0;2;5;13;1;
202400031572;155 726 161;B01;1;2;0;2;8;16;1;
202400031576;155 726 152;A01;1;7;0;2;8;19;1;
202400031576;155 726 156;B01;1;7;0;2;1;1;1;
202400031619;155 726 083;B01;1;7;0;0;8;5;1;
202400031619;155 726 086;A01;2;10;0;0;0;5;1;
202400031622;155 726 077;A01;2;7;0;0;1;1;1;
202400031622;155 726 078;B01;1;7;0;0;1;0;1;
202400031655;155 726 021;A01;1;30;0;0;7;1;1;
202400031725;155 725 894;B01;2;30;0;2;1;1;1;
202400031725;155 725 897;A01;0;30;0;2;1;16;1;
202400031728;155 725 883;C01;3;7;0;2;3;24;1;
202400031728;155 725 885;D01;3;7;0;2;3;24;1;
202400031728;155 725 888;A01;2;7;1;2;3;13;1;
202400031728;155 725 891;B01;1;32;0;2;1;1;1;
202400031967;155 725 442;A01;2;7;8;0;2;13;1;
202400032058;155 725 269;A01;1;7;0;2;3;9;1;
202400032058;155 725 271;B01;1;2;0;2;7;16;1;
202400032060;155 725 266;A01;3;7;0;0;1;13;1;
202400032062;155 725 262;A01;1;2;0;2;9;1;1;
202400032062;155 725 264;B01;1;7;0;2;8;16;1;
202400032327;155 724 786;A01;1;7;0;9;7;16;1;
202400032327;155 724 787;B01;1;2;0;2;1;1;1;
202400032328;155 724 784;A01;2;7;0;2;1;5;1;
202400032328;155 724 785;B01;1;7;0;2;1;1;1;
202400032487;155 724 507;A01;2;7;0;2;7;16;1;
202400032487;155 724 508;B01;2;2;0;2;1;1;1;
202400032488;155 724 504;A01;1;30;0;2;3;1;3;
202400032488;155 724 505;B01;1;7;0;2;2;14;1;
202400032488;155 724 506;C01;1;7;0;2;8;0;1;
202400032489;155 724 502;A01;2;7;0;2;7;12;1;
202400032489;155 724 503;B01;2;2;0;2;8;1;1;
202400032547;155 724 404;A01;1;30;0;0;0;1;1;
202400032548;155 724 402;B01;1;7;0;2;8;19;1;
202400032548;155 724 403;A01;3;7;0;2;1;19;1;
202400032660;155 724 216;A01;1;7;0;2;3;0;1;
202400032660;155 724 217;B01;2;7;0;2;3;0;1;
202400032719;155 724 108;Z01;2;7;0;2;0;0;0;
202400032719;155 724 109;A01;2;50;0;2;0;0;3;
202400032722;155 724 103;A01;1;7;1;0;0;22;1;
202400032722;155 724 104;B01;1;2;0;2;8;22;1;
202400032724;155 724 100;A01;1;2;0;0;0;1;1;
202400032727;155 724 097;A01;1;30;0;0;7;26;1;
202400032785;155 724 002;A01;1;7;0;2;1;0;1;
202400032785;155 724 004;B01;2;7;0;2;3;0;1;
202400032789;155 723 997;A01;0;33;1;0;1;14;1;
202400032789;155 723 999;B01;0;7;0;2;2;23;1;
202400032887;155 723 821;A01;1;7;0;2;3;1;1;
202400032887;155 723 823;B01;2;2;0;2;1;1;1;
202400033049;155 723 544;A01;1;2;0;2;1;0;1;
202400033049;155 723 545;B01;2;7;6;2;3;1;1;
202400033056;155 723 531;A01;2;7;0;2;7;1;1;
202400033056;155 723 532;B01;1;7;0;2;1;1;1;
202400033163;155 723 336;A01;1;30;0;0;0;14;1;
202400033166;155 723 332;A01;1;30;0;9;1;9;1;
202400033170;155 723 325;A01;1;7;0;2;5;15;1;
202400033170;155 723 328;B01;2;33;0;2;1;1;1;
202400033426;155 722 873;A01;2;7;0;2;3;13;1;
202400033426;155 722 877;B01;1;7;0;2;3;1;1;
202400033426;155 722 879;C01;1;10;0;2;1;1;1;
202400033536;155 722 678;A01;1;50;0;2;1;5;3;
202400033536;155 722 681;B01;2;7;0;2;2;23;1;
202400033679;155 722 450;A01;1;7;0;2;5;15;1;
202400033679;155 722 455;B01;1;32;0;2;3;2;1;
202400033883;155 722 092;A01;1;2;0;2;1;2;1;
202400033883;155 722 096;B01;1;7;0;2;4;16;1;
202400033955;155 721 965;A01;1;30;0;0;0;0;1;
202400034223;155 721 483;A01;1;10;0;2;3;13;1;
202400034223;155 721 485;B01;2;34;0;2;1;13;1;
202400034393;155 721 184;A01;0;31;0;9;1;2;1;
202400034393;155 721 185;B01;0;1;0;0;8;2;5;
202400034397;155 721 177;A01;1;10;0;2;2;15;1;
202400034397;155 721 178;B01;2;33;0;2;1;1;1;
202400034397;155 721 180;C01;2;33;0;2;1;1;1;
202400034444;155 721 088;A01;1;2;0;0;0;26;1;
202400034472;155 721 034;A01;1;7;0;1;2;1;1;
202400034475;155 721 029;A01;1;10;0;1;6;1;1;
202400034685;155 720 660;A01;3;7;0;2;2;1;1;
202400034685;155 720 662;B01;3;1;0;2;1;1;5;
202400034687;155 720 657;A01;2;7;0;1;2;1;1;
202400034690;155 720 653;A01;2;7;0;9;1;9;0;
202400034690;155 720 654;B01;1;2;0;2;6;23;1;
202400034692;155 720 648;B01;2;2;0;2;7;1;1;
202400034692;155 720 650;A01;1;7;0;2;1;9;2;
202400034694;155 720 643;A01;1;30;0;2;8;2;1;
202400034694;155 720 645;B01;1;7;0;2;3;2;1;
202400034751;155 720 547;A01;1;7;0;2;5;1;1;
202400034751;155 720 548;B01;1;50;0;2;8;1;3;
202400034754;155 720 541;A01;1;10;0;9;3;15;1;
202400034754;155 720 543;B01;1;2;0;2;1;1;1;
202400034755;155 720 539;A01;2;30;0;0;0;1;1;
202400034758;155 720 534;A01;2;7;0;2;8;1;1;
202400034758;155 720 536;B01;1;2;0;2;1;1;1;
202400034968;155 720 173;A01;1;7;13;0;0;0;0;
202400035003;155 720 098;B01;1;30;0;2;1;1;1;
202400035003;155 720 099;A01;2;50;0;2;1;15;3;
202400035004;155 720 096;B01;2;2;0;2;1;1;1;
202400035004;155 720 097;A01;2;7;0;2;2;15;1;
202400035109;155 719 909;B01;1;1;0;2;8;2;5;
202400035109;155 719 911;A01;1;7;0;2;5;2;1;
202400035115;155 719 900;B01;2;10;0;2;2;16;1;
202400035115;155 719 905;A01;2;50;0;2;1;18;3;
202400035119;155 719 892;A01;3;7;0;2;2;13;1;
202400035119;155 719 895;B01;2;7;0;2;2;26;1;
202400035284;155 719 594;A01;1;30;12;0;1;1;1;
202400035307;155 719 560;A01;1;7;0;2;1;15;1;
202400035307;155 719 563;B01;1;2;0;2;1;15;1;
202400035310;155 719 553;A01;2;7;0;2;7;2;1;
202400035310;155 719 556;B01;2;2;0;2;8;2;1;
202400035695;155 718 836;A01;2;7;0;2;2;15;1;
202400035695;155 718 837;B01;2;2;0;2;1;1;1;
202400035760;155 718 734;A01;1;30;0;0;8;9;1;
202400035765;155 718 725;A01;1;50;0;2;1;1;3;
202400035765;155 718 727;B01;1;7;0;2;4;1;1;
202400035771;155 718 717;B01;2;7;0;2;1;9;1;
202400035771;155 718 719;A01;1;2;0;2;3;9;0;
202400035777;155 718 707;B01;1;7;0;2;1;26;1;
202400035777;155 718 709;A01;1;7;0;2;7;15;1;
202400035780;155 718 698;B01;1;14;0;2;4;2;1;
202400035780;155 718 700;C01;1;7;0;2;1;2;1;
202400035780;155 718 704;A01;1;7;0;2;1;2;1;
202400035785;155 718 694;A01;1;30;0;0;0;26;1;
202400035812;155 718 647;B01;2;7;0;2;3;15;1;
202400035812;155 718 649;A01;2;32;0;2;1;17;1;
202400035816;155 718 642;A01;1;7;0;2;0;13;1;
202400035816;155 718 643;B01;2;2;0;2;1;1;1;
202400035820;155 718 636;B01;2;2;0;2;1;1;1;
202400035820;155 718 639;A01;2;10;0;2;2;15;1;
202400036017;155 718 299;A01;1;7;2;0;1;26;1;
202400036017;155 718 300;B01;2;7;12;0;0;0;1;
202400036053;155 718 233;A01;1;33;0;2;1;0;1;
202400036053;155 718 234;B01;1;7;0;2;8;0;1;
202400036061;155 718 220;C01;3;7;0;0;7;23;1;
202400036061;155 718 221;B01;3;7;1;2;3;23;1;
202400036061;155 718 222;A01;3;7;0;2;3;13;1;
202400036125;155 718 097;B01;1;7;0;2;0;0;0;
202400036125;155 718 099;A01;3;30;0;2;6;15;1;
202400036127;155 718 095;A01;3;7;13;0;0;14;1;
202400036292;155 717 794;A01;3;7;14;2;1;1;1;
202400036292;155 717 795;B01;3;50;14;2;7;0;3;
202400036315;155 717 758;B01;1;2;0;2;1;1;1;
202400036315;155 717 760;A01;2;7;0;2;2;15;1;
202400036381;155 717 647;A01;3;7;0;2;3;15;0;
202400036381;155 717 648;B01;3;50;0;2;3;1;3;
202400036384;155 717 643;B01;1;7;0;2;5;1;1;
202400036384;155 717 644;A01;1;30;0;2;1;16;1;
202400036387;155 717 637;B01;2;2;0;2;1;1;1;
202400036387;155 717 639;A01;2;2;0;2;7;1;1;
202400036667;155 717 123;A01;1;7;0;1;3;26;1;
202400036774;155 716 936;A01;3;36;0;0;1;0;1;
202400036774;155 716 937;B01;3;31;0;0;4;0;1;
202400036927;155 716 663;A01;2;30;0;2;1;15;1;
202400036927;155 716 664;B01;1;30;0;2;1;1;1;
202400037081;155 716 397;B01;1;7;16;0;8;1;1;
202400037081;155 716 401;A01;3;30;0;2;1;19;1;
202400037381;155 715 862;A01;1;7;13;0;9;0;2;
202400037813;155 715 131;A01;3;30;0;0;0;1;1;
202400037815;155 715 127;A01;3;30;0;2;1;13;1;
202400037815;155 715 129;B01;3;10;0;2;1;1;1;
202400037845;155 715 073;A01;1;7;0;9;2;1;1;
202400037845;155 715 076;B01;2;2;0;2;1;1;1;
202400038294;155 714 260;A01;3;2;13;0;7;23;1;
202400038502;155 713 886;A01;3;7;0;0;1;26;1;
202400038505;155 713 882;B01;3;99;0;2;0;0;0;
202400038505;155 713 883;A01;3;7;0;2;1;15;1;
202400038507;155 713 875;A01;1;7;0;2;0;2;1;
202400038507;155 713 878;B01;1;50;0;2;0;1;3;
202400038677;155 713 595;B01;2;7;0;2;7;5;1;
202400038677;155 713 596;A01;1;15;0;2;1;5;1;
202400038749;155 713 460;B01;1;50;0;2;8;9;3;
202400038749;155 713 462;A01;1;7;0;2;7;14;2;
202400038752;155 713 456;A01;2;7;0;2;2;15;1;
202400038752;155 713 458;B01;1;33;0;2;1;1;1;
202400038754;155 713 452;A01;1;30;0;2;1;1;1;
202400038754;155 713 453;Y01;2;1;0;2;1;1;5;
202400038756;155 713 449;A01;2;30;0;2;1;15;1;
202400038756;155 713 450;B01;1;80;0;2;1;1;3;
202400038924;155 713 171;B01;2;2;0;2;1;0;1;
202400038924;155 713 172;A01;1;10;0;2;2;0;1;
202400039331;155 712 459;A01;2;7;0;2;4;1;1;
202400039331;155 712 461;B01;2;10;0;2;1;1;1;
202400039639;155 711 923;B01;2;7;0;9;1;1;1;
202400039639;155 711 928;A01;1;1;0;2;8;19;5;
202400039645;155 711 913;A01;1;7;0;2;3;16;1;
202400039645;155 711 914;B01;1;2;0;2;3;16;1;
202400039815;155 711 613;A01;1;7;0;2;3;1;1;
202400039815;155 711 614;B01;2;7;0;2;3;1;1;
202400039822;155 711 597;B01;2;2;0;0;0;0;1;
202400039822;155 711 598;A01;1;7;0;9;8;15;1;
202400040023;155 711 244;A01;0;7;0;0;2;0;1;
202400040187;155 710 948;A01;1;30;0;0;7;21;1;
202400040511;155 710 375;A01;1;30;0;2;7;14;1;
202400040511;155 710 377;B01;1;7;0;2;1;1;2;
202400040514;155 710 371;A01;1;1;0;9;0;26;5;
202400040517;155 710 366;A01;1;31;0;2;1;1;1;
202400040517;155 710 368;B01;1;7;0;2;5;1;1;
202400040520;155 710 360;A01;1;30;0;2;0;18;1;
202400040520;155 710 362;B01;2;7;0;2;3;15;1;
202400040534;155 710 336;A01;3;7;0;9;2;17;1;
202400040534;155 710 338;B01;3;2;0;2;4;15;1;
202400040537;155 710 330;A01;3;50;0;2;1;1;3;
202400040537;155 710 333;B01;3;80;0;2;4;1;3;
202400040624;155 710 181;B01;1;10;0;2;3;1;1;
202400040624;155 710 183;A01;1;30;0;2;1;1;1;
202400040627;155 710 175;A01;2;2;0;2;0;12;1;
202400040627;155 710 178;B01;2;7;0;2;7;1;2;
202400040631;155 710 169;A01;1;30;0;0;8;1;1;
202400040783;155 709 905;A01;3;2;0;0;7;0;1;
202400040932;155 709 645;A01;1;10;0;2;2;0;1;
202400040932;155 709 647;B01;1;2;0;2;0;0;1;
202400041058;155 709 396;Z01;2;7;0;2;7;2;0;
202400041058;155 709 398;B01;2;2;0;2;8;2;1;
202400041063;155 709 386;B01;3;1;0;2;0;0;5;
202400041063;155 709 389;A01;3;30;0;2;1;17;1;
202400041064;155 709 385;Z01;2;7;0;2;0;19;0;
202400041064;155 709 390;B01;1;2;0;2;0;1;0;
202400041068;155 709 376;A01;1;7;0;2;3;15;1;
202400041068;155 709 382;B01;2;2;0;2;1;1;1;
202400041072;155 709 371;A01;1;50;0;0;0;1;3;
202400041079;155 709 360;A01;2;2;0;2;8;1;1;
202400041079;155 709 362;B01;1;7;0;2;3;1;2;
202400041492;155 708 652;A01;2;7;0;9;3;15;1;
202400041492;155 708 655;B01;1;2;0;2;1;1;1;
202400041496;155 708 646;A01;1;33;0;2;1;2;1;
202400041496;155 708 648;B01;1;7;0;2;4;2;1;
202400041500;155 708 640;A01;3;10;0;2;3;15;0;
202400041500;155 708 641;B01;3;2;0;2;1;1;1;
202400041655;155 708 366;A01;1;7;11;1;3;15;0;
202400041715;155 708 254;A01;3;36;0;0;9;10;1;
202400041731;155 708 222;B01;3;2;0;2;2;17;1;
202400041731;155 708 225;A01;3;7;0;2;6;15;1;
202400041733;155 708 219;B01;2;50;0;2;1;1;3;
202400041733;155 708 221;A01;1;7;0;2;1;1;1;
202400041905;155 707 929;B01;1;1;0;2;1;19;5;
202400041905;155 707 933;A01;1;7;0;2;3;1;1;
202400041908;155 707 924;B01;1;2;0;2;1;1;0;
202400041908;155 707 928;A01;1;7;0;2;3;15;0;
202400041964;155 707 829;A01;3;10;0;2;1;1;1;
202400041964;155 707 832;B01;3;1;0;2;1;1;5;
202400041968;155 707 823;A01;1;7;0;2;1;15;1;
202400041968;155 707 826;B01;1;2;0;2;7;15;1;
202400042271;155 707 299;B01;0;2;0;2;1;1;0;
202400042271;155 707 301;A01;0;7;0;2;3;15;1;
202400042312;155 707 233;A01;2;7;0;9;2;19;1;
202400042312;155 707 236;B01;1;2;0;2;1;1;1;
202400042417;155 707 042;A01;2;7;0;2;1;26;1;
202400042417;155 707 045;B01;1;2;0;2;7;1;3;
202400042419;155 707 034;B01;1;2;0;2;8;9;1;
202400042419;155 707 037;A01;1;7;0;2;5;14;1;
202400042423;155 707 029;A01;1;7;0;2;0;1;0;
202400042423;155 707 032;B01;1;32;12;2;4;1;1;
202400042426;155 707 024;A01;1;2;0;2;2;0;3;
202400042426;155 707 025;B01;2;7;0;2;1;0;1;
202400042429;155 707 020;B01;2;7;0;2;4;1;1;
202400042429;155 707 021;A01;2;31;0;2;1;1;1;
202400042831;155 706 343;B01;1;7;0;2;2;1;2;
202400042831;155 706 344;A01;3;1;0;2;1;9;5;
202400042832;155 706 341;A01;1;30;0;2;3;1;1;
202400042832;155 706 342;B01;1;7;0;2;5;16;1;
202400043023;155 706 024;A01;1;7;0;9;1;0;1;
202400043023;155 706 026;C01;1;1;0;0;4;1;5;
202400043023;155 706 028;D01;1;1;0;0;4;1;5;
202400043023;155 706 029;B01;1;1;0;0;4;1;5;
202400043065;155 705 955;A01;1;7;0;2;2;15;1;
202400043065;155 705 957;B01;2;33;0;2;8;1;1;
202400043118;155 705 862;A01;1;10;0;2;3;15;1;
202400043118;155 705 866;B01;2;2;1;0;8;1;3;
202400043243;155 705 635;B01;1;1;0;2;8;9;5;
202400043243;155 705 638;A01;1;7;0;2;2;9;1;
202400043468;155 705 221;A01;1;7;0;2;3;1;1;
202400043468;155 705 226;B01;1;31;0;2;2;2;1;
202400043593;155 704 997;C01;2;7;0;2;1;1;1;
202400043593;155 704 999;B01;2;7;0;2;1;1;1;
202400043593;155 705 003;A01;1;16;0;2;1;13;1;
202400043646;155 704 900;A01;1;7;0;9;8;15;1;
202400043646;155 704 902;B01;2;50;0;2;1;1;3;
202400043650;155 704 894;A01;2;7;0;2;3;9;1;
202400043650;155 704 895;B01;1;50;0;2;2;1;3;
202400043653;155 704 889;A01;2;7;0;2;7;16;1;
202400043653;155 704 891;B01;2;2;0;2;1;1;1;
202400043657;155 704 883;A01;1;7;0;2;2;15;1;
202400043657;155 704 886;B01;2;50;0;2;1;1;3;
202400043660;155 704 877;B01;2;10;0;2;3;1;1;
202400043660;155 704 881;A01;1;30;0;2;1;26;1;
202400043739;155 704 720;A01;1;2;0;2;2;5;1;
202400043739;155 704 723;B01;1;10;0;2;7;9;1;
202400044002;155 704 300;A01;3;14;8;0;1;16;1;
202400044116;155 704 102;A01;0;7;0;2;1;0;1;
202400044116;155 704 106;B01;0;2;0;2;1;16;0;
202400044179;155 703 994;A01;2;50;0;2;7;15;3;
202400044179;155 703 996;B01;1;7;0;2;1;1;1;
202400044192;155 703 973;A01;3;10;0;0;9;1;1;
202400044193;155 703 972;A01;1;7;0;2;3;1;1;
202400044193;155 703 974;B01;1;7;0;2;3;1;1;
202400044262;155 703 846;A01;2;7;0;2;3;1;1;
202400044262;155 703 849;B01;1;7;0;2;1;5;1;
202400044270;155 703 829;B01;1;1;0;2;4;1;5;
202400044270;155 703 831;A01;1;7;0;2;3;1;2;
202400044274;155 703 821;A01;1;2;0;2;1;1;1;
202400044274;155 703 824;B01;3;2;0;2;1;1;1;
202400044516;155 703 388;C01;2;2;0;9;7;2;1;
202400044516;155 703 390;A01;2;50;0;9;1;2;3;
202400044516;155 703 392;B01;2;1;0;9;8;1;5;
202400044519;155 703 385;A01;2;10;0;1;0;1;1;
202400044884;155 702 755;A01;1;7;0;2;1;9;0;
202400044884;155 702 757;B01;1;2;0;2;1;1;0;
202400044916;155 702 698;A01;1;10;0;1;2;26;1;
202400044980;155 702 575;A01;3;30;0;2;1;1;1;
202400044980;155 702 579;B01;1;7;0;2;2;1;1;
202400044986;155 702 567;B01;2;2;0;2;1;1;1;
202400044986;155 702 570;A01;2;7;0;9;3;15;1;
202400044992;155 702 557;A01;3;30;14;0;1;1;1;
202400044998;155 702 541;A01;1;7;14;2;1;1;1;
202400044998;155 702 545;B01;1;7;0;2;4;1;1;
202400044998;155 702 547;C01;1;7;0;2;0;0;1;
202400045160;155 702 254;A01;1;7;0;2;6;15;1;
202400045160;155 702 257;B01;2;34;0;2;2;21;1;
202400045188;155 702 201;A01;3;36;0;2;3;13;1;
202400045188;155 702 206;B01;3;31;0;2;1;1;1;
202400045406;155 701 827;A01;3;7;0;2;8;15;1;
202400045406;155 701 828;B01;3;33;0;2;1;1;1;
202400045534;155 701 598;A01;1;30;0;0;0;1;1;
202400045535;155 701 592;A01;1;13;0;2;4;1;1;
202400045535;155 701 594;B01;1;10;0;2;4;15;1;
202400045542;155 701 581;A01;2;7;0;2;7;15;1;
202400045542;155 701 585;B01;2;2;0;2;1;26;1;
202400045543;155 701 580;B01;1;33;0;2;7;1;1;
202400045543;155 701 589;A01;1;30;0;2;1;16;1;
202400045546;155 701 572;B01;2;2;0;2;7;0;1;
202400045546;155 701 575;A01;2;7;0;9;8;15;2;
202400045991;155 700 787;A01;1;30;0;0;0;1;1;
202400046089;155 700 616;B01;1;1;0;2;7;1;5;
202400046089;155 700 618;Z01;2;7;0;2;1;16;1;
202400046576;155 699 733;A01;1;50;0;2;8;1;3;
202400046576;155 699 734;B01;2;7;0;2;1;15;1;
202400046577;155 699 729;A01;1;7;0;2;1;2;1;
