Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
202400020087;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;3;380;1;; -1;1;0;1;50
202400020138;2;ROUTE NATIONALE 1;0;;2;4;0;1;0;620;1;; -1;2;0;1;90
202400020145;2;1; -1;;2;2;0;1;253;980;1;;7;1;0;1;50
202400020186;3;BADUEL (ROUTE DE);0;;2;2;0;1;3;900;1;; -1;1;0;1;50
202400020190;3;CABASSOU (ROUTE DE);0;;2;2;0;1;0;20;1;; -1;1;0;1;50
202400020193;6;FLAMBOYANTS (RUE DES);0;; -1; -1;0;1; -1; -1;1;; -1;1;0;6;30
202400020219;4;GOINET (LIEUTENANT);0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202400020219;4;JUILLET (RUE DU 14);0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202400020223;4;BARTHELEMY (RENE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400020426;4;UNIVERSITE CHICAGO (RUE DE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;30
202400020598;2;1;0;A;2;2;0;1;52;150;1;; -1;1;0;1;80
202400020886;4;ZONE COLLERY I OU II;0;;2;2;0;2; -1; -1;1;; -1;1;0;1;50
202400020887;3;CABASSOU (ROUTE DE);0;;2;2;0;1;0;330;1;; -1;1;0;1;50
202400020888;4;CONSTANT CHLORE(RUE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400021127;3;.;0;;2;2;0;1;7;100;2;; -1;1;9;1;50
202400021142;3;4;0;N;2;2;0;1;7;140;1;; -1;1;0;1; -1
202400021142;3;; -1;;2; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202400021151;3;; -1;;2;2;0;1;4;410;1;; -1;1;0;1; -1
202400021151;3;; -1;;2; -1; -1;1;7;170;1;; -1;1;0;1; -1
202400021159;2;1;0;;2;2;0;1;15;290;1;;7;1;0;1;80
202400021159;2;; -1;;2; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202400021229;4;ROBERT VIGNON (RUE);0;;2;2;0;1; -1; -1;1;; -1;1;0;8;50
202400021239;3;MONTABO (ROUTE DE) 1;0;;2;2;1;3;1;240;1;; -1;1;0;1;50
202400021243;3;CABASSOU (ROUTE DE);0;;2;2;0;1;0;480;1;; -1;1;0;1;50
202400021243;3;JASMIN(LOTISSEMENT);0;;2;2;3;1; -1; -1;1;; -1;1;0;1;50
202400021595;3;24; -1;;2;2;0;1;9;560;1;; -1;1;0;1;80
202400021675;3;FELIX EBOUE(ROCADE);0;;2;2;0;1;2;120;1;; -1;1;0;1;50
202400021677;3;LA ROSERAIE(CITE);0;;2;2;0;1; -1; -1;1;; -1;2;0;1;50
202400021677;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;2;650;1;; -1;2;0;1;50
202400021740;2;CRIQUE FOUILLEE (ROND POINT);0;;1;2;1;1;4;99;2;; -1;9;0;1;90
202400021742;3;BADUEL (ROUTE DE);0;;2;2;0;1;4;92;2;; -1;1;0;1;50
202400022002;4;MANGO (ROUTE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;30
202400022002;4;MANGO (ROUTE);0;;2;2;0;1; -1; -1;1;; -1;1;0;6;30
202400022007;4;ESTREES (AVENUE D');0;;2;2;0;1; -1; -1;1;; -1;1;0;3;50
202400022007;4;GIPPET (DOCTEUR);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400022010;3;KET TAI (CARREFOUR);0;;2;2;0;1;0;840;1;; -1;1;8;1;50
202400022014;3;SUZINI (CARREFOUR);0;;2;2;0;1;4;620;3;; -1;1;0;1;50
202400022017;2;ROUTE NATIONALE 1;0;;3;4;1;1;4;0;1;; -1;2;0;1;90
202400022248;2;GIRATOIRE MARINGOUINS;0;;1;2;0;1;3;0;3;; -1;8;0;1;50
202400022251;4;MERE THERESA (rue);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400022510;4;PICHEVIN (DAVID);0;;2;2;0;1; -1; -1;1;; -1;1;0;8;50
202400022510;4;VOLTAIRE(AVENUE);0;;1;2;0;1; -1; -1;1;; -1;1;0;1;50
202400022768;3;FELIX EBOUE(ROCADE);0;;2;2;0;3;1;800;1;; -1;1;0;1;50
202400022769;4;TROUBIRAN (CHEMIN DE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400022977;4;CATAYEE (JUSTIN);0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202400022977;4;LIBERTE (AVENUE DE LA);0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202400022980;4;EAU-LISETTE (CITE);0;;1;2;0;1; -1; -1;1;; -1;1;0;1;50
202400022981;3;CABASSOU (ROUTE DE);0;;2;2;0;1;0;670;1;; -1;1;0;1;50
202400023030;2;1; -1;N;2;2;0;1;168;100;1;; -1;2;0;1;80
202400023032;2;1; -1;;2;2;0;1;110;700;1;;5,5;2;0;1;80
202400023066;3;11;0;D;2;2;0;1;7;870;1;; -1;1;0;1;80
202400023120;4;TOUSSAINT LOUVERTURE (rue);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400023121;3;MADELEINE (ROUTE DE LA);0;; -1;1;0;1;1;750;1;; -1;1;0;1;50
202400023343;4;; -1;;2;2;0;1; -1; -1;1;; -1;1;0;1;80
202400023388;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;3;520;1;; -1;1;0;1;50
202400023389;3;BADUEL (ROND POINT DE);0;;2;2;0;1;2;450;3;; -1;1;0;1;50
202400023483;3;1;0;D;2;2;0;1;5;50;1;; -1;1;0;1;50
202400023483;3;; -1;;2; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202400023529;4;SOURCE DE BADUEL (CHEMIN DE LA);0;;2;2;0;1; -1; -1;4;; -1;2;0;3;50
202400023599;4;HEDER (place);0;;1;2;0;1; -1; -1;1;; -1;1;0;1;50
202400023601;4;MONT LUCAS 1 (CITE);0;;2;2;0;1; -1; -1;1;; -1;2;0;1;50
202400023977;2;2;0;N;1;2;0;1;162;0;2;; -1;1;0;1;70
202400024214;3;2; -1;;2;2;0;1;10;490;1;;7;1;0;1;50
202400024214;3;; -1;;2; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202400024364;3;MONTABO (ROUTE DE) 2;0;;2;2;0;1;1;940;1;; -1;1;0;1;50
202400024674;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;1;690;1;; -1;1;0;1;50
202400024675;3;ZEPHIR (ROCADE);0;;2;2;0;1;2;770;1;; -1;1;0;1;50
202400024676;3;BADUEL (ROUTE DE);0;;2;2;0;1;2;760;1;; -1;1;0;1;50
202400024677;2;MARINGOUINS (ROND-POINT);0;;1;2;0;1;3;0;3;; -1;1;0;1;50
202400024748;4;TROUBIRAN (CHEMIN DE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400024886;3;BADUEL (ROUTE DE);0;;2;2;0;1;1;570;1;; -1;1;0;1;50
202400025701;4;URANUS (CITE);0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202400025731;3;BADUEL (ROUTE DE);0;;2;2;1;1;3;760;1;; -1;1;0;5;50
202400025837;2;rn1; -1;;2;2;0;2;104;250;1;; -1;1;0;3;80
202400025958;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;3;0;1;; -1;1;0;1;50
202400025965;2;ROUTE NATIONALE 1;0;;1;2;0;1;2;0;1;; -1;1;0;1;90
202400026099;2;ROUTE NATIONALE 1;0;;1;3;2;1;3;730;1;; -1;1;0;1;90
202400026100;3;MIRZA (ROND-POINT);0;;1;2;0;1;0;870;2;; -1;2;0;1;50
202400026155;4;BONHOMME (CITE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;30
202400026371;4;; -1;;3;2;0;1; -1; -1;1;; -1;1;0;1;50
202400026420;3;MADELEINE (ROUTE DE LA);0;;2;2;2;1;1;950;1;; -1;2;6;1;50
202400026425;4;NOVAPARC (RESIDENCE) RTE DE RABAN;0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400026426;3;FELIX EBOUE(ROCADE);0;;2;2;0;1;2;250;1;; -1;2;0;1;50
202400026616;3;MANDELA  (BOULEVARD);0;;2;2;0;1;0;400;1;; -1;1;0;1;50
202400026617;3;ZEPHIR (ROCADE);0;;2;2;0;1;2;780;1;; -1;1;0;1;50
202400026618;4;RABAN (ROUTE DE);0;;2;2;0;1; -1; -1;3;; -1;1;0;1;50
202400026619;4;JASMIN(LOTISSEMENT);0;;2;2;1;1; -1; -1;1;; -1;1;9;5;50
202400026620;3;BADUEL (ROUTE DE);0;;2;2;0;1;2;990;1;; -1;1;9;1;50
202400026620;3;; -1;;2; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202400026621;3;BADUEL (ROUTE DE);0;;2;2;0;1;3;750;1;; -1;1;0;1;50
202400026735;3;BADUEL (ROUTE DE);0;;2;2;0;1;4;0;1;; -1;1;0;1;50
202400027026;4;ARAGO (FRANCOIS);0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202400027026;4;SCHOELCHER (RUE);0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202400027027;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;2;590;1;; -1;1;0;1;50
202400027140;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;1;730;1;; -1;1;0;5;50
202400027140;3;MONTABO (ROUTE DE) 2;0;;2;2;0;2; -1; -1;1;; -1;1;0;1;50
202400027142;3;CABASSOU (ROUTE DE);0;;2;2;0;1;0;730;1;; -1;2;0;1;50
202400027270;3;BADUEL (ROND POINT DE);0;;4;1;0;1;2;530;3;; -1;1;0;1;50
202400027273;3;LIBERTE (AVENUE DE LA);0;;1;1;0;1;0;350;1;; -1;1;0;1;50
202400027273;3;; -1;;2; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202400027275;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;1;780;1;; -1;1;0;1;50
202400027275;3;MONTABO (ROUTE DE) 2;0;; -1;2;0;1; -1; -1;1;; -1;1;0;1;50
202400027276;3;PETIT MONACO (ROND-POINT);0;;4;1;0;1;0;820;2;; -1;2;9;1;50
202400027309;3;MANDELA  (BOULEVARD);0;;1;2;0;1;0;91;1;; -1;1;0;1;50
202400027311;4;PASTEUR (AVENUE LOUIS);0;;1;2;0;1; -1; -1;1;; -1;1;0;4;50
202400027316;3;BADUEL (ROUTE DE);0;;2;2;1;1;1;680;1;; -1;1;0;1;50
202400027318;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;3;370;1;; -1;1;0;1;50
202400027759;4;BOULEVARD DES CITES;0;;2;2;1;1; -1; -1;1;; -1;1;0;5;50
202400028040;4;EUGENE GOBERT(RUE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400028045;3;ZEPHIR (ROCADE);0;;2;1;0;1;2;710;1;; -1;1;0;1;50
202400028048;3;BADUEL (ROUTE DE);0;;2;2;0;1;1;710;1;; -1;1;0;1;50
202400028133;4;14 ET 22 JUIN 1962;0;;2;2;0;1; -1; -1;3;; -1;2;0;1;50
202400028194;2;1;0;N;2;2;0;1;14;0;1;; -1;1;0;1;80
202400028233;3;2; -1;;2;2;0;1;10;1;1;;7;1;0;1;50
202400028233;3;; -1;;2; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202400028297;4;MONT LUCAS 1 (CITE);0;; -1;2;0;1; -1; -1;1;; -1;1;0;1;30
202400028297;4;MONT LUCAS  2 (CITE);0;;2;2;0;1;0;0;1;; -1;1;0;1;30
202400028602;3;RD1;0;D;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400028602;3;RD1;0;D;2;2;0;1;6;730;1;; -1;1;0;1;50
202400028616;4;EUGENE GOBERT(RUE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400028616;4;PREVOT (ERNEST);0;;1;2;0;1; -1; -1;1;; -1;1;0;1;50
202400028874;4;;0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400028919;3;EBOUE (ROCADE FELIX);0;;2;4;3;2;0;790;1;; -1;1;0;6;50
202400029085;4;MANGO (ROUTE);0;;2;2;0;1; -1; -1;1;; -1;1;5;1;50
202400029085;4;RABAN (ROUTE DE);0;;2;2;0;1; -1; -1;2;; -1;1;0;1;50
202400029212;4;RABAN (ROUTE DE);0;;2;2;0;2; -1; -1;1;; -1;1;0;1;50
202400029323;4;SOURCE DE BADUEL (CHEMIN DE LA);0;; -1;2;0;1; -1; -1;1;; -1;1;0;1;50
202400029323;4;SOURCE DE BADUEL (CHEMIN DE LA);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400029338;3;;0;;2;2;0;1;6;510;1;; -1;2;0;1;80
202400029578;4;TOUSSAINT LOUVERTURE (rue);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400029578;4;TROUBIRAN (CHEMIN DE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400029826;3;BADUEL (ROUTE DE);0;; -1;2;0;1;1;410;1;; -1;1;0;1;50
202400029826;3;PREVOT (ERNEST);0;; -1;2;0;1; -1; -1;1;; -1;1;0;1;50
202400030083;4;MERE THERESA (rue);0;;2;2;0;1; -1; -1;1;; -1;2;0;1;50
202400030083;4;MERE THERESA (rue);0;;2;2;0;2; -1; -1;1;; -1;2;0;1;50
202400030086;3;TROUBIRAN (CHEMIN DE);0;;2;2;0;1;1;340;1;; -1;2;0;8;50
202400030197;4;TERRASSE DES CALIMBES (Lot);0;;2;2;0;3; -1; -1;3;; -1;3;0;1;50
202400030420;4;ARAGO (FRANCOIS);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400030420;4;; -1;;1; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202400030421;3;ZEPHIR (ROCADE);0;; -1;2;0;4;0;0;1;; -1;1;0;1;50
202400030422;3;BADUEL (ROUTE DE);0;;2;2;0;1;2;860;1;; -1;1;0;1;50
202400030422;3;; -1;;2; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202400030631;2;1;0;N;2;2;0;1;8;780;1;; -1;1;2;3;80
202400030649;2;1; -1;;2;2;0;1;175;50;1;;7;2;0;1;80
202400030680;3;BADUEL (ROUTE DE);0;;2;2;0;1;1;620;1;; -1;1;0;1;50
202400030682;2;ROUTE NATIONALE 1;0;;3;2;0;1;1;260;3;; -1;1;0;1;90
202400030928;4;JUILLET (RUE DU 14);0;;1;1;0;1; -1; -1;1;; -1;1;5;1;50
202400030928;4;LALLOUETTE;0;;1;1;0;1; -1; -1;1;; -1;1;5;1;50
202400031002;2;1;0;N;2;2;0;1;34;700;1;; -1;2;0;1;80
202400031164;3;BADUEL (ROUTE DE);0;;1; -1;0;1; -1; -1;1;; -1;1;0;1;50
202400031164;3;BADUEL (ROUTE DE);0;;2;2;0;1;3;740;1;; -1;1;0;1;50
202400031223;3;1;0;D;2;2;0;1;6;800;1;; -1;1;0;1;50
202400031286;2;MARINGOUINS (ROND-POINT);0;;3;2;2;1;3;0;2;; -1;1;0;1;50
202400031572;2;GALMOT (ROND-POINT);0;;1;2;0;1;0;20;3;; -1;1;0;1;50
202400031576;3;ZEPHIR (ROCADE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400031576;3;ZEPHIR (ROCADE);0;;3;2;0;1;3;0;1;; -1;1;0;1;50
202400031619;2;2; -1;;3;2;0;2;80;900;3;;7;2;0;1;70
202400031622;2;RN1; -1;;2;2;0;1;36;770;1;; -1;2;0;1;80
202400031655;3;CATAYEE (JUSTIN);0;;4;2;0;1;1;780;2;; -1;2;0;1;50
202400031725;3;BADUEL (ROUTE DE);0;;2;2;0;1; -1; -1;1;; -1;2;0;1;50
202400031725;3;BADUEL (ROUTE DE);0;;2;2;0;1;1;640;1;; -1;2;0;1;50
202400031728;4;MANGUES (RUE DES - CITE MANGUIERS);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400031967;4;; -1;;2;2;0;1; -1; -1;1;; -1;1;0;3;80
202400032058;2;MARINGOUINS (ROND-POINT);0;;1;2;0;1;3;100;1;; -1;1;0;1;50
202400032060;4;GRANT (CITE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400032062;3;BADUEL (ROUTE DE);0;;2;2;0;1;1;310;1;; -1;1;0;1;50
202400032327;3;BADUEL (ROUTE DE);0;;2;2;0;1;2;370;1;; -1;1;0;1;30
202400032328;3;ZEPHIR (ROCADE);0;;2;2;0;1;3;440;1;; -1;1;0;1;50
202400032487;3;BADUEL (ROUTE DE);0;;2;2;0;1;1;680;1;; -1;1;0;1;50
202400032488;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;3;60;1;; -1;1;0;1;50
202400032489;2;ROUTE NATIONALE 1;0;;1;2;0;1;3;580;1;; -1;1;0;1;90
202400032547;3;ROUTE NATIONALE 3;0;;2;2;0;1;0;730;1;; -1;3;0;3;50
202400032548;4;DEVEZE (GABRIEL);0;;2;2;0;1; -1; -1;1;; -1;2;0;1;50
202400032548;4;LUBIN (SAMUEL);0;;2;2;0;1; -1; -1;1;; -1;2;0;1;50
202400032660;3;23;0;;2;2;0;1;4;0;1;;7;1;0;1;80
202400032719;3;MANDELA  (BOULEVARD);0;;2;2;0;1;0;320;1;; -1;1;0;1;50
202400032722;4;JADFARD (RENE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400032724;3;BADUEL (ROUTE DE);0;;2;2;0;1;4;450;1;; -1;1;0;1;50
202400032727;2;MARINGOUINS (ROND-POINT);0;;2;2;0;1;3;0;1;; -1;1;0;3;50
202400032785;4;; -1;;2;2;0;1; -1; -1;3;; -1;1;0;1;80
202400032789;4;; -1;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400032887;3;FELIX EBOUE(ROCADE);0;;2;2;0;1;0;200;1;; -1;1;0;1;50
202400033049;2;; -1;;2;2;0;1;0;990;1;; -1;2;0;1;50
202400033056;2;1;0;R;2;2;0;1;43;810;1;; -1;1;0;1;80
202400033163;2;LEBLOND (ROND POINT);0;;1;2;0;1;1;100;3;; -1;1;0;1;50
202400033166;3;MADELEINE (ROUTE DE LA);0;;1;2;0;1;1;850;2;; -1;1;9;3;50
202400033170;3;BADUEL (ROUTE DE);0;;2;2;0;1;4;140;1;; -1;1;0;1;50
202400033170;3;; -1;;1; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202400033426;2;01; -1;;2;2;0;1;252;0;1;; -1;2;0;1;70
202400033536;3;MONTABO (ROUTE DE) 2;0;;2;2;0;1;2;920;1;; -1;1;0;3;50
202400033679;3;MONTABO (ROUTE DE) 1;0;;2;0;0;1; -1; -1;1;; -1;2;0;1;50
202400033679;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;3;70;1;; -1;2;0;1;50
202400033883;4;ZEPHIR (CITE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400033955;4;RABAN (ROUTE DE);0;;2;2;0;1; -1; -1;1;; -1;2;0;1;50
202400034223;2;1; -1;;2;2;0;1;24;100;1;; -1;1;0;1;80
202400034393;4;; -1;;2;2;0;1; -1; -1;1;; -1;1;0;5;50
202400034397;2;1;0;;2;2;0;1;84;0;1;;7;1;0;1;80
202400034444;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;2;550;1;; -1;1;0;1;50
202400034472;3;ROUTE NATIONALE 3;0;;2;2;0;1;0;660;1;; -1;2;0;1;50
202400034475;4;JASMIN(LOTISSEMENT);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;30
202400034685;4;MATOURY (RUE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400034687;4;RABAN (ROUTE DE);0;;2;2;0;1; -1; -1;1;; -1;1;6;1;50
202400034690;4;ARAGO (FRANCOIS);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400034690;4;; -1;;1; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202400034692;3;BADUEL (ROUTE DE);0;;2;2;0;1;4;580;1;; -1;1;0;1;50
202400034694;3;MANDELA  (BOULEVARD);0;;3;2;0;1;0;480;1;; -1;1;0;2;50
202400034751;2;LEBLOND (ROND POINT);0;;1;2;0;1;1;120;3;; -1;1;0;1;2
202400034754;4;TROUBIRAN (CHEMIN DE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400034755;2;MARINGOUINS (ROND-POINT);0;;2;2;0;2;3;0;1;; -1;1;0;1;50
202400034758;3;FELIX EBOUE(ROCADE);0;;2;2;0;1;1;580;1;; -1;1;0;1;50
202400034968;3;6; -1;D;2;2;0;1;5;0;1;; -1;1;0;8;70
202400035003;4;BRASSE (LIEUTENANT);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400035003;4;MOLE;0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202400035004;4;SOURCE DE BADUEL (CHEMIN DE LA);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400035004;4;TOUSSAINT LOUVERTURE (rue);0;;2;2;0;2; -1; -1;1;; -1;1;0;1;50
202400035109;2;MARINGOUINS (ROND-POINT);0;;1;2;0;1;3;0;3;; -1;1;0;1;50
202400035115;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;3;250;1;; -1;1;0;1;50
202400035115;3;PATIENT (LOTISSEMENT);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400035119;4;SOURCE DE BADUEL (CHEMIN DE LA);0;;2;2;0;1; -1; -1;3;; -1;1;0;1;50
202400035284;3;CABASSOU (ROUTE DE);0;;2;2;0;1;0;110;1;; -1;1;0;1;50
202400035307;3;BADUEL (ROUTE DE);0;;2;2;0;1;2;680;1;; -1;1;0;1;50
202400035310;4;RABAN (ROUTE DE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400035695;2;1; -1;;2;2;0;1;15;470;1;; -1;1;0;1;80
202400035695;2;; -1;;2; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202400035760;2;GIRATOIRE MARINGOUINS;0;;1;2;0;1;3;0;2;; -1;8;9;1;50
202400035765;3;MONTABO (ROUTE DE) 2;0;;2;2;0;1;3;170;1;; -1;1;0;1;50
202400035771;3;FELIX EBOUE(ROCADE);0;;2;2;0;1;1;320;1;; -1;1;0;1;50
202400035777;3;MONTABO (ROUTE DE) 1;0;;3;2;0;1;2;130;1;; -1;2;0;1;50
202400035777;3;ZEPHIR (ROCADE);0;; -1;2;0;1;3;612;1;; -1;2;0;1;50
202400035780;4;GALMOT (AVENUE);0;;2;2;0;1; -1; -1;1;; -1;1;9;1;50
202400035785;3;BADUEL (ROUTE DE);0;;2; -1;0;1;1;640;1;; -1;1;0;1;50
202400035812;3;BADUEL (ROUTE DE);0;;2;2;0;1;2;260;1;; -1;2;0;1;50
202400035816;4;DE GAULLE (AVENUE);0;;2;2;0;1; -1; -1;1;; -1;3;0;1;50
202400035820;3;BADUEL (ROUTE DE);0;;2;2;0;1; -1; -1;1;; -1;2;0;1;50
202400035820;3;BADUEL (ROUTE DE);0;;2;2;0;1;1;300;1;; -1;2;0;1;50
202400036017;3;PETIT MONACO (ROND-POINT);0;;2;2;0;1;0;1;1;; -1;1;0;4;50
202400036053;3;2; -1;;2;2;0;1;9;20;1;;7;2;0;1; -1
202400036061;4;; -1;A;2;2;0;1; -1; -1;1;; -1;2;0;1; -1
202400036125;4;MERE THERESA (rue);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400036125;4;NOVAPARC (RESIDENCE) RTE DE RABAN;0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400036127;4;SOURCE DE BADUEL (CHEMIN DE LA);0;;2;2;0;2; -1; -1;1;; -1;1;0;1;50
202400036292;4;REPUBLIQUE (BD DE LA);0;;1;1;1;1; -1; -1;1;; -1;1;0;1;30
202400036315;3;; -1;;2;2;0;1;10;280;1;; -1;1;0;1;50
202400036381;4;ESTREES (AVENUE D');0;;2;2;0;1; -1; -1;1;; -1;1;0;1;30
202400036381;4;; -1;;2; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202400036384;2;MARINGOUINS (ROND-POINT);0;;1;2;0;1;3;0;3;; -1;1;0;1;50
202400036387;3;BADUEL (ROUTE DE);0;;2;2;0;1;2;80;1;; -1;1;0;1;50
202400036667;3;CABASSOU (ROUTE DE);0;;2;2;0;1;0;270;1;; -1;1;0;1;50
202400036774;4;x;0;X;2;2;0;1; -1; -1;1;; -1;9;0;1;50
202400036927;3;MONTABO (ROUTE DE) 1;0;;2;2;0;1;0;810;1;; -1;1;0;1;50
202400037081;4;ARAGO (FRANCOIS);0;;2;2;0;2; -1; -1;1;; -1;2;0;1;50
202400037081;4;DE GAULLE (AVENUE);0;;2;2;0;1; -1; -1;1;; -1;2;0;1;50
202400037381;2;1;0;;2;2;0;1;11;5;1;;7;1;0;3;80
202400037813;4;BOUDINOT (AUGUSTE) CITE THEMIRE;0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400037815;4;CONSTANT CHLORE(RUE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400037815;4;; -1;;1; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202400037845;4;BOULEVARD DES CITES;0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400037845;4;FLAMBOYANTS (RUE DES);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400038294;4;RABAN (ROUTE DE);0;;2;2;0;1; -1; -1;1;; -1;1;0;3;50
202400038502;4;SOURCE DE BADUEL (CHEMIN DE LA);0;;2;2;0;1; -1; -1;3;; -1;2;0;1;50
202400038505;4;BOUDINOT (AUGUSTE) CITE THEMIRE;0;;2;2;0;1; -1; -1;1;; -1;2;0;1;50
202400038505;4;MANGO (ROUTE);0;;2;2;0;1; -1; -1;1;; -1;2;0;1;50
202400038507;4;SOURCE DE BADUEL (CHEMIN DE LA);0;;2;2;0;1; -1; -1;1;; -1;2;0;1;50
202400038677;2;1; -1;; -1;2;0;1;183;100;1;; -1;1;0;1;80
202400038749;3;MONTABO (ROUTE DE) 2;0;;2;2;0;1;2;0;1;; -1;1;0;1;50
202400038752;3;MONTABO (ROUTE DE) 3;0;;2;2;0;2;2;130;1;; -1;1;0;1;50
202400038752;3;; -1;;2; -1; -1;1;3;612;1;; -1;1;0;1; -1
202400038754;3;; -1;;2; -1; -1;1; -1; -1;1;; -1;1;0;1; -1
202400038754;3;ZEPHIR (ROCADE);0;;2;2;0;1;2;40;1;; -1;1;0;1;50
202400038756;4;CONSTANT CHLORE(RUE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400038756;4;TECLE (EUGENE) CITE THEMIRE;0;; -1;2;0;1; -1; -1;1;; -1;1;0;1;50
202400038924;3;D1; -1;;2;2;0;1;10;0;1;; -1;1;0;1;50
202400039331;3;TIGRE (ROUTE DU);0;;2;2;0;1;0;40;1;; -1;1;0;1;50
202400039639;4;CESAIRE (CITE);0;;3;2;1;1; -1; -1;1;; -1;1;0;1;50
202400039639;4;ROBERT VIGNON (RUE);0;;3;2;0;1; -1; -1;1;; -1;1;0;1;50
202400039645;3;BADUEL (ROND POINT DE);0;;1;2;0;1;2;470;3;; -1;1;0;1;50
202400039815;3;EBOUE (ROCADE FELIX);0;;2;2;1;1;2;370;1;; -1;1;0;1;50
202400039822;3;MADELEINE (ROUTE DE LA);0;;2;2;0;1;3;530;1;; -1;1;0;1;50
202400040023;4;;0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400040187;4;14 ET 22 JUIN 1962;0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202400040511;2;MARINGOUINS (ROND-POINT);0;;1;2;0;1;3;0;1;; -1;2;0;1;50
